id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0197__20200712T173911_20200712T174044_T14VPM,782,0,0,261362,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0197__20200720T174909_20200720T174909_T14VPM,1019,819,241,222386,11,11691,5946,8618,0,0,0,0,0,0,0,11413
ROI_0201__20190902T161901_20190902T162451_T16TGL,6,89041,102,0,0,130685,215,0,0,0,0,0,0,42070,25,0
ROI_0201__20190922T162001_20190922T162717_T16TGL,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0201__20191101T162431_20191101T162426_T17TKF,28184,12076,552,168208,2089,11350,7094,3901,0,0,0,0,3415,1235,0,24040
ROI_0201__20200320T161951_20200320T162706_T16TGL,0,0,0,3063,0,14896,1384,85923,0,10981,224,117547,0,5315,9,22802
ROI_0201__20200402T162851_20200402T164102_T17TKF,0,125731,93,0,0,77019,1707,0,0,0,0,0,0,57301,293,0
ROI_0212__20190523T053651_20190523T053645_T48XVG,0,12731,77856,6837,0,8532,44698,0,0,86,87563,142,0,842,22857,0
ROI_0212__20190812T055639_20190812T055642_T48XVG,3371,257151,0,1622,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0212__20190824T054641_20190824T054640_T48XVG,1206,189273,129,2488,32,37425,10,0,0,0,0,0,0,31581,0,0
ROI_0212__20190917T052651_20190917T052645_T48XVG,566,1783,1773,2340,770,26627,186546,8065,0,0,0,0,7153,5382,8846,12293
ROI_0212__20190920T053641_20190920T053750_T48XVG,0,22539,20461,26,56,16465,93239,0,0,0,0,0,0,18774,90584,0
ROI_0235__20190607T053649_20190607T053649_T44UNV,6196,51215,0,0,1084,154439,0,77,0,0,0,0,10216,35206,0,3711
ROI_0235__20200402T053639_20200402T053638_T44UNV,0,14503,0,32267,0,0,0,943,0,46969,0,163035,0,0,0,4427
ROI_0235__20200512T053639_20200512T054139_T44UNV,0,255713,0,6431,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0235__20200601T053649_20200601T053643_T44UNV,0,5527,134,0,0,189986,20613,0,0,23562,0,0,2,2971,19349,0
ROI_0235__20200711T053649_20200711T053643_T44UNV,2700,203005,0,610,3309,30926,157,2809,0,12012,0,0,0,6461,0,155
ROI_0243__20180516T090549_20180516T091106_T35TLJ,151281,73445,394,12,2295,13153,7108,105,0,0,0,0,1520,12635,192,4
ROI_0243__20180802T092031_20180802T092224_T35TLJ,23453,8509,0,24246,7033,86511,224,31834,7156,22396,23,9666,15086,9104,0,16903
ROI_0243__20190524T092039_20190524T092605_T35TLJ,2,79239,0,961,0,128802,0,1249,0,3793,0,0,0,47697,0,401
ROI_0243__20190728T092031_20190728T092427_T35TLJ,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0243__20191001T092029_20191001T092623_T35TLJ,0,12315,0,162388,0,14983,0,0,0,25763,97,45546,0,1052,0,0
ROI_0245__20180213T110141_20180213T110143_T31UDR,0,5714,0,38134,0,20332,0,0,0,127893,0,70071,0,0,0,0
ROI_0245__20180526T105029_20180526T105635_T31UDR,239079,7,13283,9775,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0245__20180625T105029_20180625T105253_T31UDR,68937,8205,2001,134706,1630,685,11761,14700,0,0,0,0,2824,571,1213,14911
ROI_0245__20190708T105621_20190708T110438_T31UDR,3250,157206,21,3362,0,65947,1062,0,0,0,0,0,1625,29523,109,39
ROI_0245__20200614T104629_20200614T104648_T31UDR,4,22950,6,53656,0,123879,0,13244,0,0,0,0,0,30858,0,17547
ROI_0264__20190120T080239_20190120T082812_T35HLD,0,62100,0,200044,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0264__20190321T075619_20190321T081839_T35HKD,0,30347,57,0,4,167407,709,0,0,0,0,0,1,63251,368,0
ROI_0264__20190410T075619_20190410T082613_T35HKD,0,51241,0,8021,0,23957,0,367,337,126677,0,39422,0,11714,0,408
ROI_0264__20190719T075619_20190719T082310_T35HKD,0,21747,4,0,0,206829,0,0,0,0,0,0,0,33564,0,0
ROI_0264__20200628T075611_20200628T082104_T35HKD,2001,124621,0,1,99,41809,0,0,0,0,0,0,45664,47100,692,157
ROI_0268__20190129T071209_20190129T071208_T38KNV,0,504,0,232351,0,0,0,49,0,0,0,29240,0,0,0,0
ROI_0268__20190213T071201_20190213T071519_T38KNV,18,63286,0,190,0,93690,26323,43,0,0,0,0,0,78561,0,33
ROI_0268__20190218T071209_20190218T071207_T38KNV,31,2831,0,201,826,105362,5035,1641,27,137909,0,33,0,8248,0,0
ROI_0268__20190603T071211_20190603T071210_T38KNV,5,148471,0,18,0,30512,0,0,0,63949,0,0,0,19189,0,0
ROI_0268__20190613T071211_20190613T071210_T38KNV,0,1491,0,260653,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20181226T053229_20181226T053653_T43QFG,31890,230014,98,142,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20190214T052929_20190214T054115_T43QFG,0,3063,0,0,1787,110432,0,13,33429,89614,2493,4,8119,8589,4601,0
ROI_0271__20190724T052659_20190724T053718_T43QFG,9933,20990,0,1,21647,75095,2629,3,29780,64859,0,0,2429,34737,41,0
ROI_0271__20190922T052649_20190922T054154_T43QFG,24307,136799,0,0,2761,65897,0,0,0,0,0,0,118,32262,0,0
ROI_0271__20200224T052811_20200224T053954_T43QFG,219030,1839,6,14823,8960,5751,1934,732,0,0,0,0,9068,0,0,1
ROI_0285__20190220T001631_20190220T001625_T55HBB,28286,86204,0,147654,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0285__20190312T002051_20190312T002050_T55HBB,39005,136692,470,70301,0,4765,2986,3009,0,0,0,0,90,2071,0,2755
ROI_0285__20190715T002109_20190715T002258_T55HBB,77708,89268,0,34454,3277,28056,119,2880,0,0,0,0,1315,20705,0,4362
ROI_0285__20200210T002049_20200210T002418_T55HBB,0,35700,8,0,0,169947,556,0,0,120,0,0,0,55813,0,0
ROI_0285__20200410T002049_20200410T002250_T55HBB,0,2838,29,196,0,207067,3439,30902,0,0,0,0,0,11997,759,4917
ROI_0309__20181220T130241_20181220T130239_T24LTJ,54531,127841,3,523,682,46319,2141,55,29,195,0,0,4186,25577,20,42
ROI_0309__20190109T130241_20190109T130243_T24LTJ,1456,61075,0,0,88,169907,0,0,0,0,0,0,130,29488,0,0
ROI_0309__20190218T130241_20190218T130244_T24LTJ,0,25288,105,38428,4,52831,9536,15343,0,13276,454,76581,0,13706,605,15987
ROI_0309__20191120T130249_20191120T130245_T24LTJ,946,17,0,261181,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0309__20200503T130251_20200503T130251_T24LTJ,5,134279,4565,0,0,54674,28842,0,0,0,0,0,0,29501,10278,0
ROI_0331__20181222T073319_20181222T074542_T37NHJ,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0331__20190416T072621_20190416T074442_T37PHK,8,160961,0,0,16,75697,5,0,0,0,0,0,103,25294,0,60
ROI_0331__20190421T072619_20190421T073927_T37PHK,0,76200,269,0,0,120895,20220,0,0,0,0,0,0,43699,779,82
ROI_0331__20191008T072759_20191008T074520_T38NKP,0,42745,0,0,12,154588,0,1,101,40439,0,0,113,23901,0,244
ROI_0331__20191117T073109_20191117T073737_T37PHK,406,243823,0,1176,119,9168,497,552,0,0,0,0,31,1146,0,5226
