id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0001__20190212T142031_20190212T143214_T19FDF,162468,17,17507,0,0,0,0,0,82019,0,133,0,0,0,0,0
ROI_0001__20190304T142031_20190304T142654_T19FDF,10771,0,2065,0,19169,1176,19356,0,0,0,1,0,205900,0,3626,80
ROI_0001__20190316T141049_20190316T142437_T19FDF,22919,178,10752,43941,1608,60372,10795,66148,0,0,0,0,0,0,2111,43320
ROI_0001__20190525T141059_20190525T142053_T19FDF,41,6111,100896,4803,0,63819,643,518,0,39660,18123,814,0,2244,21283,3189
ROI_0001__20200308T141731_20200308T143551_T19FDF,239739,0,22405,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0010__20190125T112341_20190125T112624_T28QFG,10081,229924,0,1913,0,0,0,0,5038,12566,0,2622,0,0,0,0
ROI_0010__20190724T112121_20190724T113118_T28QFG,0,6974,0,65384,0,39012,0,34926,0,26335,0,39693,0,1015,0,48805
ROI_0010__20190813T112121_20190813T113228_T28QFG,8949,0,41407,0,27029,0,121140,0,0,0,0,0,28645,0,34974,0
ROI_0010__20190907T112119_20190907T112853_T28QFG,218184,6124,37738,98,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0010__20190922T112111_20190922T113547_T28QFG,0,525,2538,0,0,26937,216108,0,0,0,0,0,0,0,16036,0
ROI_0011__20190130T103251_20190130T104108_T31REP,0,27359,82107,0,0,7626,948,0,0,28024,63990,0,0,4856,47234,0
ROI_0011__20190306T103019_20190306T103540_T31REP,185421,0,76723,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0011__20190318T102021_20190318T102646_T31REP,0,15476,55625,1352,0,70916,5457,7897,0,38634,8010,14823,0,5854,13491,24609
ROI_0011__20190517T102031_20190517T102508_T31REP,0,183785,31416,55,0,914,5914,0,0,14699,18951,273,0,1649,3258,1230
ROI_0011__20190830T102029_20190830T102552_T31REP,0,70214,26901,62,0,9664,0,0,0,95429,7329,0,0,38394,12567,1584
ROI_0032__20190315T032531_20190315T033351_T49TFH,73,111111,78,30933,0,0,0,0,0,109966,0,0,180,2180,12,7611
ROI_0032__20190330T032539_20190330T033305_T49TFH,37173,1006,98709,2,8993,26482,22575,66,0,0,0,0,45551,597,11730,9260
ROI_0032__20190713T032541_20190713T033534_T49TFH,30872,23877,82502,1040,2582,68532,929,1889,0,0,0,0,18362,2907,5038,23614
ROI_0032__20190817T032539_20190817T033403_T49TFH,109844,0,52603,159,30196,2846,23500,0,0,0,0,0,40356,0,1060,1580
ROI_0032__20191110T032951_20191110T033139_T49TFH,18890,0,0,243254,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0044__20190327T100029_20190327T101005_T32QMM,5402,48,32097,0,9,4538,91036,1810,0,0,0,0,15609,0,89773,21822
ROI_0044__20190526T100039_20190526T100712_T32QMM,0,1111,11896,0,0,37651,133677,1172,0,0,0,0,1663,62,47471,27441
ROI_0044__20190908T100031_20190908T100836_T32QMM,0,0,3063,0,0,0,203367,0,0,0,0,0,0,0,55714,0
ROI_0044__20200106T100401_20200106T100404_T32QMM,67897,1522,192725,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0044__20200321T100029_20200321T100458_T32QMM,4011,3,189954,0,25,0,27283,0,0,0,0,0,31645,0,8274,949
