id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0197__20200712T173911_20200712T174044_T14VPM,0,0,92115,170029,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0197__20200720T174909_20200720T174909_T14VPM,0,0,3463,221002,0,0,20362,5904,0,0,0,0,0,0,0,11413
ROI_0201__20190902T161901_20190902T162451_T16TGL,103,1711,87335,0,0,17921,112979,0,0,0,0,0,0,1390,40705,0
ROI_0201__20190922T162001_20190922T162717_T16TGL,17295,0,42574,202275,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0201__20191101T162431_20191101T162426_T17TKF,102681,8184,11897,86258,1859,1527,18234,2814,0,0,0,0,6504,3493,1040,17653
ROI_0201__20200320T161951_20200320T162706_T16TGL,0,0,3059,4,0,6302,90482,5419,0,1411,87401,39940,0,96,22095,5935
ROI_0201__20200402T162851_20200402T164102_T17TKF,8091,2363,85809,29561,0,41305,37221,200,0,0,0,0,0,2690,53972,932
ROI_0212__20190523T053651_20190523T053645_T48XVG,0,0,97424,0,0,0,53230,0,0,0,87791,0,0,0,23699,0
ROI_0212__20190812T055639_20190812T055642_T48XVG,0,108,262036,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0212__20190824T054641_20190824T054640_T48XVG,0,42,193032,22,0,20,37447,0,0,0,0,0,0,0,31581,0
ROI_0212__20190917T052651_20190917T052645_T48XVG,0,1190,5272,0,0,143595,78413,0,0,0,0,0,0,6643,27031,0
ROI_0212__20190920T053641_20190920T053750_T48XVG,0,20,43006,0,0,2118,107642,0,0,0,0,0,0,10,109348,0
ROI_0235__20190607T053649_20190607T053649_T44UNV,0,359,22918,34134,0,12623,137211,5766,0,0,0,0,0,146,43406,5581
ROI_0235__20200402T053639_20200402T053638_T44UNV,0,7087,18855,20828,0,0,943,0,0,177560,26108,6336,0,1653,1952,822
ROI_0235__20200512T053639_20200512T054139_T44UNV,0,252961,9183,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0235__20200601T053649_20200601T053643_T44UNV,1786,0,3875,0,9,3696,206894,0,3455,0,20107,0,0,0,22322,0
ROI_0235__20200711T053649_20200711T053643_T44UNV,170486,243,6002,29584,4057,6589,17210,9345,12012,0,0,0,4843,0,0,1773
ROI_0243__20180516T090549_20180516T091106_T35TLJ,24801,14952,23036,162343,0,8373,13253,1035,0,0,0,0,0,3057,10689,605
ROI_0243__20180802T092031_20180802T092224_T35TLJ,0,1028,41331,13849,0,56450,62012,7140,0,6968,30548,1725,0,1628,31634,7831
ROI_0243__20190524T092039_20190524T092605_T35TLJ,0,69,80133,0,0,10969,119082,0,0,0,3793,0,0,376,47722,0
ROI_0243__20190728T092031_20190728T092427_T35TLJ,13493,0,752,247899,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0243__20191001T092029_20191001T092623_T35TLJ,38495,2906,4740,128562,0,8273,6602,108,860,11930,18855,39761,0,531,437,84
ROI_0245__20180213T110141_20180213T110143_T31UDR,230,20,13104,30494,0,7022,13310,0,0,5517,164847,27600,0,0,0,0
ROI_0245__20180526T105029_20180526T105635_T31UDR,241,0,31254,230649,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0245__20180625T105029_20180625T105253_T31UDR,2071,3312,106820,101646,15,18244,9339,1178,0,0,0,0,16,3364,13337,2802
ROI_0245__20190708T105621_20190708T110438_T31UDR,1120,4989,55523,102207,21,18024,47979,985,0,0,0,0,2,3661,9835,17798
ROI_0245__20200614T104629_20200614T104648_T31UDR,0,44,76572,0,0,2332,134791,0,0,0,0,0,0,456,47949,0
ROI_0264__20190120T080239_20190120T082812_T35HLD,246950,0,13960,1234,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0264__20190321T075619_20190321T081839_T35HKD,0,44,30360,0,0,776,167344,0,0,0,0,0,0,176,63444,0
ROI_0264__20190410T075619_20190410T082613_T35HKD,53892,0,2690,2680,725,9693,13379,527,148886,98,10422,7030,3589,419,6416,1698
ROI_0264__20190719T075619_20190719T082310_T35HKD,0,47,21704,0,0,722,206107,0,0,0,0,0,0,7,33557,0
ROI_0264__20200628T075611_20200628T082104_T35HKD,67692,472,27920,30539,1714,17301,22893,0,0,0,0,0,107,0,9579,83927
ROI_0268__20190129T071209_20190129T071208_T38KNV,0,0,193992,38863,0,0,49,0,0,0,28623,617,0,0,0,0
ROI_0268__20190213T071201_20190213T071519_T38KNV,0,684,9155,53655,9,6910,90695,22442,0,0,0,0,3,2861,9338,66392
ROI_0268__20190218T071209_20190218T071207_T38KNV,0,0,3063,0,0,16355,90287,6222,0,0,39527,98442,0,0,1745,6503
ROI_0268__20190603T071211_20190603T071210_T38KNV,626,7683,140185,0,56,18380,12076,0,0,13863,50086,0,0,2298,16891,0
ROI_0268__20190613T071211_20190613T071210_T38KNV,176348,0,85599,197,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20181226T053229_20181226T053653_T43QFG,81455,136357,43950,382,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20190214T052929_20190214T054115_T43QFG,0,2306,757,0,171,37798,72218,2045,4556,54648,31685,34651,0,6590,1313,13406
ROI_0271__20190724T052659_20190724T053718_T43QFG,0,1330,26644,2950,0,32166,54147,13061,0,694,70008,23937,0,322,34975,1910
ROI_0271__20190922T052649_20190922T054154_T43QFG,4,15,143781,17306,0,8056,57607,2995,0,0,0,0,0,123,31976,281
ROI_0271__20200224T052811_20200224T053954_T43QFG,11675,1661,31328,191034,0,27,11975,5375,0,0,0,0,0,37,5476,3556
ROI_0285__20190220T001631_20190220T001625_T55HBB,69007,150166,17473,25498,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0285__20190312T002051_20190312T002050_T55HBB,98304,118733,1388,28043,219,4236,6273,32,0,0,0,0,1238,3656,8,14
ROI_0285__20190715T002109_20190715T002258_T55HBB,134889,11427,43185,11929,8269,6258,18518,1287,0,0,0,0,3808,885,18013,3676
ROI_0285__20200210T002049_20200210T002418_T55HBB,0,0,35708,0,0,1,170502,0,0,0,120,0,0,0,55813,0
ROI_0285__20200410T002049_20200410T002250_T55HBB,0,0,3063,0,0,619,240789,0,0,0,0,0,0,168,17505,0
ROI_0309__20181220T130241_20181220T130239_T24LTJ,9696,596,172037,569,778,14427,33992,0,0,0,224,0,227,449,28931,218
ROI_0309__20190109T130241_20190109T130243_T24LTJ,29755,352,32424,0,9714,2830,157451,0,0,0,0,0,4421,411,24786,0
ROI_0309__20190218T130241_20190218T130244_T24LTJ,0,30,61712,2079,0,9720,67879,115,0,574,78867,10870,0,586,29587,125
ROI_0309__20191120T130249_20191120T130245_T24LTJ,7500,0,66232,188412,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0309__20200503T130251_20200503T130251_T24LTJ,0,1426,137423,0,0,35103,48413,0,0,0,0,0,0,3755,36024,0
ROI_0331__20181222T073319_20181222T074542_T37NHJ,33339,2861,210083,15861,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0331__20190416T072621_20190416T074442_T37PHK,117281,41,43572,75,578,2924,72216,0,0,0,0,0,2125,88,22830,414
ROI_0331__20190421T072619_20190421T073927_T37PHK,10395,45,66029,0,0,2824,138291,0,0,0,0,0,739,183,43638,0
ROI_0331__20191008T072759_20191008T074520_T38NKP,82,1042,41518,103,0,37598,117003,0,0,140,40188,212,0,1223,23035,0
ROI_0331__20191117T073109_20191117T073737_T37PHK,209423,761,16532,18689,468,2116,7077,675,0,0,0,0,525,0,2607,3271
ROI_0342__20181228T084351_20181228T090053_T33KZT,0,0,4888,0,0,14,230846,6,0,0,0,0,0,0,26387,3
ROI_0342__20190201T084159_20190201T090346_T33KZT,0,19,44145,0,0,677,133720,0,0,0,0,0,0,0,81707,1876
ROI_0342__20190402T083559_20190402T085915_T34KBC,0,806,13505,33154,0,114,76875,72,0,3288,46940,32078,0,4338,21372,29602
ROI_0342__20190427T083601_20190427T090252_T33KZT,0,8,257212,4924,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0342__20191103T084121_20191103T090537_T34KBC,797,1895,452,255772,0,304,834,29,0,0,0,0,0,2043,0,18
ROI_0343__20181221T023241_20181221T023241_T49KHR,0,146,44810,0,0,319,69346,0,0,0,49647,0,0,52,97824,0
ROI_0343__20181221T023241_20181221T023241_T50KKA,0,1103,42657,0,0,2696,64790,0,0,4,48032,0,0,887,101975,0
ROI_0343__20190130T023251_20190130T023246_T50KKA,0,0,257490,4654,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0343__20200414T023251_20200414T023307_T50KKA,0,69,86474,96761,0,158,3048,0,0,0,0,0,0,0,75305,329
ROI_0343__20200429T023249_20200429T023245_T49KHR,0,0,3063,0,0,1125,208167,0,0,0,0,0,0,260,49529,0
ROI_0362__20190706T201851_20190706T202346_T08VNL,0,103371,152066,0,0,772,4371,0,0,0,0,0,0,0,1564,0
ROI_0362__20190904T201931_20190904T202032_T08VNL,0,8757,11127,0,0,168535,25426,0,0,0,0,0,0,16305,31994,0
ROI_0362__20190929T202229_20190929T202710_T08VNL,0,2826,237,0,0,8234,698,0,0,123153,126996,0,0,0,0,0
ROI_0362__20200521T201901_20200521T202253_T08VNL,0,185,261959,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0362__20200630T201851_20200630T202618_T08VNL,0,0,173662,0,0,8238,64161,0,0,0,0,0,0,640,15443,0
ROI_0374__20190505T043701_20190505T043704_T46RBU,0,0,160491,5498,0,1698,37310,2619,0,0,0,0,0,0,39923,14605
ROI_0374__20191017T043759_20191017T044357_T46RBU,0,77678,37747,0,0,82869,63850,0,0,0,0,0,0,0,0,0
ROI_0374__20191226T044209_20191226T044950_T46RBV,0,117,86159,30,0,754,118661,17,0,0,0,0,0,77,56329,0
ROI_0374__20200209T043931_20200209T044913_T46RBU,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0374__20200723T043659_20200723T043734_T46RBU,0,136,6600,0,0,2301,205461,0,0,0,0,0,0,0,47646,0
ROI_0391__20190331T120701_20190331T120655_T33XWF,0,85,262059,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0391__20190618T123701_20190618T123701_T33XWF,0,60678,125010,0,0,2068,0,0,0,8473,63158,0,0,2712,45,0
ROI_0391__20190723T123709_20190723T123706_T33XWF,0,13345,108884,0,0,36861,25991,0,0,0,0,0,0,42421,34642,0
ROI_0391__20200503T123701_20200503T123712_T33XWF,0,3036,5347,0,0,203619,5378,0,0,0,0,0,0,44476,288,0
ROI_0391__20200620T115651_20200620T115648_T33XWF,0,19541,43,0,0,187015,809,0,0,0,0,0,0,48500,6236,0
ROI_0400__20190328T051651_20190328T052823_T44SME,0,261696,448,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0400__20190407T051651_20190407T051652_T44SME,0,142688,25440,0,0,68416,0,0,0,0,0,0,0,25281,319,0
ROI_0400__20190502T051659_20190502T052248_T44SME,0,31362,12370,0,0,70594,93513,0,0,0,0,0,0,47965,6340,0
ROI_0400__20190701T051659_20190701T052112_T44SME,0,153397,58,0,0,69323,174,0,0,0,0,0,0,37858,1334,0
ROI_0400__20200725T051649_20200725T052448_T44SME,0,107880,14126,0,0,43571,10309,0,0,3909,0,0,0,74577,7772,0
ROI_0405__20180705T122649_20180705T122651_T33XWG,0,39,91129,0,0,9522,101259,0,0,0,0,0,0,4337,55858,0
ROI_0405__20180728T123659_20180728T123654_T33XWG,0,686,70912,0,0,86768,30083,0,0,0,0,0,0,1710,71985,0
ROI_0405__20190807T123701_20190807T123701_T33XWG,0,205,201993,0,0,16032,31088,0,0,0,0,0,0,938,11888,0
ROI_0405__20200617T114651_20200617T114651_T33XWG,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0405__20200724T122659_20200724T122654_T33XWG,0,1,22947,0,0,33033,195975,0,0,0,10172,0,0,0,16,0
ROI_0413__20190112T144731_20190112T144727_T19LEC,0,0,29823,0,0,3280,212354,0,0,0,12125,0,0,0,4562,0
ROI_0413__20190402T144731_20190402T144934_T19LEC,0,475,45424,0,0,166793,31950,0,0,4135,9955,0,0,0,3412,0
ROI_0413__20190731T144741_20190731T145634_T19LEC,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0413__20200327T144721_20200327T145522_T19LEC,0,10060,34765,0,0,24798,55914,0,0,32021,99490,0,0,218,4878,0
ROI_0413__20200730T144729_20200730T145622_T19LEC,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20190127T144729_20190127T144731_T19LDD,0,571,14266,0,0,156000,72440,0,0,0,0,0,0,8684,10183,0
ROI_0428__20190303T144731_20190303T145229_T19LDD,0,2233,34524,56437,0,102571,14492,2385,0,0,0,0,0,13178,26558,9766
ROI_0428__20190407T144739_20190407T145613_T19LDD,0,4318,91480,70403,0,24042,35212,2024,0,0,0,0,0,2179,25927,6559
ROI_0428__20190502T144741_20190502T145234_T19LDD,1304,1094,139794,119952,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20200127T144701_20200127T145626_T19LDD,7,397,140545,7250,0,43662,43201,0,0,0,0,0,0,6108,20574,400
ROI_0489__20190427T015701_20190427T015656_T53TPN,62118,0,58864,141162,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0489__20190623T014701_20190623T014656_T53TPN,0,0,3063,0,0,7504,228618,0,0,0,0,0,0,110,22849,0
ROI_0489__20190906T014659_20190906T015218_T53TPN,0,3,2500,209305,0,1005,21608,9900,0,0,0,0,0,81,5235,12507
ROI_0489__20191014T015701_20191014T015655_T53TPN,3,12,2828,219947,0,505,20452,6428,0,0,0,0,0,69,1774,10126
ROI_0489__20200528T014701_20200528T014658_T53TPN,1480,31046,8188,128674,0,38369,10034,10306,0,3013,107,7591,0,12930,379,10027
ROI_0502__20180207T104211_20180207T104212_T33VWJ,0,14,122115,0,0,0,19771,0,0,143,120101,0,0,0,0,0
ROI_0502__20180316T103021_20180316T103018_T33VWJ,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0502__20180520T103019_20180520T103020_T33VWJ,95,0,18495,230987,0,0,0,0,0,0,4261,8306,0,0,0,0
ROI_0502__20180707T104021_20180707T104023_T33VWJ,0,12303,81832,0,0,83716,22165,0,0,0,0,0,0,25045,37083,0
ROI_0502__20200427T104031_20200427T104025_T33VVJ,0,0,3063,0,0,421,229000,0,0,0,0,0,0,0,29660,0
ROI_0503__20190319T190109_20190319T191114_T10TDK,0,0,3063,0,0,0,44505,0,0,0,198594,0,0,0,15982,0
