id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0064__20190317T015619_20190317T020354_T51JVH,0,6584,75626,0,0,0,0,0,0,7227,172707,0,0,0,0,0
ROI_0064__20190615T015629_20190615T020446_T51JVH,0,2104,82378,77980,0,65084,5786,3708,0,9547,7554,6868,0,242,663,230
ROI_0064__20190622T014709_20190622T015123_T51JVH,0,10,258044,4090,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0064__20191102T015619_20191102T020403_T51JVH,1332,107,109733,9509,0,30470,59331,1968,0,0,0,0,0,64,19759,29871
ROI_0065__20190101T142749_20190101T143756_T19HCA,123164,0,83977,55003,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0065__20190116T142751_20190116T143701_T19HCA,127492,576,21343,21775,3503,19194,5775,10119,10,1327,2801,13382,7372,2309,10360,14806
ROI_0065__20190404T143759_20190404T144906_T19HCA,51538,1218,174743,908,905,11361,7248,1763,0,0,0,0,395,1734,5815,4516
ROI_0065__20200129T143659_20200129T144449_T19HCA,7682,6,22284,2391,0,116,171869,1554,0,0,0,0,4888,0,36611,14743
ROI_0065__20200410T142731_20200410T143742_T19HCA,0,55095,43192,6701,0,74597,19643,1096,0,0,0,0,0,12718,33922,15180
ROI_0069__20190516T151709_20190516T152114_T18LTM,0,0,137547,0,0,34128,22152,515,0,7982,59820,0,0,0,0,0
ROI_0069__20190913T151709_20190913T152341_T18LTM,2244,917,57268,0,0,122524,79191,0,0,0,0,0,0,0,0,0
ROI_0069__20200225T151701_20200225T152133_T18LTM,243030,303,12,331,1667,6579,88,2671,0,0,0,0,3653,1818,0,1992
ROI_0069__20200510T151659_20200510T152614_T18LTM,63607,6976,132869,58692,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0069__20200624T151711_20200624T151850_T18LTM,142,1308,20093,87244,0,136446,15078,1833,0,0,0,0,0,0,0,0
ROI_0079__20190120T203751_20190120T203749_T08VMM,0,151426,79761,23591,0,7366,0,0,0,0,0,0,0,0,0,0
ROI_0079__20190624T202849_20190624T203750_T08VMM,0,113,14597,1135,0,69414,114713,2521,0,0,4457,0,0,3232,32016,19946
ROI_0079__20190706T201851_20190706T202346_T08VMM,19,2644,148125,26505,0,29222,21050,6237,0,0,0,0,0,618,9114,18610
ROI_0079__20200630T201851_20200630T202618_T08VMM,0,5701,36717,32080,0,85872,22122,4160,0,6998,732,0,0,4937,41238,21587
ROI_0079__20200725T201849_20200725T202524_T08VMM,0,980,13725,0,0,1258,210674,0,0,0,0,0,0,4,35503,0
ROI_0085__20190623T182921_20190623T183717_T11TPJ,0,4648,72021,0,0,64767,82963,0,0,0,0,0,0,989,36756,0
ROI_0085__20190822T182921_20190822T183216_T11TPJ,32507,23,91821,869,509,18985,67251,620,0,0,0,0,301,62,30224,18972
ROI_0085__20190911T182921_20190911T183249_T11TPJ,3941,161,35438,22537,31,13555,140326,1683,0,0,0,0,610,322,40496,3044
ROI_0085__20200602T182919_20200602T183556_T11TPJ,508,20005,44039,197592,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0085__20200707T182921_20200707T183250_T11TPJ,174351,0,2737,22799,4721,7902,10626,14531,0,0,0,0,5722,0,687,18068
ROI_0106__20190509T152649_20190509T152958_T18LTN,0,0,2277,259867,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0106__20191220T152631_20191220T153056_T18LTN,4759,192,1387,70320,0,18069,89515,42228,0,0,0,0,0,0,784,34890
ROI_0106__20200304T152639_20200304T153356_T18LTN,182542,5,16571,648,12392,7454,19390,1719,0,0,0,0,12199,120,6464,2640
ROI_0106__20200612T152639_20200612T153318_T18LTN,24014,2962,6774,144732,0,60542,20076,2860,0,0,0,0,0,0,0,184
ROI_0106__20200617T152651_20200617T152645_T18LTN,41843,4012,11214,0,125,184542,20408,0,0,0,0,0,0,0,0,0
ROI_0120__20190302T045721_20190302T050545_T45TXE,0,36,261827,281,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0120__20190829T045701_20190829T045729_T45TXE,161037,2780,3204,6505,85,9571,5167,596,21085,18666,9143,1374,434,37,0,22460
ROI_0120__20191008T045701_20191008T050028_T45TXE,0,369,16759,0,0,24190,181450,125,0,0,21791,0,0,44,17380,36
ROI_0120__20191020T044819_20191020T044922_T45TXE,50,8448,97533,5,0,13059,1727,0,0,10439,117245,0,0,3215,6459,3964
ROI_0120__20191219T045209_20191219T045214_T45TXE,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0141__20181226T141039_20181226T142041_T19FDE,66208,0,116611,79325,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0141__20190316T141049_20190316T142437_T19FDE,71912,0,90108,36547,0,0,0,0,7783,0,25209,24039,5003,0,0,1543
ROI_0141__20190420T141051_20190420T142048_T19FDE,5184,82,158,50207,133,18474,15962,132071,0,0,0,0,0,0,3554,36319
ROI_0141__20191126T141051_20191126T142045_T19FDE,10,23,13111,3473,0,782,5375,4758,0,0,119032,76845,0,0,843,37892
ROI_0141__20200419T141039_20200419T142040_T19FDE,67112,9,4541,90451,0,0,0,0,54,0,56139,43838,0,0,0,0
ROI_0153__20190405T141049_20190405T142048_T20JPM,137733,0,236,18757,0,0,16777,4422,9892,53,8273,66001,0,0,0,0
ROI_0153__20190709T141051_20190709T141051_T20JPM,115075,0,0,4907,232,0,0,11168,130760,0,0,2,0,0,0,0
ROI_0153__20191201T141039_20191201T142051_T20JPM,181143,77,8823,35678,1075,0,3325,32023,0,0,0,0,0,0,0,0
ROI_0153__20200411T140051_20200411T140833_T20JPM,50424,3546,0,208174,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0153__20200628T141049_20200628T141048_T20JPM,0,0,249,36938,0,0,17885,91176,0,0,7016,108880,0,0,0,0
ROI_0154__20190326T141049_20190326T141445_T20HNJ,109801,2911,24222,23254,1647,29594,13166,6380,0,0,0,0,9587,347,16162,25073
ROI_0154__20191113T140051_20191113T140054_T20HNJ,9592,0,0,2759,8322,3567,65950,28410,78241,177,5184,19702,20786,43,3268,16143
ROI_0154__20191231T141039_20191231T142033_T20HNJ,227230,182,215,3748,5531,2608,7084,4534,0,0,0,0,6616,156,691,3549
ROI_0154__20200120T140639_20200120T141746_T20HNJ,73133,1696,15907,9,10203,16581,14211,1378,74184,120,1495,435,46628,1740,4424,0
ROI_0154__20200201T135641_20200201T140849_T20HNJ,252511,0,3585,6048,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20190718T143751_20190718T144610_T19HBV,62977,13311,64123,45337,9004,10631,20622,14318,0,0,0,0,4166,1692,8449,7514
ROI_0159__20191016T143731_20191016T144649_T18HYE,8035,0,3958,14737,3399,37,162180,50741,0,0,0,0,911,0,3125,15021
ROI_0159__20200129T143659_20200129T144449_T18HYE,259942,1803,0,399,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20200403T143721_20200403T144642_T19HBV,120718,40233,0,1461,0,0,0,0,69260,29519,0,953,0,0,0,0
ROI_0159__20200607T143729_20200607T144648_T19HBV,0,832,684,41303,0,40060,5604,106980,0,0,0,0,0,6997,1527,58157
ROI_0165__20190224T145721_20190224T150622_T19LBD,96153,111,4358,8774,3959,34156,30042,18664,0,0,0,0,9408,269,3011,53239
ROI_0165__20190331T145729_20190331T150118_T19LBD,6285,0,45775,13893,867,14245,125142,4904,0,0,0,0,1224,0,28536,21273
ROI_0165__20190917T145729_20190917T150535_T19LBD,204864,0,0,57280,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0165__20191022T145731_20191022T150543_T19LBD,176169,257,5404,2709,4120,24677,15708,2694,0,0,0,0,10445,454,4076,15431
ROI_0165__20191221T145721_20191221T145719_T19LBD,42814,257,14433,1236,6156,25658,54082,9469,9768,40,64834,983,3703,757,17599,10355
ROI_0197__20190609T175919_20190609T180009_T14VPM,0,0,9365,73,0,80102,151448,9,0,0,0,0,0,899,19175,1073
ROI_0197__20190621T174911_20190621T175233_T14VPM,85617,191,1530,38363,35,1358,55982,20258,6233,0,0,5159,681,0,1274,45463
ROI_0197__20190714T175921_20190714T180011_T14VPM,0,188,75485,27404,0,7037,119475,792,0,0,0,0,0,8,27726,4029
ROI_0197__20200712T173911_20200712T174044_T14VPM,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0197__20200720T174909_20200720T174909_T14VPM,1485,90,226,222664,0,10569,4311,11386,0,0,0,0,0,0,0,11413
ROI_0201__20190902T161901_20190902T162451_T16TGL,36167,197,47376,5409,1749,22758,103853,2540,0,0,0,0,3079,262,36200,2554
ROI_0201__20190922T162001_20190922T162717_T16TGL,261728,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0201__20191101T162431_20191101T162426_T17TKF,201933,1713,2486,2888,10301,11377,2096,660,0,0,0,0,26612,0,17,2061
ROI_0201__20200320T161951_20200320T162706_T16TGL,403,0,0,2660,28495,5162,3670,64876,82346,966,2757,42683,16175,158,484,11309
ROI_0201__20200402T162851_20200402T164102_T17TKF,92681,1509,24446,7188,5521,31161,41360,684,0,0,0,0,15576,1391,28747,11880
ROI_0212__20190523T053651_20190523T053645_T48XVG,0,97424,0,0,0,53230,0,0,0,87791,0,0,0,23699,0,0
ROI_0212__20190812T055639_20190812T055642_T48XVG,0,0,23647,238497,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0212__20190824T054641_20190824T054640_T48XVG,0,0,156888,36208,0,1640,32746,3081,0,0,0,0,0,9,27144,4428
ROI_0212__20190917T052651_20190917T052645_T48XVG,0,0,5010,1452,0,19515,202338,155,0,0,0,0,0,1,32431,1242
ROI_0212__20190920T053641_20190920T053750_T48XVG,0,1161,40206,1659,0,31213,77998,549,0,0,0,0,0,1397,105760,2201
ROI_0235__20190607T053649_20190607T053649_T44UNV,321,396,13204,43490,57,67636,78997,8910,0,0,0,0,0,494,27598,21041
ROI_0235__20200402T053639_20200402T053638_T44UNV,0,0,734,46036,0,0,943,0,0,20755,113347,75902,0,0,0,4427
ROI_0235__20200512T053639_20200512T054139_T44UNV,214231,0,95,47818,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0235__20200601T053649_20200601T053643_T44UNV,3418,0,2203,40,4210,38543,167096,750,16378,0,7165,19,0,0,9501,12821
ROI_0235__20200711T053649_20200711T053643_T44UNV,199018,47,291,6959,9525,4269,5734,17673,12012,0,0,0,6616,0,0,0
ROI_0243__20180516T090549_20180516T091106_T35TLJ,191244,461,7712,25715,396,2836,11824,7605,0,0,0,0,304,461,8616,4970
ROI_0243__20180802T092031_20180802T092224_T35TLJ,38218,151,7051,10788,7445,5842,69354,42961,8903,80,18994,11264,17151,49,6096,17797
ROI_0243__20190524T092039_20190524T092605_T35TLJ,288,216,76090,3608,0,22669,106084,1298,0,0,3793,0,0,338,43171,4589
ROI_0243__20190728T092031_20190728T092427_T35TLJ,260695,0,0,1449,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0243__20191001T092029_20191001T092623_T35TLJ,166247,51,171,8234,186,1123,10171,3503,43988,1649,6333,19436,208,0,0,844
ROI_0245__20180213T110141_20180213T110143_T31UDR,15249,0,78,28521,0,0,20011,321,7077,1525,79520,109842,0,0,0,0
ROI_0245__20180526T105029_20180526T105635_T31UDR,241325,20748,0,71,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0245__20180625T105029_20180625T105253_T31UDR,164370,48,34492,14939,3772,4698,17870,2436,0,0,0,0,7931,220,8510,2858
ROI_0245__20190708T105621_20190708T110438_T31UDR,121083,212,14155,28389,1769,15937,43185,6118,0,0,0,0,17105,86,6456,7649
ROI_0245__20200614T104629_20200614T104648_T31UDR,13189,25,45634,17768,300,286,136085,452,0,0,0,0,875,57,43217,4256
ROI_0264__20190120T080239_20190120T082812_T35HLD,236863,0,3952,21329,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0264__20190321T075619_20190321T081839_T35HKD,0,47,30357,0,0,3778,164342,0,0,0,0,0,0,137,63483,0
ROI_0264__20190410T075619_20190410T082613_T35HKD,57494,0,1768,0,1865,3088,19359,12,160771,0,5534,131,6754,6,5362,0
ROI_0264__20190719T075619_20190719T082310_T35HKD,3184,33,18531,3,333,1018,205478,0,0,0,0,0,157,5,33402,0
ROI_0264__20200628T075611_20200628T082104_T35HKD,96689,961,11768,17205,3049,23103,15282,474,0,0,0,0,5058,9,1802,86744
ROI_0268__20190129T071209_20190129T071208_T38KNV,136431,0,0,96424,0,0,0,49,1623,0,0,27617,0,0,0,0
ROI_0268__20190213T071201_20190213T071519_T38KNV,53931,138,2573,6852,20527,1040,76593,21896,0,0,0,0,59382,0,2603,16609
ROI_0268__20190218T071209_20190218T071207_T38KNV,0,0,2937,126,0,7490,98990,6384,0,0,51306,86663,0,0,1318,6930
ROI_0268__20190603T071211_20190603T071210_T38KNV,106161,19351,17708,5274,898,6176,22667,771,4484,27712,31114,639,1727,883,3802,12777
ROI_0268__20190613T071211_20190613T071210_T38KNV,214131,0,0,48013,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20181226T053229_20181226T053653_T43QFG,171379,1444,0,89321,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20190214T052929_20190214T054115_T43QFG,0,257,2144,662,2264,842,103344,5782,37301,387,70291,17561,12392,0,5200,3717
ROI_0271__20190724T052659_20190724T053718_T43QFG,6012,202,9514,15196,1861,20904,47459,29150,8353,644,14421,71221,0,259,10928,26020
ROI_0271__20190922T052649_20190922T054154_T43QFG,66791,606,32084,61625,2870,18080,26289,21419,0,0,0,0,3797,981,11015,16587
ROI_0271__20200224T052811_20200224T053954_T43QFG,218048,470,9515,7665,5670,940,7046,3721,0,0,0,0,6270,0,1216,1583
ROI_0285__20190220T001631_20190220T001625_T55HBB,239725,0,4368,18051,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0285__20190312T002051_20190312T002050_T55HBB,245936,0,160,372,5234,0,5325,201,0,0,0,0,4910,0,0,6
ROI_0285__20190715T002109_20190715T002258_T55HBB,185166,40,15578,646,17597,330,13243,3162,0,0,0,0,19929,22,5028,1403
ROI_0285__20200210T002049_20200210T002418_T55HBB,1477,0,34231,0,0,0,170503,0,0,0,120,0,303,0,55510,0
ROI_0285__20200410T002049_20200410T002250_T55HBB,0,20,3043,0,0,257,241151,0,0,0,0,0,0,125,17548,0
ROI_0309__20181220T130241_20181220T130239_T24LTJ,105777,806,68432,7883,3431,9599,33125,3042,153,0,71,0,9544,397,15367,4517
ROI_0309__20190109T130241_20190109T130243_T24LTJ,47593,0,12619,2319,20262,5502,141407,2824,0,0,0,0,7073,0,21516,1029
ROI_0309__20190218T130241_20190218T130244_T24LTJ,476,98,35401,27846,0,10626,55511,11577,1764,360,20330,67857,0,529,18235,11534
ROI_0309__20191120T130249_20191120T130245_T24LTJ,42492,0,0,219652,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0309__20200503T130251_20200503T130251_T24LTJ,3174,191,88189,47295,0,14873,67918,725,0,0,0,0,0,577,29134,10068
ROI_0331__20181222T073319_20181222T074542_T37NHJ,46465,0,141095,74584,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0331__20190416T072621_20190416T074442_T37PHK,139687,598,17280,3404,1798,13636,58362,1922,0,0,0,0,3834,535,13281,7807
ROI_0331__20190421T072619_20190421T073927_T37PHK,39466,143,36854,6,1163,881,139066,5,0,0,0,0,5244,99,39114,103
ROI_0331__20191008T072759_20191008T074520_T38NKP,24730,0,17681,334,2035,32,151807,727,3582,0,29796,7162,1766,0,22302,190
ROI_0331__20191117T073109_20191117T073737_T37PHK,225084,3,20314,4,2124,2675,5537,0,0,0,0,0,517,0,4647,1239
ROI_0342__20181228T084351_20181228T090053_T33KZT,0,0,3862,1026,4,1764,224970,4128,0,0,0,0,13,25,26350,2
ROI_0342__20190201T084159_20190201T090346_T33KZT,0,1047,33798,9319,0,42035,85477,6885,0,0,0,0,0,1069,44335,38179
ROI_0342__20190402T083559_20190402T085915_T34KBC,0,1401,762,45302,0,11971,7624,57466,0,729,10055,71522,0,322,3917,51073
ROI_0342__20190427T083601_20190427T090252_T33KZT,0,0,159220,102924,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0342__20191103T084121_20191103T090537_T34KBC,0,0,149,258767,0,87,780,300,0,0,0,0,0,0,94,1967
ROI_0343__20181221T023241_20181221T023241_T49KHR,0,20,41683,3253,0,0,69415,250,0,0,49247,400,0,0,95431,2445
ROI_0343__20181221T023241_20181221T023241_T50KKA,0,336,39256,4168,0,433,66930,123,0,1,47761,274,0,54,99347,3461
ROI_0343__20190130T023251_20190130T023246_T50KKA,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0343__20200414T023251_20200414T023307_T50KKA,50683,0,98998,33623,0,0,2396,810,0,0,0,0,0,0,65501,10133
ROI_0343__20200429T023249_20200429T023245_T49KHR,0,9,3049,5,0,5648,203603,41,0,0,0,0,0,264,49390,135
ROI_0362__20190706T201851_20190706T202346_T08VNL,0,136679,95568,23190,0,628,4271,244,0,0,0,0,0,114,1450,0
ROI_0362__20190904T201931_20190904T202032_T08VNL,0,16615,3269,0,0,75686,118275,0,0,0,0,0,0,6967,41332,0
ROI_0362__20190929T202229_20190929T202710_T08VNL,0,2923,12,128,0,8919,0,13,6880,108613,81590,53066,0,0,0,0
ROI_0362__20200521T201901_20200521T202253_T08VNL,0,233754,28390,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0362__20200630T201851_20200630T202618_T08VNL,0,110370,2524,60768,0,49947,12880,9572,0,0,0,0,0,9773,1944,4366
ROI_0374__20190505T043701_20190505T043704_T46RBU,0,84,571,165334,0,7255,3993,30379,0,0,0,0,0,55,87,54386
ROI_0374__20191017T043759_20191017T044357_T46RBU,0,0,115367,58,0,45,146668,6,0,0,0,0,0,0,0,0
ROI_0374__20191226T044209_20191226T044950_T46RBV,0,32,26063,60211,0,685,117093,1654,0,0,0,0,0,13,54400,1993
ROI_0374__20200209T043931_20200209T044913_T46RBU,0,2321,258963,860,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0374__20200723T043659_20200723T043734_T46RBU,0,241,4545,1950,0,15213,174558,17991,0,0,0,0,0,0,13858,33788
ROI_0391__20190331T120701_20190331T120655_T33XWF,0,213512,7920,40712,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0391__20190618T123701_20190618T123701_T33XWF,0,178955,6255,478,0,2068,0,0,0,71108,521,2,0,2757,0,0
ROI_0391__20190723T123709_20190723T123706_T33XWF,0,119475,0,2754,0,62839,0,13,0,0,0,0,0,75142,0,1921
ROI_0391__20200503T123701_20200503T123712_T33XWF,0,5312,1923,1148,0,186917,30,22050,0,0,0,0,0,39517,0,5247
ROI_0391__20200620T115651_20200620T115648_T33XWF,0,19584,0,0,0,187820,4,0,0,0,0,0,0,50492,4244,0
ROI_0400__20190328T051651_20190328T052823_T44SME,0,261835,309,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0400__20190407T051651_20190407T051652_T44SME,0,168124,0,4,0,68416,0,0,0,0,0,0,0,25600,0,0
ROI_0400__20190502T051659_20190502T052248_T44SME,0,43732,0,0,0,164107,0,0,0,0,0,0,0,54305,0,0
ROI_0400__20190701T051659_20190701T052112_T44SME,0,153455,0,0,0,69497,0,0,0,0,0,0,0,38721,471,0
ROI_0400__20200725T051649_20200725T052448_T44SME,0,120015,1991,0,0,53880,0,0,0,3909,0,0,0,82349,0,0
ROI_0405__20180705T122649_20180705T122651_T33XWG,0,23918,2075,65175,0,96432,413,13936,0,0,0,0,0,11029,81,49085
ROI_0405__20180728T123659_20180728T123654_T33XWG,0,40136,29294,2168,0,115249,1602,0,0,0,0,0,0,53717,12669,7309
ROI_0405__20190807T123701_20190807T123701_T33XWG,0,54210,22454,125534,0,36761,55,10304,0,0,0,0,0,9015,206,3605
ROI_0405__20200617T114651_20200617T114651_T33XWG,0,196414,1749,63981,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0405__20200724T122659_20200724T122654_T33XWG,0,972,21976,0,0,97258,131750,0,0,313,9859,0,0,16,0,0
ROI_0413__20190112T144731_20190112T144727_T19LEC,0,6465,22244,1114,0,195970,19658,6,0,8628,3069,428,0,1051,914,2597
ROI_0413__20190402T144731_20190402T144934_T19LEC,0,9256,36497,146,0,195743,2998,2,0,9351,4618,121,0,1728,1684,0
ROI_0413__20190731T144741_20190731T145634_T19LEC,0,149170,68733,44241,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0413__20200327T144721_20200327T145522_T19LEC,0,44164,661,0,0,80637,75,0,0,129163,2348,0,0,5096,0,0
ROI_0413__20200730T144729_20200730T145622_T19LEC,0,84455,146220,31469,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20190127T144729_20190127T144731_T19LDD,0,2552,12285,0,0,190437,38003,0,0,0,0,0,0,3325,15542,0
ROI_0428__20190303T144731_20190303T145229_T19LDD,56334,2501,15457,18902,2093,48335,62692,6328,0,0,0,0,10749,7831,21110,9812
ROI_0428__20190407T144739_20190407T145613_T19LDD,88310,20190,40628,17073,2361,25503,32963,451,0,0,0,0,1365,10294,15921,7085
ROI_0428__20190502T144741_20190502T145234_T19LDD,123492,67832,49461,21359,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20200127T144701_20200127T145626_T19LDD,75592,7176,9252,56179,68,57595,6491,22709,0,0,0,0,28,10195,7208,9651
ROI_0489__20190427T015701_20190427T015656_T53TPN,213496,0,0,48648,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0489__20190623T014701_20190623T014656_T53TPN,0,1683,1380,0,0,47665,188417,40,0,0,0,0,0,2,22943,14
ROI_0489__20190906T014659_20190906T015218_T53TPN,0,139,0,211669,0,14814,75,17624,0,0,0,0,0,144,8,17671
ROI_0489__20191014T015701_20191014T015655_T53TPN,213944,8,390,8448,2487,4628,1560,18710,0,0,0,0,1693,24,3,10249
ROI_0489__20200528T014701_20200528T014658_T53TPN,96342,4895,12754,55397,623,37089,5713,15284,639,1192,166,8714,2427,8523,945,11441
ROI_0502__20180207T104211_20180207T104212_T33VWJ,0,5651,95714,20764,0,90,19681,0,0,3025,115896,1323,0,0,0,0
ROI_0502__20180316T103021_20180316T103018_T33VWJ,0,31058,35473,195613,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0502__20180520T103019_20180520T103020_T33VWJ,217342,0,0,32235,0,0,0,0,2622,0,0,9945,0,0,0,0
ROI_0502__20180707T104021_20180707T104023_T33VWJ,45151,3621,43620,1743,2731,67354,35569,227,0,0,0,0,9820,11859,39152,1297
ROI_0502__20200427T104031_20200427T104025_T33VVJ,0,0,3063,0,0,1145,228276,0,0,0,0,0,0,0,29660,0
ROI_0503__20190319T190109_20190319T191114_T10TDK,0,0,2353,710,0,0,44265,240,0,2838,155131,40625,0,0,3347,12635
ROI_0503__20190324T190031_20190324T191219_T10TDK,131012,60886,0,70246,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20190428T185929_20190428T190154_T10TDK,194284,19913,30171,17776,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20200318T190111_20200318T191148_T10TDK,9596,453,1011,68650,0,117467,10686,25081,0,2448,1451,6814,0,742,65,17680
ROI_0503__20200323T185939_20200323T191124_T10TDK,0,1842,1126,95,0,198265,53115,1092,0,0,0,0,0,1119,2700,2790
ROI_0535__20190429T182929_20190429T183604_T11TPN,0,0,113,262031,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0535__20190512T183929_20190512T184617_T11TPN,0,184,86139,70890,0,0,0,0,0,0,78437,26494,0,0,0,0
ROI_0535__20190628T182929_20190628T183312_T11TPN,91269,0,0,59,13910,1734,365,1726,148966,7,27,1151,967,0,0,1963
ROI_0535__20200307T184219_20200307T184220_T11TPN,0,17882,18134,0,0,4,1349,0,0,110663,114112,0,0,0,0,0
