id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0044__20190526T100039_20190526T100712_T32QMM,0,0,8145,4862,0,11346,154805,6349,0,0,0,0,0,0,27838,48799
ROI_0044__20190908T100031_20190908T100836_T32QMM,0,22,3008,33,0,32810,170243,314,0,0,0,0,0,20,55689,5
ROI_0044__20200106T100401_20200106T100404_T32QMM,41360,219652,1132,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0044__20200321T100029_20200321T100458_T32QMM,143212,5912,44825,19,6655,2656,17997,0,0,0,0,0,1425,76,32327,7040
ROI_0064__20181217T015619_20181217T020219_T51JVH,2791,311,100977,0,53,37405,70135,0,0,0,0,0,0,2406,48066,0
ROI_0064__20190317T015619_20190317T020354_T51JVH,0,7399,74811,0,0,0,0,0,0,42824,137110,0,0,0,0,0
ROI_0064__20190615T015629_20190615T020446_T51JVH,0,2615,4310,155537,0,38331,34458,1789,0,6947,6181,10841,0,201,577,357
ROI_0064__20190622T014709_20190622T015123_T51JVH,0,51,262093,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0064__20191102T015619_20191102T020403_T51JVH,8137,1658,90888,19998,0,41127,42075,8567,0,0,0,0,3,121,11848,37722
ROI_0065__20190101T142749_20190101T143756_T19HCA,177369,0,84718,57,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0065__20190116T142751_20190116T143701_T19HCA,136040,61,30087,4998,7021,14943,15978,649,0,125,17395,0,4780,400,26213,3454
ROI_0065__20190404T143759_20190404T144906_T19HCA,55045,376,90121,82865,677,11173,6511,2916,0,0,0,0,242,2446,6195,3577
ROI_0065__20200129T143659_20200129T144449_T19HCA,0,2,13821,18540,0,1060,166021,6458,0,0,0,0,0,0,22386,33856
ROI_0065__20200410T142731_20200410T143742_T19HCA,0,1223,103699,66,0,30420,64916,0,0,0,0,0,0,693,59528,1599
ROI_0069__20190516T151709_20190516T152114_T18LTM,1005,0,46407,90135,0,40172,15850,773,0,16262,47155,4385,0,0,0,0
ROI_0069__20190913T151709_20190913T152341_T18LTM,34951,584,24851,43,13,137992,63710,0,0,0,0,0,0,0,0,0
ROI_0069__20200225T151701_20200225T152133_T18LTM,241385,5,426,1860,2480,4857,2941,727,0,0,0,0,3770,590,2065,1038
ROI_0069__20200510T151659_20200510T152614_T18LTM,44869,219,217056,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0069__20200624T151711_20200624T151850_T18LTM,46752,476,30240,31319,16,114573,38753,15,0,0,0,0,0,0,0,0
ROI_0079__20190120T203751_20190120T203749_T08VMM,0,120906,115517,18355,0,7366,0,0,0,0,0,0,0,0,0,0
ROI_0079__20190624T202849_20190624T203750_T08VMM,0,159,10197,5489,0,108611,72912,5125,0,3003,1454,0,0,1520,26316,27358
ROI_0079__20190706T201851_20190706T202346_T08VMM,0,1283,104977,71033,0,28104,23846,4559,0,0,0,0,0,312,21199,6831
ROI_0079__20200630T201851_20200630T202618_T08VMM,0,0,67860,6638,0,21480,90642,32,0,1686,6044,0,0,0,59985,7777
ROI_0079__20200725T201849_20200725T202524_T08VMM,0,0,14705,0,0,295,211637,0,0,0,0,0,0,0,35507,0
ROI_0085__20190623T182921_20190623T183717_T11TPJ,0,344,76325,0,0,24466,123264,0,0,0,0,0,0,14,37731,0
ROI_0085__20190822T182921_20190822T183216_T11TPJ,140,218,25612,99250,0,38929,40094,8342,0,0,0,0,0,275,5608,43676
ROI_0085__20190911T182921_20190911T183249_T11TPJ,2260,0,57572,2245,0,107,155488,0,0,0,0,0,242,0,44078,152
ROI_0085__20200602T182919_20200602T183556_T11TPJ,0,0,262085,59,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0085__20200707T182921_20200707T183250_T11TPJ,1113,2,198737,35,0,14725,23055,0,0,0,0,0,0,1,24476,0
ROI_0106__20190509T152649_20190509T152958_T18LTN,231058,0,25884,5202,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0106__20191220T152631_20191220T153056_T18LTN,32764,0,2632,41262,0,5677,126901,17234,0,0,0,0,0,0,4409,31265
ROI_0106__20200304T152639_20200304T153356_T18LTN,199110,436,14,206,25547,14208,1058,142,0,0,0,0,20057,1210,45,111
ROI_0106__20200612T152639_20200612T153318_T18LTN,79139,2800,950,95593,0,74536,1321,7621,0,0,0,0,0,0,0,184
ROI_0106__20200617T152651_20200617T152645_T18LTN,49309,1983,5185,592,2769,187016,15129,161,0,0,0,0,0,0,0,0
ROI_0120__20190302T045721_20190302T050545_T45TXE,253913,114,8117,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0120__20190829T045701_20190829T045729_T45TXE,169319,0,3859,348,7307,6866,1246,0,45353,1826,3089,0,7413,0,14918,600
ROI_0120__20191008T045701_20191008T050028_T45TXE,0,8,16879,241,0,96410,108845,510,0,445,21346,0,0,0,17069,391
ROI_0120__20191020T044819_20191020T044922_T45TXE,5787,0,100249,0,0,3275,11511,0,604,115,126965,0,42,0,13596,0
ROI_0120__20191219T045209_20191219T045214_T45TXE,45863,10906,202199,3176,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0141__20181226T141039_20181226T142041_T19FDE,138580,0,123540,24,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0141__20190316T141049_20190316T142437_T19FDE,13299,0,184854,414,0,0,0,0,725,0,55115,1191,432,0,6114,0
ROI_0141__20190420T141051_20190420T142048_T19FDE,1192,0,14913,39526,16,6178,100721,59725,0,0,0,0,0,0,22546,17327
ROI_0141__20191126T141051_20191126T142045_T19FDE,14001,15,2601,0,5631,1566,3718,0,186606,0,9271,0,38725,0,10,0
ROI_0141__20200419T141039_20200419T142040_T19FDE,55006,0,97688,9419,0,0,0,0,786,0,99245,0,0,0,0,0
ROI_0153__20190405T141049_20190405T142048_T20JPM,134002,0,21916,808,0,0,21199,0,7879,0,76320,20,0,0,0,0
ROI_0153__20190709T141051_20190709T141051_T20JPM,106523,0,13254,205,2068,0,7981,1351,123443,0,7319,0,0,0,0,0
ROI_0153__20191201T141039_20191201T142051_T20JPM,173904,0,51817,0,925,0,35498,0,0,0,0,0,0,0,0,0
ROI_0153__20200411T140051_20200411T140833_T20JPM,240501,5751,4009,11883,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0153__20200628T141049_20200628T141048_T20JPM,20528,37,16540,82,4958,1984,102095,24,22433,0,93309,154,0,0,0,0
ROI_0154__20190326T141049_20190326T141445_T20HNJ,119116,3934,25026,12112,3962,35747,10751,327,0,0,0,0,22249,549,16804,11567
ROI_0154__20191113T140051_20191113T140054_T20HNJ,9452,0,2899,0,10235,33507,62507,0,78031,0,25273,0,21962,26,18252,0
ROI_0154__20191231T141039_20191231T142033_T20HNJ,221531,246,9593,5,4279,8065,7413,0,0,0,0,0,5742,443,4821,6
ROI_0154__20200120T140639_20200120T141746_T20HNJ,58374,6853,19036,6482,7013,20301,14995,64,69641,190,4330,2073,45501,2937,4116,238
ROI_0154__20200201T135641_20200201T140849_T20HNJ,95598,1408,157253,7885,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20190718T143751_20190718T144610_T19HBV,4304,4632,146641,30171,551,13209,36731,4084,0,0,0,0,274,1660,18079,1808
ROI_0159__20191016T143731_20191016T144649_T18HYE,8549,0,18181,0,2982,2823,210545,7,0,0,0,0,1085,0,17946,26
ROI_0159__20200129T143659_20200129T144449_T18HYE,211692,0,50372,80,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20200403T143721_20200403T144642_T19HBV,76505,2194,82855,858,0,0,0,0,29950,11541,58241,0,0,0,0,0
ROI_0159__20200607T143729_20200607T144648_T19HBV,0,197,6357,36265,0,26580,39796,86268,0,0,0,0,0,3850,13023,49808
ROI_0165__20190224T145721_20190224T150622_T19LBD,92702,201,2504,13989,6755,22635,39712,17719,0,0,0,0,10272,374,2194,53087
ROI_0165__20190331T145729_20190331T150118_T19LBD,1408,15,32342,32188,0,37396,94534,13228,0,0,0,0,6,692,20368,29967
ROI_0165__20190917T145729_20190917T150535_T19LBD,260921,0,364,859,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0165__20191022T145731_20191022T150543_T19LBD,178006,1848,3626,1059,4777,30651,9545,2226,0,0,0,0,14680,3156,1039,11531
ROI_0165__20191221T145721_20191221T145719_T19LBD,50554,45,7139,1002,4499,12509,75397,2960,26836,0,48380,409,9097,35,14961,8321
ROI_0197__20190609T175919_20190609T180009_T14VPM,0,22,9416,0,0,495,231064,0,0,0,0,0,0,0,21123,24
ROI_0197__20190621T174911_20190621T175233_T14VPM,0,174,4074,121453,0,38771,32648,6214,0,0,0,11392,0,383,11643,35392
ROI_0197__20190714T175921_20190714T180011_T14VPM,0,0,102476,601,0,9537,117767,0,0,0,0,0,0,0,31763,0
ROI_0197__20200712T173911_20200712T174044_T14VPM,0,0,258167,3977,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0197__20200720T174909_20200720T174909_T14VPM,34280,10,3065,187110,186,10594,8787,6699,0,0,0,0,350,0,0,11063
ROI_0201__20190902T161901_20190902T162451_T16TGL,13921,15,75213,0,262,21894,108744,0,0,0,0,0,334,124,41637,0
ROI_0201__20190922T162001_20190922T162717_T16TGL,257833,4295,0,16,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0201__20191101T162431_20191101T162426_T17TKF,203269,1626,3541,584,10389,11720,2325,0,0,0,0,0,28128,0,562,0
ROI_0201__20200320T161951_20200320T162706_T16TGL,1117,0,0,1946,77236,3853,5885,15229,120289,1659,947,5857,27154,314,597,61
ROI_0201__20200402T162851_20200402T164102_T17TKF,100079,6765,14507,4473,6256,40139,31941,390,0,0,0,0,19343,6780,17888,13583
ROI_0212__20190523T053651_20190523T053645_T48XVG,0,97424,0,0,0,53230,0,0,0,87791,0,0,0,23699,0,0
ROI_0212__20190812T055639_20190812T055642_T48XVG,537,0,261342,265,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0212__20190824T054641_20190824T054640_T48XVG,105091,23,87982,0,2886,3047,31534,0,0,0,0,0,10429,21,21131,0
ROI_0212__20190917T052651_20190917T052645_T48XVG,0,0,6462,0,0,1653,220355,0,0,0,0,0,0,0,33674,0
ROI_0212__20190920T053641_20190920T053750_T48XVG,737,3488,38789,12,2,63707,45946,105,0,0,0,0,200,24550,84597,11
ROI_0235__20190607T053649_20190607T053649_T44UNV,2852,380,12521,41658,173,24104,121951,9372,0,0,0,0,0,147,21401,27585
ROI_0235__20200402T053639_20200402T053638_T44UNV,0,18702,27622,446,0,0,943,0,0,59604,149622,778,0,0,3831,596
ROI_0235__20200512T053639_20200512T054139_T44UNV,161120,0,100914,110,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0235__20200601T053649_20200601T053643_T44UNV,1120,0,497,4044,17,20393,163462,26727,2147,0,1892,19523,0,0,743,21579
ROI_0235__20200711T053649_20200711T053643_T44UNV,203258,566,501,1990,18062,11075,4732,3332,12012,0,0,0,6616,0,0,0
ROI_0243__20180516T090549_20180516T091106_T35TLJ,138582,1240,49315,35995,253,12660,9694,54,0,0,0,0,406,2209,11730,6
ROI_0243__20180802T092031_20180802T092224_T35TLJ,22117,38,34053,0,1279,36446,87877,0,1111,68,38062,0,9389,516,31188,0
ROI_0243__20190524T092039_20190524T092605_T35TLJ,0,40,36279,43883,0,5978,122364,1709,0,0,1007,2786,0,0,37816,10282
ROI_0243__20190728T092031_20190728T092427_T35TLJ,260748,0,0,1396,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0243__20191001T092029_20191001T092623_T35TLJ,170121,25,4557,0,205,163,14615,0,53477,19,17910,0,128,0,924,0
ROI_0245__20180213T110141_20180213T110143_T31UDR,39657,0,2625,1566,0,17125,3207,0,89972,22910,81174,3908,0,0,0,0
ROI_0245__20180526T105029_20180526T105635_T31UDR,242222,15516,4406,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0245__20180625T105029_20180625T105253_T31UDR,179971,6572,26883,423,4777,10275,13724,0,0,0,0,0,10413,1202,7904,0
ROI_0245__20190708T105621_20190708T110438_T31UDR,84105,2809,14071,62854,1591,26021,37220,2177,0,0,0,0,3424,553,5796,21523
ROI_0245__20200614T104629_20200614T104648_T31UDR,0,254,32853,43509,0,38454,97264,1405,0,0,0,0,0,1660,35213,11532
ROI_0264__20190120T080239_20190120T082812_T35HLD,242192,258,19694,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0264__20190321T075619_20190321T081839_T35HKD,0,403,28393,1608,0,20952,146969,199,0,0,0,0,0,2009,59848,1763
ROI_0264__20190410T075619_20190410T082613_T35HKD,58976,0,286,0,7149,6194,10981,0,166139,2,295,0,9940,144,2038,0
ROI_0264__20190719T075619_20190719T082310_T35HKD,4092,5,17654,0,563,59,206207,0,0,0,0,0,1260,0,32304,0
ROI_0264__20200628T075611_20200628T082104_T35HKD,108398,2163,1711,14351,5071,30841,1793,4203,0,0,0,0,12893,522,408,79790
ROI_0268__20190129T071209_20190129T071208_T38KNV,232390,0,441,24,49,0,0,0,28585,0,591,64,0,0,0,0
ROI_0268__20190213T071201_20190213T071519_T38KNV,54843,0,8651,0,25859,18303,75894,0,0,0,0,0,67911,0,10683,0
ROI_0268__20190218T071209_20190218T071207_T38KNV,0,0,80,2983,88,21730,24423,66623,4445,807,253,132464,0,43,3,8202
ROI_0268__20190603T071211_20190603T071210_T38KNV,132444,0,16050,0,2632,1048,26832,0,24583,65,39301,0,13422,0,5767,0
ROI_0268__20190613T071211_20190613T071210_T38KNV,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20181226T053229_20181226T053653_T43QFG,156514,1664,21648,82318,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20190214T052929_20190214T054115_T43QFG,0,2,3035,26,1642,35418,74774,398,34418,1264,79774,10084,10905,0,6591,3813
ROI_0271__20190724T052659_20190724T053718_T43QFG,272,170,11290,19192,0,6242,63089,30043,1762,339,9859,82679,0,320,12054,24833
ROI_0271__20190922T052649_20190922T054154_T43QFG,367,195,136287,24257,111,8488,57312,2747,0,0,0,0,0,44,32051,285
ROI_0271__20200224T052811_20200224T053954_T43QFG,226214,53,1364,8067,7353,3373,4556,2095,0,0,0,0,5464,0,0,3605
ROI_0285__20190220T001631_20190220T001625_T55HBB,259760,0,2362,22,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0285__20190312T002051_20190312T002050_T55HBB,246102,71,295,0,6551,4187,22,0,0,0,0,0,4916,0,0,0
ROI_0285__20190715T002109_20190715T002258_T55HBB,197088,913,3429,0,23974,4412,5946,0,0,0,0,0,24705,149,1528,0
ROI_0285__20200210T002049_20200210T002418_T55HBB,2058,0,28413,5237,40,16,169759,688,0,0,120,0,394,0,45941,9478
ROI_0285__20200410T002049_20200410T002250_T55HBB,0,0,3063,0,0,0,241408,0,0,0,0,0,0,0,17673,0
ROI_0309__20181220T130241_20181220T130239_T24LTJ,163867,4896,10090,4045,13185,18987,16447,578,224,0,0,0,22257,2672,3293,1603
ROI_0309__20190109T130241_20190109T130243_T24LTJ,37588,90,7446,17407,11178,24088,116749,17980,0,0,0,0,4482,100,16956,8080
ROI_0309__20190218T130241_20190218T130244_T24LTJ,0,1335,15971,46515,0,15556,46316,15842,0,139,10505,79667,0,2457,9708,18133
ROI_0309__20191120T130249_20191120T130245_T24LTJ,163556,0,12111,86477,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0309__20200503T130251_20200503T130251_T24LTJ,2340,1706,87547,47256,13,16353,65963,1187,0,0,0,0,0,667,30110,9002
ROI_0331__20181222T073319_20181222T074542_T37NHJ,116292,0,145852,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0331__20190416T072621_20190416T074442_T37PHK,152975,1717,6078,199,6869,53698,14887,264,0,0,0,0,8639,8884,3154,4780
ROI_0331__20190421T072619_20190421T073927_T37PHK,57130,5071,12890,1378,6810,98753,33410,2142,0,0,0,0,16846,5378,13265,9071
ROI_0331__20191008T072759_20191008T074520_T38NKP,26266,149,14085,2245,2059,2123,147193,3226,4769,0,29115,6656,2268,17,16093,5880
ROI_0331__20191117T073109_20191117T073737_T37PHK,243112,28,42,2223,3499,5371,1158,308,0,0,0,0,988,0,0,5415
ROI_0342__20181228T084351_20181228T090053_T33KZT,3075,26,1787,0,174686,44451,11727,2,0,0,0,0,23304,1336,1750,0
ROI_0342__20190201T084159_20190201T090346_T33KZT,0,0,43643,521,0,1507,132680,210,0,0,0,0,0,0,63024,20559
ROI_0342__20190402T083559_20190402T085915_T34KBC,0,2084,8176,37205,0,54267,21191,1603,0,4898,29699,47709,0,666,18641,36005
ROI_0342__20190427T083601_20190427T090252_T33KZT,0,0,261983,161,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0342__20191103T084121_20191103T090537_T34KBC,257051,170,1679,16,75,561,452,79,0,0,0,0,71,0,569,1421
ROI_0343__20181221T023241_20181221T023241_T49KHR,2424,18,42514,0,126,703,68836,0,0,0,49647,0,216,0,97660,0
ROI_0343__20181221T023241_20181221T023241_T50KKA,52,210,43498,0,0,10554,56932,0,0,0,48036,0,0,511,102351,0
ROI_0343__20190130T023251_20190130T023246_T50KKA,252994,0,0,9150,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0343__20200414T023251_20200414T023307_T50KKA,104610,0,78496,198,0,0,3196,10,0,0,0,0,572,0,75062,0
ROI_0343__20200429T023249_20200429T023245_T49KHR,0,0,3063,0,0,11477,197736,79,0,0,0,0,371,0,49125,293
ROI_0362__20190706T201851_20190706T202346_T08VNL,0,74101,181336,0,0,628,4515,0,0,0,0,0,0,0,1564,0
ROI_0362__20190904T201931_20190904T202032_T08VNL,0,14803,4871,210,0,36120,157841,0,0,0,0,0,0,5643,42540,116
ROI_0362__20190929T202229_20190929T202710_T08VNL,0,979,2084,0,0,8913,19,0,0,97840,143685,8624,0,0,0,0
ROI_0362__20200521T201901_20200521T202253_T08VNL,0,193350,68794,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0362__20200630T201851_20200630T202618_T08VNL,0,150,173512,0,0,624,71775,0,0,0,0,0,0,0,16083,0
ROI_0374__20190505T043701_20190505T043704_T46RBU,47,6,9169,156767,0,6158,12769,22700,0,0,0,0,0,44,610,53874
ROI_0374__20191017T043759_20191017T044357_T46RBU,0,0,4300,111125,0,0,104527,42192,0,0,0,0,0,0,0,0
ROI_0374__20191226T044209_20191226T044950_T46RBV,0,0,85394,912,0,0,118752,680,0,0,0,0,0,0,56324,82
ROI_0374__20200209T043931_20200209T044913_T46RBU,0,96,262048,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0374__20200723T043659_20200723T043734_T46RBU,0,176,4084,2476,0,12628,167163,27971,0,0,0,0,0,0,8936,38710
ROI_0391__20190331T120701_20190331T120655_T33XWF,0,163255,98766,123,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0391__20190618T123701_20190618T123701_T33XWF,0,107142,78546,0,0,2068,0,0,0,64597,7034,0,0,2757,0,0
ROI_0391__20190723T123709_20190723T123706_T33XWF,0,83219,39010,0,0,59875,2977,0,0,0,0,0,0,69417,7646,0
ROI_0391__20200503T123701_20200503T123712_T33XWF,0,6263,2120,0,0,208919,78,0,0,0,0,0,0,44764,0,0
ROI_0391__20200620T115651_20200620T115648_T33XWF,0,18117,1467,0,0,187719,105,0,0,0,0,0,0,54252,484,0
ROI_0400__20190328T051651_20190328T052823_T44SME,0,195814,66330,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0400__20190407T051651_20190407T051652_T44SME,0,122403,45725,0,0,68211,205,0,0,0,0,0,0,22967,2633,0
ROI_0400__20190502T051659_20190502T052248_T44SME,0,23423,20309,0,0,159671,4436,0,0,0,0,0,0,39064,15241,0
ROI_0400__20190701T051659_20190701T052112_T44SME,0,121135,32320,0,0,54114,15383,0,0,0,0,0,0,27229,11963,0
ROI_0400__20200725T051649_20200725T052448_T44SME,0,106654,15352,0,0,53112,768,0,0,3909,0,0,0,81036,1313,0
ROI_0405__20180705T122649_20180705T122651_T33XWG,0,5531,55804,29833,0,77589,32003,1189,0,0,0,0,0,4066,23120,33009
ROI_0405__20180728T123659_20180728T123654_T33XWG,0,27427,44171,0,0,101551,15300,0,0,0,0,0,0,23010,50685,0
ROI_0405__20190807T123701_20190807T123701_T33XWG,0,17350,124220,60628,0,22354,17385,7381,0,0,0,0,0,4267,6365,2194
ROI_0405__20200617T114651_20200617T114651_T33XWG,0,197498,3562,61084,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0405__20200724T122659_20200724T122654_T33XWG,0,0,22948,0,0,30316,198692,0,0,16,10156,0,0,1,15,0
ROI_0413__20190112T144731_20190112T144727_T19LEC,0,4024,24133,1666,0,133591,82020,23,0,1530,9964,631,0,0,1514,3048
ROI_0413__20190402T144731_20190402T144934_T19LEC,0,1545,40542,3812,0,171791,26952,0,0,4341,9749,0,0,0,3412,0
ROI_0413__20190731T144741_20190731T145634_T19LEC,0,14260,247884,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0413__20200327T144721_20200327T145522_T19LEC,0,32252,12573,0,0,66131,14581,0,0,92827,38684,0,0,3782,1314,0
ROI_0413__20200730T144729_20200730T145622_T19LEC,0,6635,255509,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20190127T144729_20190127T144731_T19LDD,0,212,12362,2263,0,146184,82256,0,0,0,0,0,0,87,18457,323
ROI_0428__20190303T144731_20190303T145229_T19LDD,65980,7354,11722,8138,3972,16235,98951,290,0,0,0,0,16548,9677,21810,1467
ROI_0428__20190407T144739_20190407T145613_T19LDD,106395,32166,21360,6280,2640,48009,9978,651,0,0,0,0,1040,15589,10046,7990
ROI_0428__20190502T144741_20190502T145234_T19LDD,142421,79263,34985,5475,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20200127T144701_20200127T145626_T19LDD,78167,9648,3390,56994,630,18161,44981,23091,0,0,0,0,0,5909,9007,12166
ROI_0489__20190427T015701_20190427T015656_T53TPN,229885,0,32240,19,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0489__20190623T014701_20190623T014656_T53TPN,0,0,3063,0,0,2,236120,0,0,0,0,0,0,0,22944,15
ROI_0489__20190906T014659_20190906T015218_T53TPN,28356,130,72336,110986,0,15281,13790,3442,0,0,0,0,1064,159,10167,6433
ROI_0489__20191014T015701_20191014T015655_T53TPN,214120,13,519,8138,4669,5512,6794,10410,0,0,0,0,2192,68,14,9695
ROI_0489__20200528T014701_20200528T014658_T53TPN,141981,114,26868,425,12908,20016,25407,378,8517,0,2194,0,11767,380,11070,119
ROI_0502__20180207T104211_20180207T104212_T33VWJ,0,3986,106366,11777,0,83,19688,0,0,2752,117214,278,0,0,0,0
ROI_0502__20180316T103021_20180316T103018_T33VWJ,0,4241,257903,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0502__20180520T103019_20180520T103020_T33VWJ,226020,0,1819,21738,0,0,0,0,5905,0,1494,5168,0,0,0,0
ROI_0502__20180707T104021_20180707T104023_T33VWJ,0,62,94073,0,0,10390,95491,0,0,0,0,0,0,534,61594,0
ROI_0502__20200427T104031_20200427T104025_T33VVJ,0,0,3063,0,0,395,229026,0,0,0,0,0,0,0,29660,0
ROI_0503__20190319T190109_20190319T191114_T10TDK,0,0,2246,817,0,6359,37925,221,0,24909,150012,23673,0,0,8625,7357
ROI_0503__20190324T190031_20190324T191219_T10TDK,62440,40914,54246,104544,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20190428T185929_20190428T190154_T10TDK,144067,13058,47833,57186,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20200318T190111_20200318T191148_T10TDK,36464,0,1843,41403,648,28983,103298,20305,333,742,4171,5467,1226,4,1435,15822
ROI_0503__20200323T185939_20200323T191124_T10TDK,0,258,2805,0,0,163665,88807,0,0,0,0,0,0,0,6545,64
ROI_0535__20190429T182929_20190429T183604_T11TPN,17,0,198862,63265,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0535__20190512T183929_20190512T184617_T11TPN,0,332,156673,208,0,0,0,0,0,0,99917,5014,0,0,0,0
ROI_0535__20190628T182929_20190628T183312_T11TPN,5552,0,0,85776,24,2147,1546,14018,14696,4,360,135091,0,0,659,2271
ROI_0535__20200307T184219_20200307T184220_T11TPN,0,0,36016,0,0,0,1353,0,0,8501,216274,0,0,0,0,0
ROI_0535__20200610T183921_20200610T184818_T11TPM,4719,9233,10999,140647,0,53886,7369,7062,0,0,0,0,0,9217,6731,12281
