id,miou,pixel_acc,iou_clear,iou_thick_cloud,iou_thin_cloud,iou_cloud_shadow
ROI_0001__20190212T142031_20190212T143214_T19FDF,0.18358833530047236,0.5969619750976562,0.5686736546715088,0.0,0.16567968653038068,0.0
ROI_0001__20190304T142031_20190304T142654_T19FDF,0.08838815512105737,0.09157562255859375,0.037146678151279554,0.3144688756864907,0.0,0.0019370666464592885
ROI_0001__20190316T141049_20190316T142437_T19FDF,0.14302331653077419,0.3101959228515625,0.499216681972881,0.025876088364395193,0.0,0.04700049578582052
ROI_0001__20190525T141059_20190525T142053_T19FDF,0.2227263959044497,0.3596458435058594,0.04071253642230207,0.5680806588218333,0.12449476328031005,0.15761762509335325
ROI_0001__20200308T141731_20200308T143551_T19FDF,0.23146820068359375,0.6944046020507812,0.6944046020507812,0.0,0.0,
ROI_0010__20190125T112341_20190125T112624_T28QFG,0.02196845818421161,0.06518936157226562,0.0,0.0,0.06590537455263483,
ROI_0010__20190724T112121_20190724T113118_T28QFG,0.10289783520870323,0.23690414428710938,0.0,0.08706717468568785,0.32452416614912505,0.0
ROI_0010__20190813T112121_20190813T113228_T28QFG,0.0006660575780421421,0.001590728759765625,0.0,0.0026642303121685684,0.0,0.0
ROI_0010__20190907T112119_20190907T112853_T28QFG,0.03374354044596354,0.10123062133789062,0.10123062133789062,0.0,0.0,
ROI_0010__20190922T112111_20190922T113547_T28QFG,0.04641489130265877,0.18230819702148438,0.0,0.1856595652106351,0.0,0.0
ROI_0011__20190130T103251_20190130T104108_T31REP,0.09060675091861625,0.3503303527832031,0.0,0.009965215756322272,0.35246178791814275,0.0
ROI_0011__20190306T103019_20190306T103540_T31REP,0.0,0.0,0.0,0.0,0.0,
ROI_0011__20190318T102021_20190318T102646_T31REP,0.17229951360000575,0.357818603515625,0.0,0.485655470936666,0.17579156380809274,0.02775101965526429
ROI_0011__20190517T102031_20190517T102508_T31REP,0.03257883993643487,0.12720870971679688,0.0,0.0024864376130198916,0.1278289221327196,0.0
ROI_0011__20190830T102029_20190830T102552_T31REP,0.09723267169770936,0.2615318298339844,0.0,0.1411440062234878,0.24778668056734965,0.0
ROI_0032__20190315T032531_20190315T033351_T49TFH,0.11748907815493172,0.2601661682128906,0.0,0.0,0.46995631261972687,0.0
ROI_0032__20190330T032539_20190330T033305_T49TFH,0.09246281680688405,0.24716567993164062,0.0,0.034088485509135284,0.0,0.3357627817184009
ROI_0032__20190713T032541_20190713T033534_T49TFH,0.1230006232704408,0.2553253173828125,0.08054754105473241,0.0871767330413947,0.0,0.3242782189856361
ROI_0032__20190817T032539_20190817T033403_T49TFH,0.17646984571591645,0.355316162109375,0.22125399164824366,0.2690454005076631,0.0,0.21557999070775902
ROI_0032__20191110T032951_20191110T033139_T49TFH,1.0,1.0,1.0,,,
ROI_0044__20190327T100029_20190327T101005_T32QMM,0.00182585885038353,0.006298065185546875,0.0,0.00730343540153412,0.0,0.0
ROI_0044__20190526T100039_20190526T100712_T32QMM,0.15873789361184748,0.367706298828125,0.0,0.30824280537105925,0.0,0.32670876907633073
ROI_0044__20190908T100031_20190908T100836_T32QMM,0.04396662460280671,0.138702392578125,0.0,0.1617951365044137,0.0,0.014071361906813124
ROI_0044__20200106T100401_20200106T100404_T32QMM,0.0,0.0,0.0,0.0,0.0,
ROI_0044__20200321T100029_20200321T100458_T32QMM,0.14520537213431114,0.09499740600585938,0.005186422502680855,0.22374765445001307,0.0,0.35188741158455067
ROI_0064__20181217T015619_20181217T020219_T51JVH,0.006204903336682659,0.007671356201171875,0.0,0.011704989154013015,0.0,0.01311462419271762
ROI_0064__20190317T015619_20190317T020354_T51JVH,0.22930813556460958,0.6840248107910156,0.0,0.0,0.6879244066938287,
ROI_0064__20190615T015629_20190615T020446_T51JVH,0.21466416911916533,0.5008964538574219,0.6598740519310233,0.142623287952947,0.050665063315990966,0.005494273276700055
ROI_0064__20190622T014709_20190622T015123_T51JVH,0.0,0.0,0.0,0.0,0.0,
ROI_0064__20191102T015619_20191102T020403_T51JVH,0.13575944000417173,0.2637901306152344,0.04910237185912996,0.1147453119033103,0.0,0.3791900762542466
ROI_0065__20190101T142749_20190101T143756_T19HCA,0.17343012491861978,0.5202903747558594,0.5202903747558594,0.0,0.0,
ROI_0065__20190116T142751_20190116T143701_T19HCA,0.22343838501995728,0.5514984130859375,0.6629618327149687,0.08372201492537314,0.14706969243948734,0.0
ROI_0065__20190404T143759_20190404T144906_T19HCA,0.2623054398448057,0.549774169921875,0.5714612908288127,0.2633132242524196,0.0,0.21444724429799056
ROI_0065__20200129T143659_20200129T144449_T19HCA,0.05822096782362297,0.05609130859375,0.20964522900106672,0.008798336540252001,0.0,0.01444030575317316
ROI_0065__20200410T142731_20200410T143742_T19HCA,0.002488672579963906,0.003955841064453125,0.0,0.009954690319855623,0.0,0.0
ROI_0069__20190516T151709_20190516T152114_T18LTM,0.14998711622271063,0.31752777099609375,0.0,0.30188192833204436,0.29806653655879817,0.0
ROI_0069__20190913T151709_20190913T152341_T18LTM,0.00880476631002614,0.025814056396484375,0.0,0.02641429893007842,0.0,
ROI_0069__20200225T151701_20200225T152133_T18LTM,0.29672350336724396,0.9376983642578125,0.9674327978368061,0.15512572533849128,0.0,0.06433549029367845
ROI_0069__20200510T151659_20200510T152614_T18LTM,0.32362620035807294,0.9708786010742188,0.9708786010742188,,0.0,0.0
ROI_0069__20200624T151711_20200624T151850_T18LTM,0.0030162295868144074,0.007293701171875,0.0,0.01206491834725763,0.0,0.0
ROI_0079__20190120T203751_20190120T203749_T08VMM,0.015209096743063474,0.049739837646484375,0.028997794158051322,0.03183859281420257,0.0,0.0
ROI_0079__20190624T202849_20190624T203750_T08VMM,0.11292713726264558,0.4221305847167969,0.0,0.42920805284878155,0.0,0.022500496201800762
ROI_0079__20190706T201851_20190706T202346_T08VMM,0.19234542561620194,0.3926506042480469,0.3986687498662329,0.1882230249860233,0.0,0.18248992761255162
ROI_0079__20200630T201851_20200630T202618_T08VMM,0.06698419968675544,0.132354736328125,0.050862122242135835,0.09202047576031316,0.04817106311377156,0.07688313763080118
ROI_0079__20200725T201849_20200725T202524_T08VMM,0.0030383780602203543,0.010082244873046875,0.0,0.012153512240881417,0.0,0.0
ROI_0085__20190623T182921_20190623T183717_T11TPJ,0.024963251188932122,0.088104248046875,0.0,0.09985300475572849,0.0,0.0
ROI_0085__20190822T182921_20190822T183216_T11TPJ,0.2711459609122315,0.47264862060546875,0.674835588377985,0.03547386109421553,0.0,0.3742743941767253
ROI_0085__20190911T182921_20190911T183249_T11TPJ,0.11578198465915018,0.13526535034179688,0.4176168217494503,0.033173574920970575,0.0,0.012337541966179894
ROI_0085__20200602T182919_20200602T183556_T11TPJ,0.061476707458496094,0.24590682983398438,0.24590682983398438,0.0,0.0,0.0
ROI_0085__20200707T182921_20200707T183250_T11TPJ,0.3894620221961461,0.8514175415039062,0.8625294161965246,0.5960088691796009,0.0,0.09930980340845899
ROI_0106__20190509T152649_20190509T152958_T18LTN,0.0,0.0,0.0,0.0,,0.0
ROI_0106__20191220T152631_20191220T153056_T18LTN,0.19175901689269403,0.2600860595703125,0.45161080038069906,0.00010012281732258236,0.0,0.31532514437275444
ROI_0106__20200304T152639_20200304T153356_T18LTN,0.20957110991721198,0.5472488403320312,0.5803242864845946,0.1363846734708791,0.0,0.12157547971337426
ROI_0106__20200612T152639_20200612T153318_T18LTN,0.09975295791439362,0.22907638549804688,0.2730247307851772,0.12449417603791724,0.0,0.0014929248344800728
ROI_0106__20200617T152651_20200617T152645_T18LTN,0.2746203534851768,0.18183135986328125,0.823817179207938,4.3881247592626e-05,0.0,
ROI_0120__20190302T045721_20190302T050545_T45TXE,0.0,0.0,0.0,0.0,0.0,
ROI_0120__20190829T045701_20190829T045729_T45TXE,0.17579240029219223,0.231536865234375,0.0,0.0,0.20709165549954267,0.4960779456692263
ROI_0120__20191008T045701_20191008T050028_T45TXE,0.03093393489450835,0.109954833984375,0.0,0.03806835690647707,0.08566738267155632,0.0
ROI_0120__20191020T044819_20191020T044922_T45TXE,0.17893136472711113,0.5021476745605469,0.0,0.21239965668702984,0.5033258022214147,0.0
ROI_0120__20191219T045209_20191219T045214_T45TXE,0.0,0.0,0.0,0.0,0.0,0.0
