id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0044__20190526T100039_20190526T100712_T32QMM,0,239,11825,943,0,71310,95173,6017,0,0,0,0,0,131,29655,46851
ROI_0044__20190908T100031_20190908T100836_T32QMM,0,1118,1945,0,0,74832,128535,0,0,0,0,0,0,1226,54488,0
ROI_0044__20200106T100401_20200106T100404_T32QMM,56918,202864,2362,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0044__20200321T100029_20200321T100458_T32QMM,142493,40810,10665,0,6508,19761,1030,9,0,0,0,0,2119,2576,33761,2412
ROI_0064__20181217T015619_20181217T020219_T51JVH,29483,2899,69626,2071,5178,65402,36642,371,0,0,0,0,3321,5148,35363,6640
ROI_0064__20190317T015619_20190317T020354_T51JVH,0,9902,72308,0,0,0,0,0,0,28316,151618,0,0,0,0,0
ROI_0064__20190615T015629_20190615T020446_T51JVH,0,4191,21151,137120,0,59686,13058,1834,0,7394,7851,8724,0,147,521,467
ROI_0064__20190622T014709_20190622T015123_T51JVH,0,4862,195949,61333,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0064__20191102T015619_20191102T020403_T51JVH,1810,1701,115129,2041,0,44174,44858,2737,0,0,0,0,0,265,23312,26117
ROI_0065__20190101T142749_20190101T143756_T19HCA,92591,24525,145028,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0065__20190116T142751_20190116T143701_T19HCA,23280,2447,79534,65925,0,19459,11098,8034,0,152,13857,3511,0,1300,22453,11094
ROI_0065__20190404T143759_20190404T144906_T19HCA,122763,2271,103233,140,2064,10277,8488,448,0,0,0,0,2979,864,6684,1933
ROI_0065__20200129T143659_20200129T144449_T19HCA,0,0,20947,11416,0,21956,148101,3482,0,0,0,0,0,0,27652,28590
ROI_0065__20200410T142731_20200410T143742_T19HCA,5539,13184,85995,270,1271,59222,34840,3,0,0,0,0,1016,5271,45387,10146
ROI_0069__20190516T151709_20190516T152114_T18LTM,6078,87,20863,110519,0,36146,16585,4064,9,14574,45821,7398,0,0,0,0
ROI_0069__20190913T151709_20190913T152341_T18LTM,19659,1643,25220,13907,0,166030,34762,923,0,0,0,0,0,0,0,0
ROI_0069__20200225T151701_20200225T152133_T18LTM,235251,0,522,7903,725,4974,2479,2827,0,0,0,0,2260,343,2521,2339
ROI_0069__20200510T151659_20200510T152614_T18LTM,20293,36082,205769,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0069__20200624T151711_20200624T151850_T18LTM,1232,6076,21859,79620,0,128436,24687,234,0,0,0,0,0,0,0,0
ROI_0079__20190120T203751_20190120T203749_T08VMM,0,132944,110764,11070,0,7366,0,0,0,0,0,0,0,0,0,0
ROI_0079__20190624T202849_20190624T203750_T08VMM,0,10135,4752,958,0,151504,31282,3862,0,4457,0,0,0,9828,26024,19342
ROI_0079__20190706T201851_20190706T202346_T08VMM,8813,5268,108821,54391,1415,34513,17150,3431,0,0,0,0,22,103,9938,18279
ROI_0079__20200630T201851_20200630T202618_T08VMM,53,7690,63319,3436,0,52163,59991,0,0,2020,5710,0,0,17926,43349,6487
ROI_0079__20200725T201849_20200725T202524_T08VMM,0,8895,5810,0,0,81174,130758,0,0,0,0,0,0,3084,32423,0
ROI_0085__20190623T182921_20190623T183717_T11TPJ,0,1463,75206,0,0,75630,72100,0,0,0,0,0,0,1086,36659,0
ROI_0085__20190822T182921_20190822T183216_T11TPJ,9558,125,108932,6605,276,38992,45681,2416,0,0,0,0,245,351,9315,39648
ROI_0085__20190911T182921_20190911T183249_T11TPJ,51,3061,57445,1520,0,105758,49837,0,0,0,0,0,0,8986,35419,67
ROI_0085__20200602T182919_20200602T183556_T11TPJ,0,35141,173735,53268,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0085__20200707T182921_20200707T183250_T11TPJ,61162,0,131016,7709,31,10258,23540,3951,0,0,0,0,760,1,12205,11511
ROI_0106__20190509T152649_20190509T152958_T18LTN,0,0,261643,501,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0106__20191220T152631_20191220T153056_T18LTN,34701,13,11569,30375,0,17894,123075,8843,0,0,0,0,0,0,5215,30459
ROI_0106__20200304T152639_20200304T153356_T18LTN,121683,313,473,77297,9435,10772,6504,14244,0,0,0,0,7886,814,470,12253
ROI_0106__20200612T152639_20200612T153318_T18LTN,506,3342,350,174284,0,74059,1032,8387,0,0,0,0,0,0,0,184
ROI_0106__20200617T152651_20200617T152645_T18LTN,48766,5545,627,2131,1686,200821,1860,708,0,0,0,0,0,0,0,0
ROI_0120__20190302T045721_20190302T050545_T45TXE,18374,0,243770,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0120__20190829T045701_20190829T045729_T45TXE,157982,55,13581,1908,1486,8006,5927,0,34942,5953,9373,0,35,0,7660,15236
ROI_0120__20191008T045701_20191008T050028_T45TXE,0,5,17123,0,0,48069,157695,1,0,0,21791,0,0,0,17460,0
ROI_0120__20191020T044819_20191020T044922_T45TXE,0,0,106036,0,0,7558,7228,0,0,140,127508,36,0,0,8776,4862
ROI_0120__20191219T045209_20191219T045214_T45TXE,238691,12836,10258,359,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0141__20181226T141039_20181226T142041_T19FDE,86249,1386,174509,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0141__20190316T141049_20190316T142437_T19FDE,5947,0,190641,1979,0,0,0,0,1121,0,34114,21796,724,0,5822,0
ROI_0141__20190420T141051_20190420T142048_T19FDE,6528,0,7753,41350,155,2903,67873,95709,0,0,0,0,0,0,7187,32686
ROI_0141__20191126T141051_20191126T142045_T19FDE,1019,182,15386,30,278,2386,8251,0,77537,0,118295,45,10754,0,11504,16477
ROI_0141__20200419T141039_20200419T142040_T19FDE,0,640,157798,3675,0,0,0,0,0,126,99905,0,0,0,0,0
ROI_0153__20190405T141049_20190405T142048_T20JPM,121179,0,30790,4757,0,14460,5495,1244,5024,1728,54027,23440,0,0,0,0
ROI_0153__20190709T141051_20190709T141051_T20JPM,82204,0,36629,1149,2251,0,1,9148,91941,0,38821,0,0,0,0,0
ROI_0153__20191201T141039_20191201T142051_T20JPM,154002,10304,57311,4104,524,3,13862,22034,0,0,0,0,0,0,0,0
ROI_0153__20200411T140051_20200411T140833_T20JPM,61670,5088,103387,91999,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0153__20200628T141049_20200628T141048_T20JPM,25811,0,3587,7789,25192,9607,15267,58995,49627,663,21491,44115,0,0,0,0
ROI_0154__20190326T141049_20190326T141445_T20HNJ,137636,6192,12556,3804,5747,36576,8384,80,0,0,0,0,24585,997,11262,14325
ROI_0154__20191113T140051_20191113T140054_T20HNJ,10668,0,1660,23,36742,23376,37909,8222,100595,0,2195,514,32232,0,5641,2367
ROI_0154__20191231T141039_20191231T142033_T20HNJ,229752,177,1295,151,7402,3521,8738,96,0,0,0,0,7050,947,465,2550
ROI_0154__20200120T140639_20200120T141746_T20HNJ,80139,2899,7425,282,14174,12810,14279,1110,72003,49,678,3504,48152,2033,2362,245
ROI_0154__20200201T135641_20200201T140849_T20HNJ,92687,4800,31350,133307,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20190718T143751_20190718T144610_T19HBV,102266,16190,42585,24707,15795,10216,16325,12239,0,0,0,0,7515,1740,5439,7127
ROI_0159__20191016T143731_20191016T144649_T18HYE,11671,691,5739,8629,10279,29134,148082,28862,0,0,0,0,4968,0,4665,9424
ROI_0159__20200129T143659_20200129T144449_T18HYE,206822,50416,4363,543,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20200403T143721_20200403T144642_T19HBV,78465,24681,59266,0,0,0,0,0,49502,45533,4697,0,0,0,0,0
ROI_0159__20200607T143729_20200607T144648_T19HBV,0,287,3749,38783,0,26900,29969,95775,0,0,0,0,0,3797,9076,53808
ROI_0165__20190224T145721_20190224T150622_T19LBD,96692,742,5752,6210,3804,44239,23064,15714,0,0,0,0,9524,437,3935,52031
ROI_0165__20190331T145729_20190331T150118_T19LBD,4798,233,60723,199,967,69664,74466,61,0,0,0,0,1332,1072,39940,8689
ROI_0165__20190917T145729_20190917T150535_T19LBD,129149,0,132995,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0165__20191022T145731_20191022T150543_T19LBD,176335,1034,5494,1676,4302,29543,11538,1816,0,0,0,0,10257,1383,3278,15488
ROI_0165__20191221T145721_20191221T145719_T19LBD,43915,125,13057,1643,1831,16307,67707,9520,9328,2,52437,13858,2234,141,9307,20732
ROI_0197__20190609T175919_20190609T180009_T14VPM,0,1,9437,0,0,62960,168599,0,0,0,0,0,0,701,20420,26
ROI_0197__20190621T174911_20190621T175233_T14VPM,0,74,2154,123473,0,3744,63364,10525,0,0,0,11392,0,0,2709,44709
ROI_0197__20190714T175921_20190714T180011_T14VPM,0,75,88305,14697,0,34871,90045,2388,0,0,0,0,0,87,27224,4452
ROI_0197__20200712T173911_20200712T174044_T14VPM,0,0,240754,21390,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0197__20200720T174909_20200720T174909_T14VPM,0,51,1611,222803,0,9738,7947,8581,0,0,0,0,0,0,0,11413
ROI_0201__20190902T161901_20190902T162451_T16TGL,41342,68,47739,0,3535,36739,90551,75,0,0,0,0,4351,324,36013,1407
ROI_0201__20190922T162001_20190922T162717_T16TGL,257682,4382,36,44,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0201__20191101T162431_20191101T162426_T17TKF,203015,2090,1457,2458,11168,12237,968,61,0,0,0,0,19293,0,4,9393
ROI_0201__20200320T161951_20200320T162706_T16TGL,835,0,0,2228,52425,6202,1435,42141,105215,944,1182,21411,20805,201,184,6936
ROI_0201__20200402T162851_20200402T164102_T17TKF,105028,3861,11523,5412,7563,43343,26574,1246,0,0,0,0,18481,3717,16081,19315
ROI_0212__20190523T053651_20190523T053645_T48XVG,0,97412,0,12,0,53230,0,0,0,87791,0,0,0,23699,0,0
ROI_0212__20190812T055639_20190812T055642_T48XVG,0,0,261973,171,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0212__20190824T054641_20190824T054640_T48XVG,102807,165,68782,21342,3830,8060,24716,861,0,0,0,0,8417,52,16167,6945
ROI_0212__20190917T052651_20190917T052645_T48XVG,0,0,6462,0,0,11539,210469,0,0,0,0,0,0,0,33644,30
ROI_0212__20190920T053641_20190920T053750_T48XVG,0,5212,37801,13,0,60051,49709,0,0,0,0,0,0,22405,86365,588
ROI_0235__20190607T053649_20190607T053649_T44UNV,17665,372,20564,18810,2951,75553,72095,5001,0,0,0,0,20,740,12773,35600
ROI_0235__20200402T053639_20200402T053638_T44UNV,228,3328,34227,8987,0,943,0,0,4172,129392,69396,7044,0,1,2548,1878
ROI_0235__20200512T053639_20200512T054139_T44UNV,4202,0,257942,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0235__20200601T053649_20200601T053643_T44UNV,2250,0,3411,0,489,66183,143296,631,8927,0,14635,0,0,0,8291,14031
ROI_0235__20200711T053649_20200711T053643_T44UNV,189972,737,1083,14523,6484,8999,6458,15260,12012,0,0,0,5805,0,0,811
ROI_0243__20180516T090549_20180516T091106_T35TLJ,189453,2533,18724,14422,1194,10959,9321,1187,0,0,0,0,1564,5931,4373,2483
ROI_0243__20180802T092031_20180802T092224_T35TLJ,22188,29,21913,12078,1886,15215,85696,22805,1450,1471,32351,3969,5758,0,22479,12856
ROI_0243__20190524T092039_20190524T092605_T35TLJ,2831,8,65227,12136,0,4664,125334,53,0,0,3793,0,247,0,40795,7056
ROI_0243__20190728T092031_20190728T092427_T35TLJ,239267,0,22877,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0243__20191001T092029_20191001T092623_T35TLJ,167548,302,3013,3840,314,1806,12848,15,46972,5656,12451,6327,188,0,864,0
ROI_0245__20180213T110141_20180213T110143_T31UDR,41992,0,21,1835,594,18431,1200,107,137509,27140,7683,25632,0,0,0,0
ROI_0245__20180526T105029_20180526T105635_T31UDR,242898,9731,9273,242,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0245__20180625T105029_20180625T105253_T31UDR,172011,9036,11798,21004,7633,3250,17691,202,0,0,0,0,12415,390,6006,708
ROI_0245__20190708T105621_20190708T110438_T31UDR,144189,686,9288,9676,5789,32582,27405,1233,0,0,0,0,20514,109,4104,6569
ROI_0245__20200614T104629_20200614T104648_T31UDR,32377,72,28079,16088,565,53059,82008,1491,0,0,0,0,3495,1643,30624,12643
ROI_0264__20190120T080239_20190120T082812_T35HLD,234386,809,26949,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0264__20190321T075619_20190321T081839_T35HKD,0,5307,23956,1141,0,128762,35963,3395,0,0,0,0,0,14253,32832,16535
ROI_0264__20190410T075619_20190410T082613_T35HKD,58865,201,196,0,6033,14566,3715,10,165986,146,304,0,9825,1161,1130,6
ROI_0264__20190719T075619_20190719T082310_T35HKD,11163,116,10472,0,3323,98537,104969,0,0,0,0,0,9196,631,23737,0
ROI_0264__20200628T075611_20200628T082104_T35HKD,100934,2302,7342,16045,4190,29489,7823,406,0,0,0,0,3466,382,1425,88340
ROI_0268__20190129T071209_20190129T071208_T38KNV,93262,0,133953,5640,0,0,49,0,1297,0,27943,0,0,0,0,0
ROI_0268__20190213T071201_20190213T071519_T38KNV,50855,0,7724,4915,15174,759,91364,12759,0,0,0,0,53462,0,9186,15946
ROI_0268__20190218T071209_20190218T071207_T38KNV,0,298,93,2672,0,34342,7064,71458,0,1436,0,136533,0,0,0,8248
ROI_0268__20190603T071211_20190603T071210_T38KNV,81164,5627,61687,16,1192,7605,21715,0,1412,20633,41904,0,1906,449,14526,2308
ROI_0268__20190613T071211_20190613T071210_T38KNV,222010,0,39810,324,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20181226T053229_20181226T053653_T43QFG,198884,9783,46987,6490,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20190214T052929_20190214T054115_T43QFG,0,0,3063,0,6732,53309,51611,580,24229,4012,88643,8656,843,0,16899,3567
ROI_0271__20190724T052659_20190724T053718_T43QFG,0,144,10859,19921,0,17359,50385,31630,0,739,7618,86282,0,365,7349,29493
ROI_0271__20190922T052649_20190922T054154_T43QFG,46955,25,92968,21158,970,8849,51495,7344,0,0,0,0,2505,2,23334,6539
ROI_0271__20200224T052811_20200224T053954_T43QFG,226690,80,8161,767,7813,3084,6272,208,0,0,0,0,8113,0,946,10
ROI_0285__20190220T001631_20190220T001625_T55HBB,222164,1310,35445,3225,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0285__20190312T002051_20190312T002050_T55HBB,244831,85,1472,80,5765,4527,254,214,0,0,0,0,4916,0,0,0
ROI_0285__20190715T002109_20190715T002258_T55HBB,194816,1582,4758,274,22311,5181,6146,694,0,0,0,0,21960,120,2078,2224
ROI_0285__20200210T002049_20200210T002418_T55HBB,18887,761,15273,787,4443,71115,88764,6181,0,0,120,0,8300,2040,32132,13341
ROI_0285__20200410T002049_20200410T002250_T55HBB,0,0,3063,0,0,62343,179065,0,0,0,0,0,0,35,17638,0
ROI_0309__20181220T130241_20181220T130239_T24LTJ,112099,2985,5233,62581,8207,17923,11495,11572,224,0,0,0,10054,1545,634,17592
ROI_0309__20190109T130241_20190109T130243_T24LTJ,51824,415,10278,14,24120,103338,41155,1382,0,0,0,0,8590,529,18710,1789
ROI_0309__20190218T130241_20190218T130244_T24LTJ,1393,390,5864,56174,0,17490,33630,26594,7570,18,4300,78423,13,1073,4318,24894
ROI_0309__20191120T130249_20191120T130245_T24LTJ,205922,33104,1535,21583,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0309__20200503T130251_20200503T130251_T24LTJ,39157,9727,64146,25819,346,30425,51100,1645,0,0,0,0,443,1638,21099,16599
ROI_0331__20181222T073319_20181222T074542_T37NHJ,44777,0,217367,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0331__20190416T072621_20190416T074442_T37PHK,152134,3180,4930,725,4424,64386,5950,958,0,0,0,0,4201,7866,4265,9125
ROI_0331__20190421T072619_20190421T073927_T37PHK,60796,1600,13525,548,10053,84364,45671,1027,0,0,0,0,16509,1814,17855,8382
ROI_0331__20191008T072759_20191008T074520_T38NKP,22740,1392,16352,2261,3225,49624,92937,8815,11256,519,19037,9728,2337,860,13787,7274
ROI_0331__20191117T073109_20191117T073737_T37PHK,241481,459,809,2656,1955,6235,1731,415,0,0,0,0,813,0,0,5590
ROI_0342__20181228T084351_20181228T090053_T33KZT,619,0,4269,0,45165,9725,175976,0,0,0,0,0,5173,0,21217,0
ROI_0342__20190201T084159_20190201T090346_T33KZT,483,248,39278,4155,0,40641,91816,1940,0,0,0,0,0,217,40406,42960
ROI_0342__20190402T083559_20190402T085915_T34KBC,0,4357,758,42350,0,62230,163,14668,0,8096,592,73618,0,1730,2875,50707
ROI_0342__20190427T083601_20190427T090252_T33KZT,39212,0,222920,12,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0342__20191103T084121_20191103T090537_T34KBC,35345,28,223386,157,0,529,638,0,0,0,0,0,0,0,2061,0
ROI_0343__20181221T023241_20181221T023241_T49KHR,0,0,44956,0,0,3503,66162,0,0,0,49647,0,0,0,97876,0
ROI_0343__20181221T023241_20181221T023241_T50KKA,0,4,43756,0,0,7552,59934,0,0,0,48036,0,0,5,102857,0
ROI_0343__20190130T023251_20190130T023246_T50KKA,0,619,58794,202731,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0343__20200414T023251_20200414T023307_T50KKA,51354,0,131233,717,0,0,3206,0,0,0,0,0,0,0,75634,0
ROI_0343__20200429T023249_20200429T023245_T49KHR,0,0,3063,0,0,56761,151853,678,0,0,0,0,264,37,47656,1832
ROI_0362__20190706T201851_20190706T202346_T08VNL,0,117283,138154,0,0,628,4515,0,0,0,0,0,0,0,1564,0
ROI_0362__20190904T201931_20190904T202032_T08VNL,0,12498,7093,293,0,23396,170485,80,0,0,0,0,0,4171,38436,5692
ROI_0362__20190929T202229_20190929T202710_T08VNL,0,2014,1049,0,0,8902,30,0,6686,118162,124315,986,0,0,0,0
ROI_0362__20200521T201901_20200521T202253_T08VNL,0,225459,36685,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0362__20200630T201851_20200630T202618_T08VNL,0,120372,46503,6787,0,32330,39603,466,0,0,0,0,0,1416,14626,41
ROI_0374__20190505T043701_20190505T043704_T46RBU,533,6,141182,24268,0,7981,22668,10978,0,0,0,0,26,84,16988,37430
ROI_0374__20191017T043759_20191017T044357_T46RBU,0,0,44922,70503,0,0,141231,5488,0,0,0,0,0,0,0,0
ROI_0374__20191226T044209_20191226T044950_T46RBV,0,0,61707,24599,0,80,118847,505,0,0,0,0,0,0,55440,966
ROI_0374__20200209T043931_20200209T044913_T46RBU,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0374__20200723T043659_20200723T043734_T46RBU,0,258,6369,109,0,21597,181955,4210,0,0,0,0,0,0,29332,18314
ROI_0391__20190331T120701_20190331T120655_T33XWF,0,186581,69853,5710,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0391__20190618T123701_20190618T123701_T33XWF,0,175988,9700,0,0,2068,0,0,0,69786,1845,0,0,2757,0,0
ROI_0391__20190723T123709_20190723T123706_T33XWF,0,106389,13589,2251,0,61217,1567,68,0,0,0,0,0,71858,4062,1143
ROI_0391__20200503T123701_20200503T123712_T33XWF,0,6319,2064,0,0,208937,60,0,0,0,0,0,0,44764,0,0
ROI_0391__20200620T115651_20200620T115648_T33XWF,0,19523,61,0,0,187256,568,0,0,0,0,0,0,54417,319,0
ROI_0400__20190328T051651_20190328T052823_T44SME,0,240987,21157,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0400__20190407T051651_20190407T051652_T44SME,0,156291,11837,0,0,68416,0,0,0,0,0,0,0,25424,176,0
ROI_0400__20190502T051659_20190502T052248_T44SME,0,26586,17146,0,0,163202,905,0,0,0,0,0,0,49445,4860,0
ROI_0400__20190701T051659_20190701T052112_T44SME,0,144139,9316,0,0,67792,1705,0,0,0,0,0,0,36728,2464,0
ROI_0400__20200725T051649_20200725T052448_T44SME,0,108434,13572,0,0,53874,6,0,0,3909,0,0,0,82124,225,0
ROI_0405__20180705T122649_20180705T122651_T33XWG,0,54629,46,36493,0,107296,549,2936,0,0,0,0,0,25222,517,34456
ROI_0405__20180728T123659_20180728T123654_T33XWG,0,47965,23302,331,0,114380,2471,0,0,0,0,0,0,66106,7494,95
ROI_0405__20190807T123701_20190807T123701_T33XWG,0,146338,20176,35684,0,21989,22893,2238,0,0,0,0,0,8147,4544,135
ROI_0405__20200617T114651_20200617T114651_T33XWG,0,220840,9463,31841,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0405__20200724T122659_20200724T122654_T33XWG,0,2645,18718,1585,0,47281,181648,79,0,0,10172,0,0,0,16,0
ROI_0413__20190112T144731_20190112T144727_T19LEC,0,8283,20282,1258,0,207926,7666,42,0,10591,702,832,0,20,2011,2531
ROI_0413__20190402T144731_20190402T144934_T19LEC,0,11755,34144,0,0,158644,40099,0,0,8380,5710,0,0,1081,2331,0
ROI_0413__20190731T144741_20190731T145634_T19LEC,0,150450,111233,461,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0413__20200327T144721_20200327T145522_T19LEC,0,35332,8970,523,0,75800,4881,31,0,109147,22364,0,0,5096,0,0
ROI_0413__20200730T144729_20200730T145622_T19LEC,0,91037,171083,24,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20190127T144729_20190127T144731_T19LDD,0,1980,12857,0,0,181820,46620,0,0,0,0,0,0,2388,16479,0
ROI_0428__20190303T144731_20190303T145229_T19LDD,32786,8154,12736,39518,1258,55394,59017,3779,0,0,0,0,2818,15396,15595,15693
ROI_0428__20190407T144739_20190407T145613_T19LDD,41503,30064,68691,25943,1056,40890,17323,2009,0,0,0,0,192,15916,9134,9423
ROI_0428__20190502T144741_20190502T145234_T19LDD,108823,62579,80365,10377,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20200127T144701_20200127T145626_T19LDD,93159,13949,16400,24691,996,57266,14900,13701,0,0,0,0,3,7254,10994,8831
ROI_0489__20190427T015701_20190427T015656_T53TPN,146148,0,115757,239,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0489__20190623T014701_20190623T014656_T53TPN,0,119,2944,0,0,135188,100893,41,0,0,0,0,5,435,22479,40
ROI_0489__20190906T014659_20190906T015218_T53TPN,13,5,1089,210701,0,11469,8700,12344,0,0,0,0,0,1,2542,15280
ROI_0489__20191014T015701_20191014T015655_T53TPN,204490,88,156,18056,2699,4514,4451,15721,0,0,0,0,478,0,29,11462
ROI_0489__20200528T014701_20200528T014658_T53TPN,128582,0,22561,18245,3120,5355,41751,8483,2036,0,2881,5794,8144,0,11862,3330
ROI_0502__20180207T104211_20180207T104212_T33VWJ,0,8887,99776,13466,0,90,19681,0,0,4628,114922,694,0,0,0,0
ROI_0502__20180316T103021_20180316T103018_T33VWJ,0,11168,237868,13108,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0502__20180520T103019_20180520T103020_T33VWJ,169386,0,60034,20157,0,0,0,0,4022,0,2839,5706,0,0,0,0
ROI_0502__20180707T104021_20180707T104023_T33VWJ,62001,243,31883,8,10800,34440,60641,0,0,0,0,0,20219,1851,38104,1954
ROI_0502__20200427T104031_20200427T104025_T33VVJ,0,0,3063,0,0,514,228799,108,0,0,0,0,0,0,29660,0
ROI_0503__20190319T190109_20190319T191114_T10TDK,0,0,3063,0,0,6113,22494,15898,0,6574,139372,52648,0,0,3186,12796
ROI_0503__20190324T190031_20190324T191219_T10TDK,46745,8326,90360,116713,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20190428T185929_20190428T190154_T10TDK,123705,2737,70538,65164,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20200318T190111_20200318T191148_T10TDK,13427,557,1648,64078,0,104843,33162,15229,0,1923,3620,5170,13,2109,507,15858
ROI_0503__20200323T185939_20200323T191124_T10TDK,0,979,2084,0,0,212778,39336,358,0,0,0,0,0,180,4376,2053
ROI_0535__20190429T182929_20190429T183604_T11TPN,0,7317,197468,57359,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0535__20190512T183929_20190512T184617_T11TPN,0,6,157134,73,0,0,0,0,0,0,104895,36,0,0,0,0
ROI_0535__20190628T182929_20190628T183312_T11TPN,8,0,89617,1703,54,1893,3926,11862,1681,4,130593,17873,0,0,1444,1486
