id,miou,pixel_acc,iou_clear,iou_thick_cloud,iou_thin_cloud,iou_cloud_shadow
ROI_0001__20190212T142031_20190212T143214_T19FDF,0.1068535916956547,0.337371826171875,0.2220984759671747,0.0,0.20531589081544407,0.0
ROI_0001__20190304T142031_20190304T142654_T19FDF,0.24571153149329278,0.7796058654785156,0.0010906824555936428,0.08254200146092038,2.2850875188519722e-05,0.8991905911814686
ROI_0001__20190316T141049_20190316T142437_T19FDF,0.1742691616472472,0.4004173278808594,0.018627072888546085,0.42683479800487983,0.0,0.25161477569556284
ROI_0001__20190525T141059_20190525T142053_T19FDF,0.3750892014961977,0.5977668762207031,0.610357257751858,0.5516084828711256,0.29300798741377226,0.045383077948034645
ROI_0001__20200308T141731_20200308T143551_T19FDF,0.035990397135416664,0.10797119140625,0.10797119140625,0.0,0.0,
ROI_0010__20190125T112341_20190125T112624_T28QFG,0.13592921243415865,0.39260101318359375,0.4022357571730215,0.0,0.0055518801294544675,
ROI_0010__20190724T112121_20190724T113118_T28QFG,0.1396106644729452,0.30535888671875,0.10486173367353975,0.30050045639104844,0.1508524469520422,0.002228020875150542
ROI_0010__20190813T112121_20190813T113228_T28QFG,0.26490457484842334,0.4305572509765625,0.46562449208764906,0.48898363906792264,0.0,0.10501016823812165
ROI_0010__20190907T112119_20190907T112853_T28QFG,0.24179204305013022,0.7253761291503906,0.7253761291503906,0.0,0.0,
ROI_0010__20190922T112111_20190922T113547_T28QFG,0.16085131943479647,0.6006546020507812,0.0,0.6434052777391859,0.0,0.0
ROI_0011__20190130T103251_20190130T104108_T31REP,0.06697567053715206,0.15619659423828125,0.062333635068159206,0.053985495024456064,0.151583552055993,0.0
ROI_0011__20190306T103019_20190306T103540_T31REP,0.4337902069091797,0.8675804138183594,0.8675804138183594,,0.0,
ROI_0011__20190318T102021_20190318T102646_T31REP,0.40835982220333067,0.60260009765625,0.6312757874096164,0.5414460175078353,0.11774381898316151,0.34297366491270953
ROI_0011__20190517T102031_20190517T102508_T31REP,0.02259480818473174,0.041202545166015625,0.0,0.02985986329648967,0.06051936944243729,0.0
ROI_0011__20190830T102029_20190830T102552_T31REP,0.031139251619186285,0.08406448364257812,0.0,0.05895846551808288,0.06559854095866226,0.0
ROI_0032__20190315T032531_20190315T033351_T49TFH,0.142424942450475,0.5362319946289062,0.5696997698019,0.0,0.0,0.0
ROI_0032__20190330T032539_20190330T033305_T49TFH,0.4671051969590423,0.7695732116699219,0.8342339589976641,0.36936553110993714,0.0,0.6648212977285679
ROI_0032__20190713T032541_20190713T033534_T49TFH,0.5010564100935754,0.8036880493164062,0.7887339289605578,0.680346116131768,0.0,0.5351455952819757
ROI_0032__20190817T032539_20190817T033403_T49TFH,0.38660512851135037,0.7514610290527344,0.797782882253071,0.2589415931661921,0.0,0.4896960386261385
ROI_0032__20191110T032951_20191110T033139_T49TFH,0.4999370574951172,0.9998741149902344,0.9998741149902344,,0.0,
ROI_0044__20190327T100029_20190327T101005_T32QMM,0.17931982200073218,0.3361358642578125,0.054418146481723065,0.5847395789328151,0.0,0.07812156258839058
ROI_0044__20190526T100039_20190526T100712_T32QMM,0.24323631987666777,0.4507484436035156,0.0,0.41250650778041303,0.0,0.5604387717262581
ROI_0044__20190908T100031_20190908T100836_T32QMM,0.0909431192303766,0.28546142578125,0.0,0.3637724769215064,0.0,0.0
ROI_0044__20200106T100401_20200106T100404_T32QMM,0.07237497965494792,0.21712493896484375,0.21712493896484375,0.0,0.0,
ROI_0044__20200321T100029_20200321T100458_T32QMM,0.2604685335601313,0.6281509399414062,0.703339174214566,0.2795286728718137,0.0,0.05900628715414536
ROI_0064__20181217T015619_20181217T020219_T51JVH,0.238235430329309,0.3872871398925781,0.2618895343672831,0.5655655482531996,0.0,0.12548663869675322
ROI_0064__20190317T015619_20190317T020354_T51JVH,0.20036050036605058,0.5783767700195312,0.0,0.0,0.6010815010981517,
ROI_0064__20190615T015629_20190615T020446_T51JVH,0.20710471131118294,0.2594146728515625,0.0,0.6915305294867339,0.1337501490655718,0.003138166692426065
ROI_0064__20190622T014709_20190622T015123_T51JVH,0.0,0.0,0.0,0.0,0.0,0.0
ROI_0064__20191102T015619_20191102T020403_T51JVH,0.2414300725034233,0.2750434875488281,0.014998218443665532,0.4712647356910439,0.0,0.4794573358789837
ROI_0065__20190101T142749_20190101T143756_T19HCA,0.1177355448404948,0.3532066345214844,0.3532066345214844,0.0,0.0,
ROI_0065__20190116T142751_20190116T143701_T19HCA,0.19970788919468177,0.25821685791015625,0.13599242928744174,0.4579665803718522,0.10609854140346847,0.09877400571596463
ROI_0065__20190404T143759_20190404T144906_T19HCA,0.2737477512233938,0.5148811340332031,0.5258642107517669,0.4209814845158119,0.0,0.1481453096259963
ROI_0065__20200129T143659_20200129T144449_T19HCA,0.1321006801903653,0.19281768798828125,0.0,0.1265191109779358,0.0,0.40188360978352544
ROI_0065__20200410T142731_20200410T143742_T19HCA,0.1838697727394121,0.2857475280761719,0.0516336518294104,0.5204453779297132,0.0,0.1634000611985248
ROI_0069__20190516T151709_20190516T152114_T18LTM,0.24634732842292628,0.3358650207519531,0.044185640757218876,0.5058497536945813,0.43535391923990496,0.0
ROI_0069__20190913T151709_20190913T152341_T18LTM,0.2854414684257649,0.7083473205566406,0.3253239338728094,0.8164419398302502,0.0,0.0
ROI_0069__20200225T151701_20200225T152133_T18LTM,0.3801558085306972,0.9253082275390625,0.9537421805636075,0.4383151216073317,0.0,0.12856593195184962
ROI_0069__20200510T151659_20200510T152614_T18LTM,0.025803883870442707,0.07741165161132812,0.07741165161132812,0.0,0.0,
ROI_0069__20200624T151711_20200624T151850_T18LTM,0.20422616397259952,0.4946441650390625,0.011324882568689274,0.8055797733217088,0.0,0.0
ROI_0079__20190120T203751_20190120T203749_T08VMM,0.013124510013541445,0.02809906005859375,0.0,0.05249804005416578,0.0,0.0
ROI_0079__20190624T202849_20190624T203750_T08VMM,0.260022143341442,0.6517257690429688,0.0,0.7177971080410105,0.0,0.32229146532475755
ROI_0079__20190706T201851_20190706T202346_T08VMM,0.20479794101482002,0.23500442504882812,0.049309013595926814,0.5577407886231416,0.0,0.2121419618402117
ROI_0079__20200630T201851_20200630T202618_T08VMM,0.12442975382517239,0.24571609497070312,0.0007114284947246906,0.37315258602189,0.03274289089334763,0.09111210989072727
ROI_0079__20200725T201849_20200725T202524_T08VMM,0.09063199217546257,0.30965423583984375,0.0,0.3625279687018503,0.0,0.0
ROI_0085__20190623T182921_20190623T183717_T11TPJ,0.12581598227297228,0.28850555419921875,0.0,0.5032639290918891,0.0,0.0
ROI_0085__20190822T182921_20190822T183216_T11TPJ,0.2991810905424608,0.33644866943359375,0.07601339260861613,0.4438929429309776,0.0,0.6768180266302493
