id,miou,pixel_acc,iou_clear,iou_thick_cloud,iou_thin_cloud,iou_cloud_shadow
ROI_0001__20190212T142031_20190212T143214_T19FDF,0.33400951020517805,0.5660324096679688,0.5351074350445024,,0.13291158536585365,
ROI_0001__20190304T142031_20190304T142654_T19FDF,0.009791764073933534,0.030971527099609375,0.031190875967154256,0.0,1.6739203213927016e-05,0.007959441125365958
ROI_0001__20190316T141049_20190316T142437_T19FDF,0.16991484726862432,0.2644615173339844,0.5036137770121857,0.04756591781058572,0.0,0.12847969425172587
ROI_0001__20190525T141059_20190525T142053_T19FDF,0.21824227548982497,0.4752159118652344,0.5412500310150609,0.0010618161673052952,0.31317709307608027,0.01748016170085342
ROI_0001__20200308T141731_20200308T143551_T19FDF,0.07914352416992188,0.15828704833984375,0.15828704833984375,,0.0,
ROI_0010__20190125T112341_20190125T112624_T28QFG,0.025442361124357046,0.076324462890625,0.0,0.0,0.07632708337307113,
ROI_0010__20190724T112121_20190724T113118_T28QFG,0.06296920776367188,0.2518768310546875,0.0,0.0,0.2518768310546875,0.0
ROI_0010__20190813T112121_20190813T113228_T28QFG,0.0,0.0,0.0,0.0,0.0,0.0
ROI_0010__20190907T112119_20190907T112853_T28QFG,0.0,0.0,0.0,,0.0,
ROI_0010__20190922T112111_20190922T113547_T28QFG,0.006159353206196383,0.0228424072265625,0.0,0.024637412824785532,0.0,0.0
ROI_0011__20190130T103251_20190130T104108_T31REP,0.08775138854980469,0.35100555419921875,0.0,0.0,0.35100555419921875,0.0
ROI_0011__20190306T103019_20190306T103540_T31REP,0.0,0.0,0.0,,0.0,
ROI_0011__20190318T102021_20190318T102646_T31REP,0.1949829803076376,0.3892669677734375,0.0,0.5380321225807814,0.24189979864976904,0.0
ROI_0011__20190517T102031_20190517T102508_T31REP,0.03235149383544922,0.12940597534179688,0.0,0.0,0.12940597534179688,0.0
ROI_0011__20190830T102029_20190830T102552_T31REP,0.09799766540527344,0.39199066162109375,0.0,0.0,0.39199066162109375,0.0
ROI_0032__20190315T032531_20190315T033351_T49TFH,0.14851493935510432,0.43041229248046875,0.020020971688220902,,0.425523846377092,0.0
ROI_0032__20190330T032539_20190330T033305_T49TFH,0.30833835974035073,0.4681205749511719,0.36613576033371253,0.27848101265822783,0.0,0.5887366659694625
ROI_0032__20190713T032541_20190713T033534_T49TFH,0.25032214672828257,0.28542327880859375,0.15716134817160915,0.3117124144330729,0.0,0.5324148243084481
ROI_0032__20190817T032539_20190817T033403_T49TFH,0.15813050233696624,0.3686408996582031,0.4895478986063865,0.05970782780941601,0.0,0.08326628293206247
ROI_0032__20191110T032951_20191110T033139_T49TFH,0.10694694519042969,0.21389389038085938,0.21389389038085938,,0.0,
ROI_0044__20190327T100029_20190327T101005_T32QMM,0.0,0.0,0.0,0.0,0.0,0.0
ROI_0044__20190526T100039_20190526T100712_T32QMM,0.013168115942028985,0.03466033935546875,0.0,0.05267246376811594,0.0,0.0
ROI_0044__20190908T100031_20190908T100836_T32QMM,0.0034037102777545593,0.010562896728515625,0.0,0.013614841111018237,0.0,0.0
ROI_0044__20200106T100401_20200106T100404_T32QMM,0.0,0.0,0.0,0.0,0.0,
ROI_0044__20200321T100029_20200321T100458_T32QMM,0.0,0.0,0.0,0.0,0.0,0.0
ROI_0064__20181217T015619_20181217T020219_T51JVH,0.03279963955929621,0.053874969482421875,0.0,0.13119855823718485,0.0,0.0
ROI_0064__20190317T015619_20190317T020354_T51JVH,0.22882148048390605,0.6863937377929688,0.0,0.0,0.6864644414517181,
ROI_0064__20190615T015629_20190615T020446_T51JVH,0.16372132480260707,0.25489044189453125,0.03714714825620761,0.4995157288612331,0.1182224220929876,0.0
ROI_0064__20190622T014709_20190622T015123_T51JVH,0.0,0.0,0.0,,0.0,
ROI_0064__20191102T015619_20191102T020403_T51JVH,0.133475130937869,0.14294052124023438,0.0,0.25423045491691637,0.0,0.2796700688345597
ROI_0065__20190101T142749_20190101T143756_T19HCA,0.23402976989746094,0.4680595397949219,0.4680595397949219,,0.0,
ROI_0065__20190116T142751_20190116T143701_T19HCA,0.14044653255665426,0.24343109130859375,0.20882100806522158,0.27168618509690123,0.08127893706449428,0.0
ROI_0065__20190404T143759_20190404T144906_T19HCA,0.046963395454395145,0.015171051025390625,0.0,0.180951495140213,0.0,0.006902086677367576
ROI_0065__20200129T143659_20200129T144449_T19HCA,0.0633319520719058,0.04146575927734375,0.20925935174549268,0.0,0.0,0.044068456542130506
ROI_0065__20200410T142731_20200410T143742_T19HCA,0.0148644114007676,0.02162933349609375,0.0,0.0594576456030704,0.0,0.0
ROI_0069__20190516T151709_20190516T152114_T18LTM,0.08621996378359681,0.25864410400390625,0.0,0.0,0.2586598913507904,
ROI_0069__20190913T151709_20190913T152341_T18LTM,0.18934965999884326,0.437103271484375,0.0,0.5680489799965298,0.0,
ROI_0069__20200225T151701_20200225T152133_T18LTM,0.2854405880939148,0.9316825866699219,0.9761925823468862,0.03301759133964818,0.0,0.13255217868912486
ROI_0069__20200510T151659_20200510T152614_T18LTM,1.33514404296875e-05,2.6702880859375e-05,2.6702880859375e-05,,0.0,
ROI_0069__20200624T151711_20200624T151850_T18LTM,0.10403475621765967,0.14159774780273438,0.24106740695119822,0.0710368617017808,0.0,
ROI_0079__20190120T203751_20190120T203749_T08VMM,0.0391497590910839,0.02718353271484375,0.0,0.11744927727325169,0.0,
ROI_0079__20190624T202849_20190624T203750_T08VMM,0.004250526428222656,0.017002105712890625,0.0,0.0,0.017002105712890625,0.0
ROI_0079__20190706T201851_20190706T202346_T08VMM,0.003216301828027394,0.002773284912109375,0.0,0.012865207312109576,0.0,0.0
ROI_0079__20200630T201851_20200630T202618_T08VMM,0.007917655915396267,0.03009796142578125,0.0021417862497322766,0.0,0.02952883741185279,0.0
ROI_0079__20200725T201849_20200725T202524_T08VMM,2.241284940452598e-05,7.2479248046875e-05,0.0,8.965139761810391e-05,0.0,0.0
ROI_0085__20190623T182921_20190623T183717_T11TPJ,0.01996329444211608,0.045063018798828125,0.0,0.07985317776846432,0.0,0.0
ROI_0085__20190822T182921_20190822T183216_T11TPJ,0.029356721799347566,0.039134979248046875,0.0,0.11742688719739026,0.0,0.0
ROI_0085__20190911T182921_20190911T183249_T11TPJ,0.0008837044892188052,0.00209808349609375,0.0,0.003534817956875221,0.0,0.0
ROI_0085__20200602T182919_20200602T183556_T11TPJ,0.0,0.0,0.0,0.0,0.0,
ROI_0085__20200707T182921_20200707T183250_T11TPJ,0.18981882001871705,0.5792808532714844,0.7233568046910672,0.035918475383800955,0.0,0.0
ROI_0106__20190509T152649_20190509T152958_T18LTN,0.0,0.0,0.0,,0.0,
