id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0065__20200410T142731_20200410T143742_T19HCA,1471,173,103344,0,4,604,94728,0,0,0,0,0,0,196,60395,1229
ROI_0069__20190516T151709_20190516T152114_T18LTM,0,3965,15899,117683,0,36355,18098,2342,0,26113,31115,10574,0,0,0,0
ROI_0069__20190913T151709_20190913T152341_T18LTM,3,3954,23668,32804,0,166079,35123,513,0,0,0,0,0,0,0,0
ROI_0069__20200225T151701_20200225T152133_T18LTM,241016,74,372,2214,3280,368,7357,0,0,0,0,0,4763,161,2459,80
ROI_0069__20200510T151659_20200510T152614_T18LTM,190864,0,71280,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0069__20200624T151711_20200624T151850_T18LTM,53316,13693,3605,38173,12,100658,50197,2490,0,0,0,0,0,0,0,0
ROI_0079__20190120T203751_20190120T203749_T08VMM,0,50761,160574,43443,0,280,7086,0,0,0,0,0,0,0,0,0
ROI_0079__20190624T202849_20190624T203750_T08VMM,0,14253,399,1193,0,154650,27327,4671,0,4457,0,0,0,27671,321,27202
ROI_0079__20190706T201851_20190706T202346_T08VMM,31579,98535,10317,36862,3424,25011,26561,1513,0,0,0,0,2897,5988,3096,16361
ROI_0079__20200630T201851_20200630T202618_T08VMM,0,2155,40546,31797,131,8284,103252,487,0,0,7730,0,1853,7648,42015,16246
ROI_0079__20200725T201849_20200725T202524_T08VMM,0,5889,8816,0,0,5504,206428,0,0,0,0,0,0,29,35478,0
ROI_0085__20190623T182921_20190623T183717_T11TPJ,0,239,76430,0,0,14381,133349,0,0,0,0,0,0,453,37292,0
ROI_0085__20190822T182921_20190822T183216_T11TPJ,47993,6607,8756,61864,212,36936,42508,7709,0,0,0,0,549,3075,3453,42482
ROI_0085__20190911T182921_20190911T183249_T11TPJ,34623,22503,486,4465,8643,146415,164,373,0,0,0,0,6954,35562,0,1956
ROI_0085__20200602T182919_20200602T183556_T11TPJ,43536,34367,183669,572,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0085__20200707T182921_20200707T183250_T11TPJ,188597,36,4540,6714,6276,4094,25650,1760,0,0,0,0,18154,1116,3779,1428
ROI_0106__20190509T152649_20190509T152958_T18LTN,0,0,261992,152,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0106__20191220T152631_20191220T153056_T18LTN,0,19,1641,74998,0,240,121156,28416,0,0,0,0,0,0,2676,32998
ROI_0106__20200304T152639_20200304T153356_T18LTN,343,224,749,198450,0,6544,8504,25907,0,0,0,0,0,365,590,20468
ROI_0106__20200612T152639_20200612T153318_T18LTN,0,2479,524,175479,0,66672,8736,8070,0,0,0,0,0,0,0,184
ROI_0106__20200617T152651_20200617T152645_T18LTN,49280,5116,1540,1133,2659,153478,48712,226,0,0,0,0,0,0,0,0
ROI_0120__20190302T045721_20190302T050545_T45TXE,0,52,262089,3,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0120__20190829T045701_20190829T045729_T45TXE,0,1,172091,1434,0,1161,14258,0,0,507,49732,29,0,0,22896,35
ROI_0120__20191008T045701_20191008T050028_T45TXE,0,2914,14022,192,0,20184,185170,411,0,551,21240,0,0,2104,15057,299
ROI_0120__20191020T044819_20191020T044922_T45TXE,0,66,105970,0,0,1440,13346,0,0,75,127609,0,0,657,12981,0
ROI_0120__20191219T045209_20191219T045214_T45TXE,0,442,261602,100,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0141__20181226T141039_20181226T142041_T19FDE,2717,0,185245,74182,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0141__20190316T141049_20190316T142437_T19FDE,137559,1151,29777,30080,0,0,0,0,20846,16955,7046,12184,5330,0,918,298
ROI_0141__20190420T141051_20190420T142048_T19FDE,8398,723,1200,45310,131,8318,34152,124039,0,0,0,0,0,1015,5761,33097
ROI_0141__20191126T141051_20191126T142045_T19FDE,0,0,94,16523,0,7,4028,6880,0,9,479,195389,0,0,0,38735
ROI_0141__20200419T141039_20200419T142040_T19FDE,4959,324,35501,121329,0,0,0,0,0,2981,91116,5934,0,0,0,0
ROI_0153__20190405T141049_20190405T142048_T20JPM,129549,276,11080,15821,0,11150,9763,286,12742,5035,50488,15954,0,0,0,0
ROI_0153__20190709T141051_20190709T141051_T20JPM,92321,459,1368,25834,0,7658,4,3738,111643,0,1068,18051,0,0,0,0
ROI_0153__20191201T141039_20191201T142051_T20JPM,182686,0,30107,12928,885,0,33261,2277,0,0,0,0,0,0,0,0
ROI_0153__20200411T140051_20200411T140833_T20JPM,246204,33,8322,7585,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0153__20200628T141049_20200628T141048_T20JPM,0,9740,2884,24563,0,70258,32012,6791,0,68890,18959,28047,0,0,0,0
ROI_0154__20190326T141049_20190326T141445_T20HNJ,1080,2602,19917,136589,0,27904,18949,3934,0,0,0,0,2,4005,12139,35023
ROI_0154__20191113T140051_20191113T140054_T20HNJ,0,39,2947,9365,0,45271,54190,6788,0,235,40469,62600,0,91,23685,16464
ROI_0154__20191231T141039_20191231T142033_T20HNJ,2914,161,2856,225444,0,6813,6583,6361,0,0,0,0,0,1372,1770,7870
ROI_0154__20200120T140639_20200120T141746_T20HNJ,5851,1014,16945,66935,660,13100,20200,8413,5564,0,1590,69080,360,603,5465,46364
ROI_0154__20200201T135641_20200201T140849_T20HNJ,160696,300,13306,87842,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20190718T143751_20190718T144610_T19HBV,36065,0,122982,26701,4867,11,45023,4674,0,0,0,0,2817,0,17248,1756
ROI_0159__20191016T143731_20191016T144649_T18HYE,0,0,17281,9449,0,3675,209326,3356,0,0,0,0,0,0,17085,1972
ROI_0159__20200129T143659_20200129T144449_T18HYE,258466,1844,0,1834,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20200403T143721_20200403T144642_T19HBV,139113,13962,2072,7265,0,0,0,0,44578,41159,10643,3352,0,0,0,0
ROI_0159__20200607T143729_20200607T144648_T19HBV,0,140,11449,31230,0,17075,70795,64774,0,0,0,0,0,2387,22349,41945
ROI_0165__20190224T145721_20190224T150622_T19LBD,63243,1124,625,44404,3586,35318,26027,21890,0,0,0,0,7067,3665,304,54891
ROI_0165__20190331T145729_20190331T150118_T19LBD,0,13533,5142,47278,0,120163,1101,23894,0,0,0,0,0,16148,608,34277
ROI_0165__20190917T145729_20190917T150535_T19LBD,36772,0,222185,3187,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0165__20191022T145731_20191022T150543_T19LBD,168893,2061,4070,9515,3053,16667,25772,1707,0,0,0,0,9165,8111,785,12345
ROI_0165__20191221T145721_20191221T145719_T19LBD,66,2757,8328,47589,0,33745,57218,4402,0,40439,22665,12521,0,13982,13844,4588
ROI_0197__20190609T175919_20190609T180009_T14VPM,0,5699,3739,0,0,228858,2701,0,0,0,0,0,0,19836,1311,0
ROI_0197__20190621T174911_20190621T175233_T14VPM,120107,1209,1233,3152,7663,7126,60580,2264,11066,0,0,326,38854,1610,1528,5426
ROI_0197__20190714T175921_20190714T180011_T14VPM,8391,37,75367,19282,0,301,126895,108,0,0,0,0,907,13,28887,1956
ROI_0197__20200712T173911_20200712T174044_T14VPM,119616,0,127525,15003,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0197__20200720T174909_20200720T174909_T14VPM,108346,1,649,115469,6500,7707,8581,3478,0,0,0,0,1300,0,0,10113
ROI_0201__20190902T161901_20190902T162451_T16TGL,0,59,47297,41793,0,14978,111803,4119,0,0,0,0,0,712,29301,12082
ROI_0201__20190922T162001_20190922T162717_T16TGL,261555,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0201__20191101T162431_20191101T162426_T17TKF,36100,928,10134,161858,1427,7428,10289,5290,0,0,0,0,9973,0,1771,16946
ROI_0201__20200320T161951_20200320T162706_T16TGL,0,0,0,3063,0,4810,5780,91613,0,1660,2033,125059,0,901,500,26725
ROI_0201__20200402T162851_20200402T164102_T17TKF,20096,14111,8335,83282,464,55792,16416,6054,0,0,0,0,820,21023,3897,31854
ROI_0212__20190523T053651_20190523T053645_T48XVG,0,97262,0,162,0,53230,0,0,0,87788,0,3,0,23699,0,0
ROI_0212__20190812T055639_20190812T055642_T48XVG,0,0,261816,328,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0212__20190824T054641_20190824T054640_T48XVG,51037,66355,72288,3416,702,12553,24176,36,0,0,0,0,2471,13016,16094,0
ROI_0212__20190917T052651_20190917T052645_T48XVG,0,3785,2677,0,0,9941,212067,0,0,0,0,0,0,13751,19923,0
ROI_0212__20190920T053641_20190920T053750_T48XVG,0,4,43017,5,0,64,109682,14,0,0,0,0,0,0,109356,2
ROI_0235__20190607T053649_20190607T053649_T44UNV,0,9595,643,47173,0,142411,2203,10986,0,0,0,0,0,24196,52,24885
ROI_0235__20200402T053639_20200402T053638_T44UNV,0,820,38821,7129,0,943,0,0,0,118121,47259,44624,0,0,1289,3138
ROI_0235__20200512T053639_20200512T054139_T44UNV,0,111,129452,132581,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0235__20200601T053649_20200601T053643_T44UNV,0,58,708,4895,0,34657,165167,10775,0,0,2231,21331,0,0,3910,18412
ROI_0235__20200711T053649_20200711T053643_T44UNV,0,1,2377,203937,0,149,13742,23310,0,0,0,12012,0,0,0,6616
ROI_0243__20180516T090549_20180516T091106_T35TLJ,0,867,14268,209997,0,4842,14088,3731,0,0,0,0,0,5157,6384,2810
ROI_0243__20180802T092031_20180802T092224_T35TLJ,30149,226,13468,12365,14134,2525,107582,1361,10128,1909,26571,633,20122,0,19701,1270
ROI_0243__20190524T092039_20190524T092605_T35TLJ,0,22943,952,56307,0,83350,39914,6787,0,313,0,3480,0,28300,3475,16323
ROI_0243__20190728T092031_20190728T092427_T35TLJ,114812,661,0,146671,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0243__20191001T092029_20191001T092623_T35TLJ,23582,480,5185,145456,0,1614,13324,45,0,2287,16510,52609,0,751,217,84
ROI_0245__20180213T110141_20180213T110143_T31UDR,0,0,1397,42451,0,18788,1544,0,0,32097,70389,95478,0,0,0,0
ROI_0245__20180526T105029_20180526T105635_T31UDR,245885,2652,13547,60,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0245__20180625T105029_20180625T105253_T31UDR,188669,9875,11153,4152,6013,541,21947,275,0,0,0,0,11244,270,7733,272
ROI_0245__20190708T105621_20190708T110438_T31UDR,2676,2407,5146,153610,0,42586,15651,8772,0,0,0,0,793,3867,636,26000
ROI_0245__20200614T104629_20200614T104648_T31UDR,0,32196,295,44125,0,134819,794,1510,0,0,0,0,0,36900,63,11442
ROI_0264__20190120T080239_20190120T082812_T35HLD,392,10617,16467,234668,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0264__20190321T075619_20190321T081839_T35HKD,0,29949,439,16,0,167259,740,121,0,0,0,0,0,62986,568,66
ROI_0264__20190410T075619_20190410T082613_T35HKD,35978,102,2456,20726,0,1307,21062,1955,123154,4,7541,35737,14,485,4931,6692
ROI_0264__20190719T075619_20190719T082310_T35HKD,0,20159,1592,0,0,204722,2107,0,0,0,0,0,0,33337,227,0
ROI_0264__20200628T075611_20200628T082104_T35HKD,23499,3035,3565,96524,403,27247,8225,6033,0,0,0,0,2087,1510,296,89720
ROI_0268__20190129T071209_20190129T071208_T38KNV,23450,0,208270,1135,0,0,49,0,0,0,28681,559,0,0,0,0
ROI_0268__20190213T071201_20190213T071519_T38KNV,61141,458,1820,75,44169,17695,57847,345,0,0,0,0,76404,792,1287,111
ROI_0268__20190218T071209_20190218T071207_T38KNV,0,1370,0,1693,9592,85179,12920,5173,105588,12879,0,19502,5641,253,0,2354
ROI_0268__20190603T071211_20190603T071210_T38KNV,64716,60531,404,22843,1,28936,900,675,974,62514,262,199,3438,15440,0,311
ROI_0268__20190613T071211_20190613T071210_T38KNV,6880,641,153279,101344,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20181226T053229_20181226T053653_T43QFG,143588,627,837,117092,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20190214T052929_20190214T054115_T43QFG,0,995,905,1163,1193,86220,13839,10980,45478,29089,20498,30475,14108,1564,1900,3737
ROI_0271__20190724T052659_20190724T053718_T43QFG,0,58,5017,25849,411,10485,50259,38219,463,1424,6176,86576,35,903,2617,33652
ROI_0271__20190922T052649_20190922T054154_T43QFG,0,0,47312,113794,0,740,55967,11951,0,0,0,0,0,0,19340,13040
ROI_0271__20200224T052811_20200224T053954_T43QFG,93001,6,1423,141268,4281,1288,6973,4835,0,0,0,0,3421,0,0,5648
ROI_0285__20190220T001631_20190220T001625_T55HBB,24687,0,109186,128271,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0285__20190312T002051_20190312T002050_T55HBB,98706,301,4229,143232,86,4453,2820,3401,0,0,0,0,676,0,1333,2907
ROI_0285__20190715T002109_20190715T002258_T55HBB,52750,323,20255,128102,1767,2419,16685,13461,0,0,0,0,2312,869,6352,16849
ROI_0285__20200210T002049_20200210T002418_T55HBB,0,35625,83,0,0,168934,1569,0,0,120,0,0,0,55724,89,0
ROI_0285__20200410T002049_20200410T002250_T55HBB,0,1712,1351,0,0,45965,195443,0,0,0,0,0,0,6001,11672,0
ROI_0309__20181220T130241_20181220T130239_T24LTJ,23371,188,13327,146012,2760,7489,22767,16181,23,0,0,201,1738,501,2614,24972
ROI_0309__20190109T130241_20190109T130243_T24LTJ,76,2491,744,59220,0,127622,6918,35455,0,0,0,0,0,13691,93,15834
ROI_0309__20190218T130241_20190218T130244_T24LTJ,0,674,7318,55829,0,6940,47955,22819,0,16,6715,83580,0,316,7161,22821
ROI_0309__20191120T130249_20191120T130245_T24LTJ,215663,0,0,46481,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0309__20200503T130251_20200503T130251_T24LTJ,147,3154,58064,77484,0,26810,54560,2146,0,0,0,0,37,3869,22773,13100
ROI_0331__20181222T073319_20181222T074542_T37NHJ,29207,0,152863,80074,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0331__20190416T072621_20190416T074442_T37PHK,30290,8591,3896,118192,445,60869,11037,3367,0,0,0,0,159,12363,1394,11541
ROI_0331__20190421T072619_20190421T073927_T37PHK,0,21866,2119,52484,0,133970,2560,4585,0,0,0,0,0,27494,431,16635
ROI_0331__20191008T072759_20191008T074520_T38NKP,20263,5396,1100,15986,2975,94675,49896,7055,753,12886,543,26358,3511,7861,1713,11173
ROI_0331__20191117T073109_20191117T073737_T37PHK,241617,104,539,3145,2297,5542,1942,555,0,0,0,0,769,0,0,5634
ROI_0342__20181228T084351_20181228T090053_T33KZT,0,1,4887,0,0,5,230307,554,0,0,0,0,0,0,26287,103
ROI_0342__20190201T084159_20190201T090346_T33KZT,0,32087,8570,3507,0,44667,89467,263,0,0,0,0,0,44295,14829,24459
ROI_0342__20190402T083559_20190402T085915_T34KBC,0,2984,288,44193,0,39155,26281,11625,0,5852,2448,74006,0,2005,293,53014
ROI_0342__20190427T083601_20190427T090252_T33KZT,0,6409,232985,22750,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0342__20191103T084121_20191103T090537_T34KBC,0,93,205429,53394,0,609,501,57,0,0,0,0,0,165,1371,525
ROI_0343__20181221T023241_20181221T023241_T49KHR,0,219,44737,0,0,94,69571,0,0,0,49647,0,0,0,97876,0
ROI_0343__20181221T023241_20181221T023241_T50KKA,0,138,43622,0,0,4,67482,0,0,0,48036,0,0,7,102855,0
ROI_0343__20190130T023251_20190130T023246_T50KKA,0,0,260417,1727,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0343__20200414T023251_20200414T023307_T50KKA,80081,0,86938,16285,0,0,3187,19,0,0,0,0,723,0,74911,0
ROI_0343__20200429T023249_20200429T023245_T49KHR,0,875,2177,11,0,6646,202350,296,0,0,0,0,0,1789,42487,5513
ROI_0362__20190706T201851_20190706T202346_T08VNL,0,138106,117297,34,0,1374,3769,0,0,0,0,0,0,1374,190,0
ROI_0362__20190904T201931_20190904T202032_T08VNL,0,10072,9812,0,0,98918,95043,0,0,0,0,0,0,41783,6516,0
ROI_0362__20190929T202229_20190929T202710_T08VNL,0,77,2778,208,0,0,8932,0,1084,50853,130854,67358,0,0,0,0
ROI_0362__20200521T201901_20200521T202253_T08VNL,6490,106373,149281,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0362__20200630T201851_20200630T202618_T08VNL,0,63501,35548,74613,0,13596,53389,5414,0,0,0,0,0,5612,10237,234
ROI_0374__20190505T043701_20190505T043704_T46RBU,2217,39,1359,162374,2508,4107,12104,22908,0,0,0,0,12607,222,142,41557
ROI_0374__20191017T043759_20191017T044357_T46RBU,0,2850,3524,109051,0,3903,108555,34261,0,0,0,0,0,0,0,0
ROI_0374__20191226T044209_20191226T044950_T46RBV,0,29298,811,56197,0,33803,85048,581,0,0,0,0,0,39980,16175,251
ROI_0374__20200209T043931_20200209T044913_T46RBU,0,70,262074,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0374__20200723T043659_20200723T043734_T46RBU,0,3591,1827,1318,0,84137,111478,12147,0,0,0,0,0,12192,4229,31225
ROI_0391__20190331T120701_20190331T120655_T33XWF,0,4170,257974,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0391__20190618T123701_20190618T123701_T33XWF,0,35,185653,0,0,0,2068,0,0,0,71631,0,0,0,2757,0
ROI_0391__20190723T123709_20190723T123706_T33XWF,0,0,122229,0,0,0,62852,0,0,0,0,0,0,0,77063,0
ROI_0391__20200503T123701_20200503T123712_T33XWF,0,206,8177,0,0,0,208579,418,0,0,0,0,0,0,44764,0
ROI_0391__20200620T115651_20200620T115648_T33XWF,0,0,19584,0,0,90,187734,0,0,0,0,0,0,5042,49694,0
ROI_0400__20190328T051651_20190328T052823_T44SME,0,0,262015,129,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0400__20190407T051651_20190407T051652_T44SME,0,673,167455,0,0,546,67870,0,0,0,0,0,0,46,25554,0
ROI_0400__20190502T051659_20190502T052248_T44SME,0,42750,982,0,0,164040,67,0,0,0,0,0,0,54305,0,0
ROI_0400__20190701T051659_20190701T052112_T44SME,0,12697,140758,0,0,781,68716,0,0,0,0,0,0,753,38439,0
ROI_0400__20200725T051649_20200725T052448_T44SME,0,68031,53975,0,0,50941,2939,0,0,1354,2555,0,0,63874,18475,0
ROI_0405__20180705T122649_20180705T122651_T33XWG,0,41750,0,49418,0,102190,2376,6215,0,0,0,0,0,14270,2219,43706
ROI_0405__20180728T123659_20180728T123654_T33XWG,0,34536,37062,0,0,2189,114662,0,0,0,0,0,0,37433,36262,0
ROI_0405__20190807T123701_20190807T123701_T33XWG,9069,150249,33890,8990,0,15152,31968,0,0,0,0,0,0,5801,7018,7
ROI_0405__20200617T114651_20200617T114651_T33XWG,0,51824,210320,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0405__20200724T122659_20200724T122654_T33XWG,0,9720,13228,0,0,17360,211648,0,0,1890,8282,0,0,0,16,0
ROI_0413__20190112T144731_20190112T144727_T19LEC,420,28855,548,0,4,162089,53541,0,65,10925,1135,0,2633,1929,0,0
ROI_0413__20190402T144731_20190402T144934_T19LEC,6955,34914,4030,0,0,19516,179227,0,0,8116,5974,0,0,3412,0,0
ROI_0413__20190731T144741_20190731T145634_T19LEC,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0413__20200327T144721_20200327T145522_T19LEC,0,36361,8433,31,0,76165,4547,0,0,114095,17416,0,0,5096,0,0
ROI_0413__20200730T144729_20200730T145622_T19LEC,103,5646,256395,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20190127T144729_20190127T144731_T19LDD,4503,9953,125,256,72,190333,38034,1,0,0,0,0,686,17344,837,0
ROI_0428__20190303T144731_20190303T145229_T19LDD,67563,12895,5442,7294,3005,21987,93252,1204,0,0,0,0,16722,11897,19371,1512
ROI_0428__20190407T144739_20190407T145613_T19LDD,114598,38409,9700,3494,2887,54860,2703,828,0,0,0,0,4485,23818,572,5790
ROI_0428__20190502T144741_20190502T145234_T19LDD,159158,56493,44896,1597,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20200127T144701_20200127T145626_T19LDD,98900,10779,2459,36061,2840,18748,44745,20530,0,0,0,0,0,9189,8326,9567
ROI_0489__20190427T015701_20190427T015656_T53TPN,1824,0,124269,136051,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0489__20190623T014701_20190623T014656_T53TPN,0,1281,1779,3,0,226315,9807,0,0,0,0,0,0,21987,866,106
ROI_0489__20190906T014659_20190906T015218_T53TPN,714,0,352,210742,0,804,16515,15194,0,0,0,0,0,0,434,17389
ROI_0489__20191014T015701_20191014T015655_T53TPN,162,0,1357,221271,0,0,16660,10725,0,0,0,0,0,0,763,11206
ROI_0489__20200528T014701_20200528T014658_T53TPN,1,183,17152,152052,0,6844,37909,13956,0,0,2084,8627,0,0,11046,12290
ROI_0502__20180207T104211_20180207T104212_T33VWJ,0,22431,88732,10966,0,96,19675,0,0,8649,111240,355,0,0,0,0
ROI_0502__20180316T103021_20180316T103018_T33VWJ,0,15,262129,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0502__20180520T103019_20180520T103020_T33VWJ,202263,0,6374,40940,0,0,0,0,2154,0,2429,7984,0,0,0,0
ROI_0502__20180707T104021_20180707T104023_T33VWJ,4,0,94005,126,0,0,105881,0,0,0,0,0,0,0,62097,31
ROI_0502__20200427T104031_20200427T104025_T33VVJ,0,2896,167,0,0,90559,138862,0,0,0,0,0,0,25906,3754,0
ROI_0503__20190319T190109_20190319T191114_T10TDK,0,149,1722,1192,0,1479,42956,70,0,754,181129,16711,0,0,10651,5331
ROI_0503__20190324T190031_20190324T191219_T10TDK,0,116,79643,182385,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20190428T185929_20190428T190154_T10TDK,189708,423,48566,23447,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20200318T190111_20200318T191148_T10TDK,3808,956,428,74518,0,132165,4089,16980,0,5565,0,5148,0,2253,0,16234
ROI_0503__20200323T185939_20200323T191124_T10TDK,0,2495,566,2,0,199464,52972,36,0,0,0,0,0,4246,1883,480
ROI_0535__20190429T182929_20190429T183604_T11TPN,0,0,176123,86021,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0535__20190512T183929_20190512T184617_T11TPN,0,167,156877,169,0,0,0,0,0,3596,97032,4303,0,0,0,0
ROI_0535__20190628T182929_20190628T183312_T11TPN,88753,0,0,2575,14213,1999,1497,26,148685,4,176,1286,2288,0,642,0
ROI_0535__20200307T184219_20200307T184220_T11TPN,0,35943,73,0,0,1329,24,0,0,177280,47495,0,0,0,0,0
