id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0001__20190212T142031_20190212T143214_T19FDF,0,10297,169695,0,0,0,0,0,0,3260,78892,0,0,0,0,0
ROI_0001__20190304T142031_20190304T142654_T19FDF,0,6307,581,5948,0,10119,26305,3277,0,0,1,0,0,34135,188,175283
ROI_0001__20190316T141049_20190316T142437_T19FDF,0,3038,8636,66116,0,16778,90106,32039,0,0,0,0,0,2512,2891,40028
ROI_0001__20190525T141059_20190525T142053_T19FDF,0,37280,33539,41032,0,308,64672,0,0,2548,56049,0,0,2301,15778,8637
ROI_0001__20200308T141731_20200308T143551_T19FDF,0,19124,243020,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0010__20190125T112341_20190125T112624_T28QFG,0,15976,225942,0,0,0,0,0,0,1859,18367,0,0,0,0,0
ROI_0010__20190724T112121_20190724T113118_T28QFG,0,71963,395,0,0,46995,26943,0,0,59815,6213,0,0,48815,1005,0
ROI_0010__20190813T112121_20190813T113228_T28QFG,0,50290,66,0,0,102997,45172,0,0,0,0,0,0,60782,2837,0
ROI_0010__20190907T112119_20190907T112853_T28QFG,0,168923,93221,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0010__20190922T112111_20190922T113547_T28QFG,0,453,2610,0,0,7066,235979,0,0,0,0,0,0,8164,7872,0
ROI_0011__20190130T103251_20190130T104108_T31REP,0,40316,69150,0,0,2383,6191,0,0,15320,76694,0,0,4550,47540,0
ROI_0011__20190306T103019_20190306T103540_T31REP,0,259939,2205,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0011__20190318T102021_20190318T102646_T31REP,0,70514,1939,0,0,16404,66207,1659,0,35672,25630,165,0,39124,4830,0
ROI_0011__20190517T102031_20190517T102508_T31REP,0,190558,24698,0,0,0,6828,0,0,4035,29888,0,0,254,5883,0
ROI_0011__20190830T102029_20190830T102552_T31REP,0,66266,30911,0,0,319,9345,0,0,24471,78287,0,0,21601,30944,0
ROI_0032__20190315T032531_20190315T033351_T49TFH,0,99234,42961,0,0,0,0,0,0,8819,101147,0,0,8498,1485,0
ROI_0032__20190330T032539_20190330T033305_T49TFH,34920,85108,2878,13984,0,27202,26793,4121,0,0,0,0,16,11985,3389,51748
ROI_0032__20190713T032541_20190713T033534_T49TFH,16090,72139,27844,22218,0,4807,64730,4395,0,0,0,0,0,3069,7529,39323
ROI_0032__20190817T032539_20190817T033403_T49TFH,104595,16642,39071,2298,302,1438,53106,1696,0,0,0,0,3906,24035,5204,9851
ROI_0032__20191110T032951_20191110T033139_T49TFH,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0044__20190327T100029_20190327T101005_T32QMM,0,33006,4541,0,0,12024,85369,0,0,0,0,0,0,25972,101232,0
ROI_0044__20190526T100039_20190526T100712_T32QMM,0,12890,117,0,0,94383,77824,293,0,0,0,0,0,73068,1196,2373
ROI_0044__20190908T100031_20190908T100836_T32QMM,0,754,2309,0,0,17899,185468,0,0,0,0,0,0,296,55418,0
ROI_0044__20200106T100401_20200106T100404_T32QMM,0,4402,257742,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0044__20200321T100029_20200321T100458_T32QMM,0,193056,912,0,0,18515,8793,0,0,0,0,0,0,37971,2297,600
ROI_0064__20181217T015619_20181217T020219_T51JVH,0,39365,64714,0,0,6014,101579,0,0,0,0,0,0,10386,40066,20
ROI_0064__20190317T015619_20190317T020354_T51JVH,0,611,81599,0,0,0,0,0,0,254,179680,0,0,0,0,0
ROI_0064__20190615T015629_20190615T020446_T51JVH,1305,40656,4505,115996,0,19787,54209,582,0,13016,4194,6759,0,673,239,223
ROI_0064__20190622T014709_20190622T015123_T51JVH,0,83,262061,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0064__20191102T015619_20191102T020403_T51JVH,0,91417,28252,1012,0,26324,63741,1704,0,0,0,0,0,22829,3597,23268
ROI_0065__20190101T142749_20190101T143756_T19HCA,17385,69096,175663,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0065__20190116T142751_20190116T143701_T19HCA,89600,846,78013,2727,1503,7295,29248,545,0,2022,15498,0,4100,2954,27789,4
ROI_0065__20190404T143759_20190404T144906_T19HCA,0,34357,194050,0,0,1656,19621,0,0,0,0,0,0,3062,9398,0
ROI_0065__20200129T143659_20200129T144449_T19HCA,6235,20155,3316,2657,0,63338,110067,134,0,0,0,0,519,31744,10521,13458
ROI_0065__20200410T142731_20200410T143742_T19HCA,0,2,104986,0,0,0,95336,0,0,0,0,0,0,0,58917,2903
ROI_0069__20190516T151709_20190516T152114_T18LTM,0,79,137468,0,0,36140,20655,0,0,27621,40181,0,0,0,0,0
ROI_0069__20190913T151709_20190913T152341_T18LTM,0,54726,5703,0,0,5409,196306,0,0,0,0,0,0,0,0,0
ROI_0069__20200225T151701_20200225T152133_T18LTM,239559,452,368,3297,687,2658,5155,2505,0,0,0,0,2075,673,2592,2123
ROI_0069__20200510T151659_20200510T152614_T18LTM,29712,0,232432,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0069__20200624T151711_20200624T151850_T18LTM,0,16567,28920,63300,0,59930,93341,86,0,0,0,0,0,0,0,0
ROI_0079__20190120T203751_20190120T203749_T08VMM,0,25141,229637,0,0,26,7340,0,0,0,0,0,0,0,0,0
ROI_0079__20190624T202849_20190624T203750_T08VMM,0,13066,2779,0,0,127944,58704,0,0,3823,634,0,0,54443,751,0
ROI_0079__20190706T201851_20190706T202346_T08VMM,0,48574,128719,0,0,447,56062,0,0,0,0,0,0,9423,18919,0
ROI_0079__20200630T201851_20200630T202618_T08VMM,207,59974,14317,0,0,21706,90448,0,0,969,6761,0,114,42388,25167,93
ROI_0079__20200725T201849_20200725T202524_T08VMM,0,83,14622,0,0,619,211313,0,0,0,0,0,0,2,35505,0
ROI_0085__20190623T182921_20190623T183717_T11TPJ,0,53856,22813,0,0,8119,139611,0,0,0,0,0,0,15663,22082,0
ROI_0085__20190822T182921_20190822T183216_T11TPJ,7084,21720,94977,1439,0,5303,80560,1502,0,0,0,0,0,5537,13981,30041
ROI_0085__20190911T182921_20190911T183249_T11TPJ,206,60013,1858,0,0,105479,50116,0,0,0,0,0,0,41738,2734,0
ROI_0085__20200602T182919_20200602T183556_T11TPJ,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0085__20200707T182921_20200707T183250_T11TPJ,184677,8029,3462,3719,5159,2349,29105,1167,0,0,0,0,11446,3471,4275,5285
ROI_0106__20190509T152649_20190509T152958_T18LTN,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0106__20191220T152631_20191220T153056_T18LTN,0,7587,4214,64857,0,1227,143953,4632,0,0,0,0,0,559,6021,29094
ROI_0106__20200304T152639_20200304T153356_T18LTN,0,0,25932,173834,0,1695,29948,9312,0,0,0,0,0,132,6240,15051
ROI_0106__20200612T152639_20200612T153318_T18LTN,0,6639,1042,170801,0,11673,67582,4223,0,0,0,0,0,0,0,184
ROI_0106__20200617T152651_20200617T152645_T18LTN,14493,41585,991,0,0,194555,10520,0,0,0,0,0,0,0,0,0
ROI_0120__20190302T045721_20190302T050545_T45TXE,0,645,261499,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0120__20190829T045701_20190829T045729_T45TXE,0,59,173467,0,0,0,15419,0,0,0,50268,0,0,131,22800,0
ROI_0120__20191008T045701_20191008T050028_T45TXE,0,2580,14548,0,0,10858,194907,0,0,185,21606,0,0,2237,15223,0
ROI_0120__20191020T044819_20191020T044922_T45TXE,0,0,106036,0,0,2001,12785,0,0,0,127684,0,0,2,13636,0
ROI_0120__20191219T045209_20191219T045214_T45TXE,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0141__20181226T141039_20181226T142041_T19FDE,0,36279,225865,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0141__20190316T141049_20190316T142437_T19FDE,0,9146,189421,0,0,0,0,0,0,1623,55406,2,0,0,6546,0
ROI_0141__20190420T141051_20190420T142048_T19FDE,9060,15375,10223,20973,138,55256,68233,43013,0,0,0,0,0,13513,7690,18670
ROI_0141__20191126T141051_20191126T142045_T19FDE,0,0,16514,103,0,0,10915,0,0,0,180979,14898,0,0,19189,19546
ROI_0141__20200419T141039_20200419T142040_T19FDE,0,37456,124657,0,0,0,0,0,0,0,100031,0,0,0,0,0
ROI_0153__20190405T141049_20190405T142048_T20JPM,143038,0,13530,158,19,0,21180,0,21123,0,61240,1856,0,0,0,0
ROI_0153__20190709T141051_20190709T141051_T20JPM,108085,0,11701,196,3,0,8005,3392,130714,0,48,0,0,0,0,0
ROI_0153__20191201T141039_20191201T142051_T20JPM,189385,0,36336,0,1992,0,34431,0,0,0,0,0,0,0,0,0
ROI_0153__20200411T140051_20200411T140833_T20JPM,231277,0,30867,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0153__20200628T141049_20200628T141048_T20JPM,0,0,37173,14,0,0,109061,0,0,0,115896,0,0,0,0,0
ROI_0154__20190326T141049_20190326T141445_T20HNJ,101450,53251,5487,0,2186,13488,35113,0,0,0,0,0,16649,30102,2828,1590
ROI_0154__20191113T140051_20191113T140054_T20HNJ,9402,384,2564,1,7087,7807,91349,6,59923,27838,15543,0,17750,11146,11344,0
ROI_0154__20191231T141039_20191231T142033_T20HNJ,228789,861,1725,0,7516,949,11292,0,0,0,0,0,7464,2730,801,17
ROI_0154__20200120T140639_20200120T141746_T20HNJ,61605,28008,1132,0,7418,28262,6693,0,73817,2274,143,0,45623,7162,7,0
ROI_0154__20200201T135641_20200201T140849_T20HNJ,253173,0,8971,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20190718T143751_20190718T144610_T19HBV,14648,127,170973,0,922,482,53171,0,0,0,0,0,610,40,21171,0
ROI_0159__20191016T143731_20191016T144649_T18HYE,8260,7775,10695,0,2781,41654,171912,10,0,0,0,0,724,12947,5386,0
ROI_0159__20200129T143659_20200129T144449_T18HYE,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20200403T143721_20200403T144642_T19HBV,162412,0,0,0,0,0,0,0,99731,0,1,0,0,0,0,0
ROI_0159__20200607T143729_20200607T144648_T19HBV,0,416,34531,7872,0,13018,122503,17123,0,0,0,0,0,3780,49979,12922
ROI_0165__20190224T145721_20190224T150622_T19LBD,98455,7096,805,3040,6204,39513,28305,12799,0,0,0,0,10784,8598,756,45789
ROI_0165__20190331T145729_20190331T150118_T19LBD,8716,56539,661,37,1418,102813,40806,121,0,0,0,0,5733,35062,1851,8387
ROI_0165__20190917T145729_20190917T150535_T19LBD,49534,0,212610,0,0,0,0,0,0,0,0,0,0,0,0,0
