id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0153__20190405T141049_20190405T142048_T20JPM,0,1278,155448,0,0,19810,1389,0,0,24289,59930,0,0,0,0,0
ROI_0153__20190709T141051_20190709T141051_T20JPM,1611,0,118311,60,0,0,9771,1629,3935,0,126827,0,0,0,0,0
ROI_0153__20191201T141039_20191201T142051_T20JPM,0,131,222259,3331,0,93,14021,22309,0,0,0,0,0,0,0,0
ROI_0153__20200411T140051_20200411T140833_T20JPM,0,4679,257449,16,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0153__20200628T141049_20200628T141048_T20JPM,0,106,36799,282,0,3555,105506,0,0,292,115604,0,0,0,0,0
ROI_0154__20190326T141049_20190326T141445_T20HNJ,26294,6637,127257,0,0,38188,12599,0,0,0,0,0,1582,1674,47913,0
ROI_0154__20191113T140051_20191113T140054_T20HNJ,0,0,9281,3070,0,57604,39019,9626,0,129,91835,11340,0,358,39569,313
ROI_0154__20191231T141039_20191231T142033_T20HNJ,9132,1059,105682,115502,0,11953,7479,325,0,0,0,0,0,1290,8605,1117
ROI_0154__20200120T140639_20200120T141746_T20HNJ,11,8632,36684,45418,0,22814,19332,227,0,643,47901,27690,0,3318,7529,41945
ROI_0154__20200201T135641_20200201T140849_T20HNJ,0,8612,253532,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20190718T143751_20190718T144610_T19HBV,430,5478,179840,0,0,16221,38354,0,0,0,0,0,0,2499,19322,0
ROI_0159__20191016T143731_20191016T144649_T18HYE,0,0,26730,0,0,21119,195238,0,0,0,0,0,0,0,19057,0
ROI_0159__20200129T143659_20200129T144449_T18HYE,4550,82442,175152,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20200403T143721_20200403T144642_T19HBV,7,31448,130957,0,0,0,0,0,0,51046,48686,0,0,0,0,0
ROI_0159__20200607T143729_20200607T144648_T19HBV,0,324,42495,0,0,31062,121582,0,0,0,0,0,0,4884,61797,0
ROI_0165__20190224T145721_20190224T150622_T19LBD,51456,231,40986,16723,1005,32632,40275,12909,0,0,0,0,4902,686,7788,52551
ROI_0165__20190331T145729_20190331T150118_T19LBD,0,13,65940,0,0,61822,83336,0,0,0,0,0,0,735,50298,0
ROI_0165__20190917T145729_20190917T150535_T19LBD,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0165__20191022T145731_20191022T150543_T19LBD,180384,2629,1440,86,6643,37503,2194,859,0,0,0,0,19708,2456,2342,5900
ROI_0165__20191221T145721_20191221T145719_T19LBD,39417,130,12812,6381,747,18968,45778,29872,4701,37,22452,48435,665,177,7670,23902
ROI_0197__20190609T175919_20190609T180009_T14VPM,0,0,9438,0,0,125587,105972,0,0,0,0,0,0,1469,19678,0
ROI_0197__20190621T174911_20190621T175233_T14VPM,0,210,34769,90722,0,43088,34477,68,0,0,3951,7441,0,705,37395,9318
ROI_0197__20190714T175921_20190714T180011_T14VPM,0,486,102591,0,0,59839,67465,0,0,0,0,0,0,70,31693,0
ROI_0197__20200712T173911_20200712T174044_T14VPM,0,0,261292,852,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0197__20200720T174909_20200720T174909_T14VPM,0,241,205520,18704,0,14937,11329,0,0,0,0,0,0,0,11413,0
ROI_0201__20190902T161901_20190902T162451_T16TGL,6272,3925,78952,0,572,88194,42134,0,0,0,0,0,1302,7524,33269,0
ROI_0201__20190922T162001_20190922T162717_T16TGL,165473,12636,2360,81675,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0201__20191101T162431_20191101T162426_T17TKF,144075,3396,60683,866,3127,14152,7155,0,0,0,0,0,9945,14,18731,0
ROI_0201__20200320T161951_20200320T162706_T16TGL,888,0,268,1907,4554,8451,20073,69125,18873,2805,11346,95728,3639,528,5230,18729
ROI_0201__20200402T162851_20200402T164102_T17TKF,93057,4846,27921,0,5129,45926,27671,0,0,0,0,0,16830,3041,37723,0
ROI_0212__20190523T053651_20190523T053645_T48XVG,0,97424,0,0,0,53230,0,0,0,87791,0,0,0,23699,0,0
ROI_0212__20190812T055639_20190812T055642_T48XVG,133,0,262011,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0212__20190824T054641_20190824T054640_T48XVG,36,1,193059,0,0,3807,33660,0,0,0,0,0,0,0,31581,0
ROI_0212__20190917T052651_20190917T052645_T48XVG,0,0,6462,0,0,40955,181053,0,0,0,0,0,0,0,33674,0
ROI_0212__20190920T053641_20190920T053750_T48XVG,65,1211,41750,0,377,36874,72509,0,0,0,0,0,4,1970,107384,0
ROI_0235__20190607T053649_20190607T053649_T44UNV,2474,1300,28853,24784,578,102722,50174,2126,0,0,0,0,0,3163,42937,3033
ROI_0235__20200402T053639_20200402T053638_T44UNV,0,13,4719,42038,0,0,943,0,0,21486,122200,66318,0,0,2068,2359
ROI_0235__20200512T053639_20200512T054139_T44UNV,901,0,261243,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0235__20200601T053649_20200601T053643_T44UNV,3709,0,1952,0,828,112653,97118,0,10564,0,12998,0,0,0,22322,0
ROI_0235__20200711T053649_20200711T053643_T44UNV,194043,22,12250,0,7147,6809,23245,0,12012,0,0,0,6616,0,0,0
ROI_0243__20180516T090549_20180516T091106_T35TLJ,154821,2715,67234,362,266,12683,9712,0,0,0,0,0,672,3737,9942,0
ROI_0243__20180802T092031_20180802T092224_T35TLJ,14047,187,40831,1143,94,42054,83454,0,100,2190,36946,5,177,659,39635,622
ROI_0243__20190524T092039_20190524T092605_T35TLJ,8262,1753,70187,0,0,55311,74740,0,113,0,3680,0,1,3448,44649,0
ROI_0243__20190728T092031_20190728T092427_T35TLJ,83,0,241219,20842,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0243__20191001T092029_20191001T092623_T35TLJ,0,996,173649,58,0,13342,1641,0,0,7257,64038,111,0,8,1044,0
ROI_0245__20180213T110141_20180213T110143_T31UDR,30999,0,10819,2030,0,17991,2341,0,20728,21703,154531,1002,0,0,0,0
ROI_0245__20180526T105029_20180526T105635_T31UDR,0,15859,47538,198747,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0245__20180625T105029_20180625T105253_T31UDR,123125,779,89587,358,2053,11886,14837,0,0,0,0,0,6715,2365,10439,0
ROI_0245__20190708T105621_20190708T110438_T31UDR,119317,1282,43240,0,1444,42968,22597,0,0,0,0,0,18637,587,12072,0
ROI_0245__20200614T104629_20200614T104648_T31UDR,0,1620,74977,19,0,91904,45219,0,0,0,0,0,0,8608,39797,0
ROI_0264__20190120T080239_20190120T082812_T35HLD,240248,260,21636,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0264__20190321T075619_20190321T081839_T35HKD,0,2655,27749,0,0,117507,50613,0,0,0,0,0,0,6985,56635,0
ROI_0264__20190410T075619_20190410T082613_T35HKD,58408,245,609,0,2628,18887,2809,0,162829,1696,1911,0,7816,2229,2077,0
ROI_0264__20190719T075619_20190719T082310_T35HKD,8089,35,13627,0,2045,73719,131065,0,0,0,0,0,6625,215,26724,0
ROI_0264__20200628T075611_20200628T082104_T35HKD,111394,2968,1136,11125,6598,32542,1888,880,0,0,0,0,5061,933,225,87394
ROI_0268__20190129T071209_20190129T071208_T38KNV,232839,0,16,0,49,0,0,0,29167,0,73,0,0,0,0,0
ROI_0268__20190213T071201_20190213T071519_T38KNV,54464,0,9030,0,26348,38171,55537,0,0,0,0,0,66426,0,12168,0
ROI_0268__20190218T071209_20190218T071207_T38KNV,0,498,2502,63,0,79414,23881,9569,0,11945,8004,118020,0,18,1088,7142
ROI_0268__20190603T071211_20190603T071210_T38KNV,119665,122,28707,0,7744,7528,15240,0,15296,1878,46775,0,13590,274,5325,0
ROI_0268__20190613T071211_20190613T071210_T38KNV,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20181226T053229_20181226T053653_T43QFG,5488,102,256554,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20190214T052929_20190214T054115_T43QFG,0,10,3053,0,837,57795,53600,0,15425,6079,104036,0,407,0,20902,0
ROI_0271__20190724T052659_20190724T053718_T43QFG,235,505,30184,0,14888,27471,56965,50,3988,1174,86165,3312,0,419,36788,0
ROI_0271__20190922T052649_20190922T054154_T43QFG,0,44,161062,0,0,18427,50193,38,0,0,0,0,0,1489,30891,0
ROI_0271__20200224T052811_20200224T053954_T43QFG,60601,70,175027,0,1164,3091,13122,0,0,0,0,0,2,0,9067,0
ROI_0285__20190220T001631_20190220T001625_T55HBB,92193,0,169951,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0285__20190312T002051_20190312T002050_T55HBB,58274,155,188039,0,0,5119,5641,0,0,0,0,0,676,0,4240,0
ROI_0285__20190715T002109_20190715T002258_T55HBB,93758,1419,105922,331,3686,7770,22862,14,0,0,0,0,2447,307,23628,0
ROI_0285__20200210T002049_20200210T002418_T55HBB,0,2185,33523,0,0,100511,69992,0,0,120,0,0,0,10347,45466,0
ROI_0285__20200410T002049_20200410T002250_T55HBB,0,159,2904,0,0,80714,160694,0,0,0,0,0,0,310,17363,0
ROI_0309__20181220T130241_20181220T130239_T24LTJ,26915,5385,150598,0,988,26025,22184,0,45,0,179,0,796,1668,27361,0
ROI_0309__20190109T130241_20190109T130243_T24LTJ,33431,787,28313,0,12099,110054,47842,0,0,0,0,0,4135,1139,24344,0
ROI_0309__20190218T130241_20190218T130244_T24LTJ,44626,2486,16709,0,11977,37906,27831,0,76788,515,13008,0,12825,4076,13397,0
ROI_0309__20191120T130249_20191120T130245_T24LTJ,298,0,261846,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0309__20200503T130251_20200503T130251_T24LTJ,0,975,137874,0,0,38011,45505,0,0,0,0,0,0,1802,37977,0
ROI_0331__20181222T073319_20181222T074542_T37NHJ,251396,0,8228,2520,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0331__20190416T072621_20190416T074442_T37PHK,156125,3843,1001,0,10496,63748,1474,0,0,0,0,0,14093,9185,2179,0
ROI_0331__20190421T072619_20190421T073927_T37PHK,62258,5569,8642,0,12979,105685,22451,0,0,0,0,0,29045,5681,9834,0
ROI_0331__20191008T072759_20191008T074520_T38NKP,26689,2029,14027,0,1787,41832,110982,0,3941,162,36437,0,1756,1325,21177,0
ROI_0331__20191117T073109_20191117T073737_T37PHK,245124,51,230,0,2925,5506,1905,0,0,0,0,0,4708,0,0,1695
ROI_0342__20181228T084351_20181228T090053_T33KZT,0,0,4888,0,0,7951,222915,0,0,0,0,0,0,0,26390,0
ROI_0342__20190201T084159_20190201T090346_T33KZT,0,1308,42856,0,0,69524,64873,0,0,0,0,0,0,855,82728,0
ROI_0342__20190402T083559_20190402T085915_T34KBC,121,1,47343,0,0,10264,66797,0,11,0,82295,0,0,13,55299,0
ROI_0342__20190427T083601_20190427T090252_T33KZT,0,0,262139,5,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0342__20191103T084121_20191103T090537_T34KBC,249664,8623,0,629,38,1129,0,0,0,0,0,0,216,1845,0,0
ROI_0343__20181221T023241_20181221T023241_T49KHR,0,2838,42118,0,0,32426,37239,0,0,4160,45487,0,0,10180,87696,0
ROI_0343__20181221T023241_20181221T023241_T50KKA,0,4949,38811,0,0,50919,16567,0,0,18221,29815,0,0,37865,64997,0
ROI_0343__20190130T023251_20190130T023246_T50KKA,253890,0,0,8254,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0343__20200414T023251_20200414T023307_T50KKA,152316,0,30988,0,736,0,2470,0,0,0,0,0,15563,0,60071,0
ROI_0343__20200429T023249_20200429T023245_T49KHR,0,0,3063,0,0,24343,184949,0,0,0,0,0,201,0,49588,0
ROI_0362__20190706T201851_20190706T202346_T08VNL,0,192920,62517,0,0,3760,1383,0,0,0,0,0,0,544,1020,0
ROI_0362__20190904T201931_20190904T202032_T08VNL,0,17498,2386,0,0,182608,11353,0,0,0,0,0,0,21459,26840,0
ROI_0362__20190929T202229_20190929T202710_T08VNL,0,3063,0,0,0,8932,0,0,0,165471,84678,0,0,0,0,0
ROI_0362__20200521T201901_20200521T202253_T08VNL,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0362__20200630T201851_20200630T202618_T08VNL,0,169929,3733,0,0,68291,4108,0,0,0,0,0,0,12970,3113,0
ROI_0374__20190505T043701_20190505T043704_T46RBU,0,80,165904,5,0,8890,32645,92,0,0,0,0,0,77,51676,2775
ROI_0374__20191017T043759_20191017T044357_T46RBU,0,0,115425,0,0,219,146500,0,0,0,0,0,0,0,0,0
ROI_0374__20191226T044209_20191226T044950_T46RBV,0,552,85754,0,0,110736,8696,0,0,0,0,0,0,26564,29842,0
ROI_0374__20200209T043931_20200209T044913_T46RBU,20,211199,50925,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0374__20200723T043659_20200723T043734_T46RBU,0,277,6459,0,0,16839,190923,0,0,0,0,0,0,0,47637,9
ROI_0391__20190331T120701_20190331T120655_T33XWF,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0391__20190618T123701_20190618T123701_T33XWF,0,185688,0,0,0,2068,0,0,0,71631,0,0,0,2757,0,0
ROI_0391__20190723T123709_20190723T123706_T33XWF,0,122229,0,0,0,62852,0,0,0,0,0,0,0,77063,0,0
ROI_0391__20200503T123701_20200503T123712_T33XWF,0,8383,0,0,0,208997,0,0,0,0,0,0,0,44764,0,0
ROI_0391__20200620T115651_20200620T115648_T33XWF,0,19584,0,0,0,187824,0,0,0,0,0,0,0,54736,0,0
ROI_0400__20190328T051651_20190328T052823_T44SME,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0400__20190407T051651_20190407T051652_T44SME,0,168128,0,0,0,68416,0,0,0,0,0,0,0,25600,0,0
ROI_0400__20190502T051659_20190502T052248_T44SME,0,43732,0,0,0,164107,0,0,0,0,0,0,0,54305,0,0
ROI_0400__20190701T051659_20190701T052112_T44SME,0,153455,0,0,0,69497,0,0,0,0,0,0,0,39192,0,0
ROI_0400__20200725T051649_20200725T052448_T44SME,0,122006,0,0,0,53880,0,0,0,3909,0,0,0,82349,0,0
ROI_0405__20180705T122649_20180705T122651_T33XWG,0,78829,12339,0,0,110352,429,0,0,0,0,0,0,56050,4145,0
ROI_0405__20180728T123659_20180728T123654_T33XWG,0,58919,12679,0,0,115758,1093,0,0,0,0,0,0,55354,18341,0
ROI_0405__20190807T123701_20190807T123701_T33XWG,0,103598,98600,0,0,42529,4591,0,0,0,0,0,0,12744,82,0
ROI_0405__20200617T114651_20200617T114651_T33XWG,0,258680,0,3464,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0405__20200724T122659_20200724T122654_T33XWG,0,1538,21410,0,0,177489,51519,0,0,1285,8887,0,0,16,0,0
ROI_0413__20190112T144731_20190112T144727_T19LEC,0,8587,21236,0,0,211598,4036,0,0,11123,1002,0,0,992,3570,0
ROI_0413__20190402T144731_20190402T144934_T19LEC,0,44040,1859,0,0,198743,0,0,0,14090,0,0,0,3412,0,0
ROI_0413__20190731T144741_20190731T145634_T19LEC,0,257729,4415,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0413__20200327T144721_20200327T145522_T19LEC,0,39518,5307,0,0,80251,461,0,0,126156,5355,0,0,5096,0,0
ROI_0413__20200730T144729_20200730T145622_T19LEC,0,260592,1552,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20190127T144729_20190127T144731_T19LDD,0,2964,11873,0,0,223525,4915,0,0,0,0,0,0,10000,8867,0
ROI_0428__20190303T144731_20190303T145229_T19LDD,20945,9473,43581,19195,100,70647,48701,0,0,0,0,0,240,18692,26869,3701
ROI_0428__20190407T144739_20190407T145613_T19LDD,0,40879,125310,12,0,54330,6948,0,0,0,0,0,0,19237,15045,383
ROI_0428__20190502T144741_20190502T145234_T19LDD,9562,97440,153676,1466,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20200127T144701_20200127T145626_T19LDD,113932,21100,13167,0,3066,78485,5281,31,0,0,0,0,1183,14303,10873,723
ROI_0489__20190427T015701_20190427T015656_T53TPN,217267,0,32130,12747,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0489__20190623T014701_20190623T014656_T53TPN,0,1886,1177,0,0,204227,31895,0,0,0,0,0,0,5855,17104,0
ROI_0489__20190906T014659_20190906T015218_T53TPN,4348,600,107147,99713,0,20300,11586,627,0,0,0,0,0,1301,15094,1428
ROI_0489__20191014T015701_20191014T015655_T53TPN,48677,44,2358,171711,106,5682,15147,6450,0,0,0,0,0,0,2411,9558
ROI_0489__20200528T014701_20200528T014658_T53TPN,63971,1497,103920,0,329,29793,28587,0,292,354,10065,0,145,1864,21327,0
ROI_0502__20180207T104211_20180207T104212_T33VWJ,0,16451,105678,0,0,4211,15560,0,0,21604,98640,0,0,0,0,0
ROI_0502__20180316T103021_20180316T103018_T33VWJ,0,23380,238764,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0502__20180520T103019_20180520T103020_T33VWJ,0,0,249570,7,0,0,0,0,0,0,12567,0,0,0,0,0
ROI_0502__20180707T104021_20180707T104023_T33VWJ,7,1505,92623,0,0,44821,61060,0,0,0,0,0,0,3857,58271,0
ROI_0502__20200427T104031_20200427T104025_T33VVJ,0,0,3063,0,0,63955,165466,0,0,0,0,0,0,3,29657,0
ROI_0503__20190319T190109_20190319T191114_T10TDK,0,0,3063,0,0,6697,37808,0,0,16397,182197,0,0,0,15982,0
ROI_0503__20190324T190031_20190324T191219_T10TDK,98326,34233,129585,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20190428T185929_20190428T190154_T10TDK,80181,35385,146578,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20200318T190111_20200318T191148_T10TDK,0,4,79706,0,0,111406,41828,0,0,1239,9474,0,0,204,18283,0
ROI_0503__20200323T185939_20200323T191124_T10TDK,0,1618,1445,0,0,232767,19705,0,0,0,0,0,0,827,5754,28
ROI_0535__20190429T182929_20190429T183604_T11TPN,0,42330,154851,64963,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0535__20190512T183929_20190512T184617_T11TPN,0,8349,148864,0,0,0,0,0,0,922,104009,0,0,0,0,0
ROI_0535__20190628T182929_20190628T183312_T11TPN,0,0,91328,0,0,3121,9882,4732,0,103,146511,3537,0,82,2848,0
ROI_0535__20200307T184219_20200307T184220_T11TPN,0,35675,341,0,0,1353,0,0,0,224350,425,0,0,0,0,0
ROI_0535__20200610T183921_20200610T184818_T11TPM,679,8024,106999,49896,0,50622,17691,4,0,0,0,0,0,8723,19203,303
ROI_0539__20190322T163951_20190322T164744_T16SBB,0,0,119874,19994,0,40916,7200,0,0,6833,67327,0,0,0,0,0
ROI_0539__20190403T162839_20190403T163509_T16SBB,0,0,174933,1319,0,0,0,0,0,0,85879,13,0,0,0,0
