id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0154__20200201T135641_20200201T140849_T20HNJ,112159,149,0,149836,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20190718T143751_20190718T144610_T19HBV,128511,9058,0,48179,18101,10240,0,26234,0,0,0,0,8627,1445,0,11749
ROI_0159__20191016T143731_20191016T144649_T18HYE,11761,74,0,14895,10987,66451,0,138919,0,0,0,0,5101,65,0,13891
ROI_0159__20200129T143659_20200129T144449_T18HYE,260668,177,0,1299,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20200403T143721_20200403T144642_T19HBV,141880,20532,0,0,0,0,0,0,97617,2115,0,0,0,0,0,0
ROI_0159__20200607T143729_20200607T144648_T19HBV,0,2802,0,40017,0,53263,0,99381,0,0,0,0,0,11695,0,54986
ROI_0165__20190224T145721_20190224T150622_T19LBD,99902,2309,0,7185,8314,61422,0,17085,0,0,0,0,10016,3002,0,52909
ROI_0165__20190331T145729_20190331T150118_T19LBD,27111,35966,0,2876,11370,131814,0,1974,0,0,0,0,10027,22548,0,18458
ROI_0165__20190917T145729_20190917T150535_T19LBD,246603,0,0,15541,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0165__20191022T145731_20191022T150543_T19LBD,177361,5234,0,1944,4804,39233,0,3162,0,0,0,0,10261,2509,0,17636
ROI_0165__20191221T145721_20191221T145719_T19LBD,49070,6536,0,3134,2693,47663,0,45009,13637,5955,0,56033,3062,3580,0,25772
ROI_0197__20190609T175919_20190609T180009_T14VPM,0,9356,0,82,0,231559,0,0,0,0,0,0,0,20272,0,875
ROI_0197__20190621T174911_20190621T175233_T14VPM,0,99711,0,25990,0,10982,0,66651,0,7737,0,3655,0,21543,0,25875
ROI_0197__20190714T175921_20190714T180011_T14VPM,0,71760,0,31317,0,112073,0,15231,0,0,0,0,0,13618,0,18145
ROI_0197__20200712T173911_20200712T174044_T14VPM,0,160973,0,101171,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0197__20200720T174909_20200720T174909_T14VPM,0,310,0,224155,0,14745,0,11521,0,0,0,0,0,0,0,11413
ROI_0201__20190902T161901_20190902T162451_T16TGL,62939,24902,0,1308,15963,113614,0,1323,0,0,0,0,14329,19133,0,8633
ROI_0201__20190922T162001_20190922T162717_T16TGL,262101,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0201__20191101T162431_20191101T162426_T17TKF,204845,385,0,3790,14125,5381,0,4928,0,0,0,0,19301,0,0,9389
ROI_0201__20200320T161951_20200320T162706_T16TGL,826,0,0,2237,52554,7282,0,42367,105128,1814,0,21810,20806,342,0,6978
ROI_0201__20200402T162851_20200402T164102_T17TKF,108695,9622,0,7507,12802,60507,0,5417,0,0,0,0,20542,12193,0,24859
ROI_0212__20190523T053651_20190523T053645_T48XVG,0,0,0,97424,0,0,0,53230,0,0,0,87791,0,0,0,23699
ROI_0212__20190812T055639_20190812T055642_T48XVG,0,260694,0,1450,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0212__20190824T054641_20190824T054640_T48XVG,99184,68008,0,25904,4560,26031,0,6876,0,0,0,0,8080,15104,0,8397
ROI_0212__20190917T052651_20190917T052645_T48XVG,0,6462,0,0,0,222008,0,0,0,0,0,0,0,33674,0,0
ROI_0212__20190920T053641_20190920T053750_T48XVG,0,41644,0,1382,0,109679,0,81,0,0,0,0,0,108270,0,1088
ROI_0235__20190607T053649_20190607T053649_T44UNV,20135,16843,0,20433,3158,146409,0,6033,0,0,0,0,59,13532,0,35542
ROI_0235__20200402T053639_20200402T053638_T44UNV,407,541,0,45822,943,0,0,0,51302,10778,0,147924,0,0,0,4427
ROI_0235__20200512T053639_20200512T054139_T44UNV,220922,40967,0,255,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0235__20200601T053649_20200601T053643_T44UNV,3825,1202,0,634,2047,193385,0,15167,15407,5359,0,2796,0,2042,0,20280
ROI_0235__20200711T053649_20200711T053643_T44UNV,190024,1050,0,15241,6472,10598,0,20131,12012,0,0,0,5808,0,0,808
ROI_0243__20180516T090549_20180516T091106_T35TLJ,187939,17736,0,19457,1439,17372,0,3850,0,0,0,0,1596,9208,0,3547
ROI_0243__20180802T092031_20180802T092224_T35TLJ,20413,23997,0,11798,1470,98340,0,25792,609,33715,0,4917,2564,26677,0,11852
ROI_0243__20190524T092039_20190524T092605_T35TLJ,4133,19069,0,57000,11,116503,0,13537,0,482,0,3311,504,22701,0,24893
ROI_0243__20190728T092031_20190728T092427_T35TLJ,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0243__20191001T092029_20191001T092623_T35TLJ,167133,2667,0,4903,336,13571,0,1076,46393,18724,0,6289,234,564,0,254
ROI_0245__20180213T110141_20180213T110143_T31UDR,41596,762,0,1490,0,20332,0,0,96642,93947,0,7375,0,0,0,0
ROI_0245__20180526T105029_20180526T105635_T31UDR,244619,17293,0,232,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0245__20180625T105029_20180625T105253_T31UDR,174656,18260,0,20933,8521,20044,0,211,0,0,0,0,12871,5972,0,676
ROI_0245__20190708T105621_20190708T110438_T31UDR,144938,7928,0,10973,5853,59191,0,1965,0,0,0,0,20704,4658,0,5934
ROI_0245__20200614T104629_20200614T104648_T31UDR,37374,18947,0,20295,682,134608,0,1833,0,0,0,0,3612,30587,0,14206
ROI_0264__20190120T080239_20190120T082812_T35HLD,243617,18527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0264__20190321T075619_20190321T081839_T35HKD,0,24954,0,5450,0,163163,0,4957,0,0,0,0,0,42639,0,20981
ROI_0264__20190410T075619_20190410T082613_T35HKD,58760,502,0,0,5201,19123,0,0,165658,778,0,0,9644,2478,0,0
ROI_0264__20190719T075619_20190719T082310_T35HKD,12723,8861,0,167,5075,198860,0,2894,0,0,0,0,11052,17814,0,4698
ROI_0264__20200628T075611_20200628T082104_T35HKD,105258,4786,0,16579,6057,33648,0,2203,0,0,0,0,3491,840,0,89282
ROI_0268__20190129T071209_20190129T071208_T38KNV,217499,12,0,15344,0,0,0,49,17476,12,0,11752,0,0,0,0
ROI_0268__20190213T071201_20190213T071519_T38KNV,49961,7053,0,6480,13132,93000,0,13924,0,0,0,0,53082,9560,0,15952
ROI_0268__20190218T071209_20190218T071207_T38KNV,0,330,0,2733,0,29619,0,83245,0,143,0,137826,0,0,0,8248
ROI_0268__20190603T071211_20190603T071210_T38KNV,72009,76485,0,0,2263,28168,0,81,2884,61065,0,0,2067,14066,0,3056
ROI_0268__20190613T071211_20190613T071210_T38KNV,261820,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20181226T053229_20181226T053653_T43QFG,140294,121580,0,270,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20190214T052929_20190214T054115_T43QFG,0,3063,0,0,14093,98139,0,0,28203,97337,0,0,1326,19983,0,0
ROI_0271__20190724T052659_20190724T053718_T43QFG,0,9392,0,21532,0,67037,0,32337,0,8870,0,85769,0,5908,0,31299
ROI_0271__20190922T052649_20190922T054154_T43QFG,91839,16634,0,52633,4273,42690,0,21695,0,0,0,0,6160,7937,0,18283
ROI_0271__20200224T052811_20200224T053954_T43QFG,228920,6586,0,192,9662,7178,0,537,0,0,0,0,8406,663,0,0
ROI_0285__20190220T001631_20190220T001625_T55HBB,255192,3483,0,3469,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0285__20190312T002051_20190312T002050_T55HBB,236239,10229,0,0,8835,1925,0,0,0,0,0,0,4490,426,0,0
ROI_0285__20190715T002109_20190715T002258_T55HBB,185028,16127,0,275,26400,7233,0,699,0,0,0,0,20675,3587,0,2120
ROI_0285__20200210T002049_20200210T002418_T55HBB,17732,17968,0,8,3651,166191,0,661,0,120,0,0,6653,44911,0,4249
ROI_0285__20200410T002049_20200410T002250_T55HBB,0,3063,0,0,0,240960,0,448,0,0,0,0,0,17420,0,253
ROI_0309__20181220T130241_20181220T130239_T24LTJ,112841,5194,0,64863,8825,25150,0,15222,224,0,0,0,10205,1550,0,18070
ROI_0309__20190109T130241_20190109T130243_T24LTJ,53764,8331,0,436,25075,142421,0,2499,0,0,0,0,8826,20122,0,670
ROI_0309__20190218T130241_20190218T130244_T24LTJ,1378,3797,0,58646,0,43166,0,34548,7528,3535,0,79248,13,3663,0,26622
ROI_0309__20191120T130249_20191120T130245_T24LTJ,215863,7844,0,38437,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0309__20200503T130251_20200503T130251_T24LTJ,45477,61730,0,31642,414,81195,0,1907,0,0,0,0,1115,21043,0,17621
ROI_0331__20181222T073319_20181222T074542_T37NHJ,62052,199620,0,472,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0331__20190416T072621_20190416T074442_T37PHK,152293,7725,0,951,4601,69955,0,1162,0,0,0,0,4178,12089,0,9190
ROI_0331__20190421T072619_20190421T073927_T37PHK,62619,13117,0,733,11492,127040,0,2583,0,0,0,0,18166,15691,0,10703
ROI_0331__20191008T072759_20191008T074520_T38NKP,22922,15507,0,4316,2979,139594,0,12028,10430,16904,0,13206,2319,10391,0,11548
ROI_0331__20191117T073109_20191117T073737_T37PHK,240951,1600,0,2854,2704,5634,0,1998,0,0,0,0,817,0,0,5586
ROI_0342__20181228T084351_20181228T090053_T33KZT,3989,0,0,899,229876,0,0,990,0,0,0,0,26331,0,0,59
ROI_0342__20190201T084159_20190201T090346_T33KZT,1348,32516,0,10300,2,124826,0,9569,0,0,0,0,0,34307,0,49276
ROI_0342__20190402T083559_20190402T085915_T34KBC,0,47201,0,264,0,59891,0,17170,0,76331,0,5975,0,45207,0,10105
ROI_0342__20190427T083601_20190427T090252_T33KZT,155871,0,0,106273,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0342__20191103T084121_20191103T090537_T34KBC,75688,189,0,183039,0,875,0,292,0,0,0,0,0,595,0,1466
ROI_0343__20181221T023241_20181221T023241_T49KHR,3961,1496,0,39499,102,2870,0,66693,0,0,0,49647,590,879,0,96407
ROI_0343__20181221T023241_20181221T023241_T50KKA,277,1848,0,41635,0,3184,0,64302,0,4,0,48032,0,846,0,102016
ROI_0343__20190130T023251_20190130T023246_T50KKA,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0343__20200414T023251_20200414T023307_T50KKA,70347,61,0,112896,0,84,0,3122,0,0,0,0,62,0,0,75572
ROI_0343__20200429T023249_20200429T023245_T49KHR,3,2872,0,188,60,194326,0,14906,0,0,0,0,1594,31046,0,17149
ROI_0362__20190706T201851_20190706T202346_T08VNL,0,245471,0,9966,0,5143,0,0,0,0,0,0,0,1564,0,0
ROI_0362__20190904T201931_20190904T202032_T08VNL,0,19592,0,292,0,193886,0,75,0,0,0,0,0,41283,0,7016
ROI_0362__20190929T202229_20190929T202710_T08VNL,0,3063,0,0,0,8808,0,124,0,213599,0,36550,0,0,0,0
ROI_0362__20200521T201901_20200521T202253_T08VNL,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0362__20200630T201851_20200630T202618_T08VNL,0,155424,0,18238,0,67114,0,5285,0,0,0,0,0,13654,0,2429
ROI_0374__20190505T043701_20190505T043704_T46RBU,6583,3220,0,156186,0,14364,0,27263,0,0,0,0,36,402,0,54090
ROI_0374__20191017T043759_20191017T044357_T46RBU,0,480,0,114945,0,24410,0,122309,0,0,0,0,0,0,0,0
ROI_0374__20191226T044209_20191226T044950_T46RBV,0,86306,0,0,0,119420,0,12,0,0,0,0,0,56406,0,0
ROI_0374__20200209T043931_20200209T044913_T46RBU,0,162566,0,99578,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0374__20200723T043659_20200723T043734_T46RBU,0,2102,0,4634,0,90457,0,117305,0,0,0,0,0,1103,0,46543
ROI_0391__20190331T120701_20190331T120655_T33XWF,0,37531,0,224613,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0391__20190618T123701_20190618T123701_T33XWF,0,173717,0,11971,0,2068,0,0,0,70309,0,1322,0,2757,0,0
ROI_0391__20190723T123709_20190723T123706_T33XWF,0,82162,0,40067,0,59003,0,3849,0,0,0,0,0,68743,0,8320
ROI_0391__20200503T123701_20200503T123712_T33XWF,0,3234,0,5149,0,1301,0,207696,0,0,0,0,0,0,0,44764
ROI_0391__20200620T115651_20200620T115648_T33XWF,0,19584,0,0,0,187824,0,0,0,0,0,0,0,54736,0,0
ROI_0400__20190328T051651_20190328T052823_T44SME,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0400__20190407T051651_20190407T051652_T44SME,0,168128,0,0,0,68416,0,0,0,0,0,0,0,25600,0,0
ROI_0400__20190502T051659_20190502T052248_T44SME,3610,26069,0,14053,2644,14099,0,147364,0,0,0,0,29,29103,0,25173
ROI_0400__20190701T051659_20190701T052112_T44SME,641,152814,0,0,131,69287,0,79,0,0,0,0,19,37790,0,1383
ROI_0400__20200725T051649_20200725T052448_T44SME,0,122006,0,0,0,53880,0,0,0,3909,0,0,0,82349,0,0
ROI_0405__20180705T122649_20180705T122651_T33XWG,0,714,0,90454,0,46648,0,64133,0,0,0,0,0,7042,0,53153
ROI_0405__20180728T123659_20180728T123654_T33XWG,0,62288,0,9310,0,116851,0,0,0,0,0,0,0,66664,0,7031
ROI_0405__20190807T123701_20190807T123701_T33XWG,0,56638,0,145560,0,34990,0,12130,0,0,0,0,0,9633,0,3193
ROI_0405__20200617T114651_20200617T114651_T33XWG,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0405__20200724T122659_20200724T122654_T33XWG,0,22948,0,0,0,229008,0,0,0,10172,0,0,0,16,0,0
ROI_0413__20190112T144731_20190112T144727_T19LEC,0,22631,0,7192,0,215455,0,179,0,11101,0,1024,0,1743,0,2819
ROI_0413__20190402T144731_20190402T144934_T19LEC,0,3148,0,42751,0,177023,0,21720,0,5755,0,8335,0,0,0,3412
ROI_0413__20190731T144741_20190731T145634_T19LEC,0,234083,0,28061,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0413__20200327T144721_20200327T145522_T19LEC,0,43383,0,1442,0,80277,0,435,0,131511,0,0,0,5096,0,0
ROI_0413__20200730T144729_20200730T145622_T19LEC,0,214461,0,47683,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20190127T144729_20190127T144731_T19LDD,0,14837,0,0,0,228440,0,0,0,0,0,0,0,18867,0,0
ROI_0428__20190303T144731_20190303T145229_T19LDD,32777,19491,0,40926,1254,113562,0,4632,0,0,0,0,2808,30182,0,16512
ROI_0428__20190407T144739_20190407T145613_T19LDD,46261,69000,0,50940,1559,55146,0,4573,0,0,0,0,190,21487,0,12988
ROI_0428__20190502T144741_20190502T145234_T19LDD,133461,101467,0,27216,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20200127T144701_20200127T145626_T19LDD,93270,16925,0,38004,1120,64940,0,20803,0,0,0,0,2,17243,0,9837
ROI_0489__20190427T015701_20190427T015656_T53TPN,197202,46,0,64896,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0489__20190623T014701_20190623T014656_T53TPN,0,3063,0,0,0,236122,0,0,0,0,0,0,0,22959,0,0
ROI_0489__20190906T014659_20190906T015218_T53TPN,15,0,0,211793,0,5538,0,26975,0,0,0,0,0,4,0,17819
ROI_0489__20191014T015701_20191014T015655_T53TPN,204169,67,0,18554,3379,433,0,23573,0,0,0,0,481,34,0,11454
ROI_0489__20200528T014701_20200528T014658_T53TPN,121188,37117,0,11083,3245,50093,0,5371,2758,4154,0,3799,8632,12591,0,2113
ROI_0502__20180207T104211_20180207T104212_T33VWJ,0,73435,0,48694,0,18789,0,982,0,95959,0,24285,0,0,0,0
ROI_0502__20180316T103021_20180316T103018_T33VWJ,192,3551,0,258401,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0502__20180520T103019_20180520T103020_T33VWJ,199952,27925,0,21700,0,0,0,0,6399,0,0,6168,0,0,0,0
ROI_0502__20180707T104021_20180707T104023_T33VWJ,66120,28007,0,8,16846,89035,0,0,0,0,0,0,26234,33823,0,2071
ROI_0502__20200427T104031_20200427T104025_T33VVJ,0,3063,0,0,0,227702,0,1719,0,0,0,0,0,29660,0,0
ROI_0503__20190319T190109_20190319T191114_T10TDK,0,1697,0,1366,0,20206,0,24299,0,80095,0,118499,0,45,0,15937
ROI_0503__20190324T190031_20190324T191219_T10TDK,30202,167230,0,64712,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20190428T185929_20190428T190154_T10TDK,123478,60819,0,77847,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20200318T190111_20200318T191148_T10TDK,13295,1685,0,64730,0,125622,0,27612,0,3617,0,7096,12,868,0,17607
ROI_0503__20200323T185939_20200323T191124_T10TDK,0,3034,0,29,0,250848,0,1624,0,0,0,0,0,3538,0,3071
ROI_0535__20190429T182929_20190429T183604_T11TPN,17,0,0,262127,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0535__20190512T183929_20190512T184617_T11TPN,0,189,0,157024,0,0,0,0,0,3,0,104928,0,0,0,0
ROI_0535__20190628T182929_20190628T183312_T11TPN,4427,8761,0,78140,357,2396,0,14982,20379,23018,0,106754,0,0,0,2930
ROI_0535__20200307T184219_20200307T184220_T11TPN,0,36016,0,0,0,1353,0,0,0,224775,0,0,0,0,0,0
ROI_0535__20200610T183921_20200610T184818_T11TPM,0,5427,0,160171,0,50500,0,17817,0,0,0,0,0,6367,0,21862
ROI_0539__20190322T163951_20190322T164744_T16SBB,104977,33311,0,1580,0,1580,0,46536,9783,24639,0,39738,0,0,0,0
ROI_0539__20190403T162839_20190403T163509_T16SBB,22991,0,0,153261,0,0,0,0,35532,0,0,50360,0,0,0,0
