id,miou,pixel_acc,iou_clear,iou_thick_cloud,iou_thin_cloud,iou_cloud_shadow
ROI_0001__20190212T142031_20190212T143214_T19FDF,0.10765386176540977,0.31592559814453125,0.010903780087739194,0.0,0.31205780520849014,
ROI_0001__20190304T142031_20190304T142654_T19FDF,0.224808512994649,0.7952880859375,0.0,7.55629439322956e-05,3.18420633657061e-05,0.899126646971298
ROI_0001__20190316T141049_20190316T142437_T19FDF,0.25589984405655475,0.4735374450683594,0.3966721597756844,0.3659581206855596,0.0,0.2609690957649752
ROI_0001__20190525T141059_20190525T142053_T19FDF,0.48987305647887264,0.64520263671875,0.5303299623787664,0.5832178087370966,0.3251654413371681,0.5207790134624595
ROI_0001__20200308T141731_20200308T143551_T19FDF,1.2715657552083333e-06,3.814697265625e-06,3.814697265625e-06,0.0,0.0,
ROI_0010__20190125T112341_20190125T112624_T28QFG,0.0574404362281179,0.10943603515625,0.03696125668272721,,0.07791961577350859,
ROI_0010__20190724T112121_20190724T113118_T28QFG,0.0793833886331857,0.2688026428222656,0.06132010282207911,0.0,0.2562134517106637,0.0
ROI_0010__20190813T112121_20190813T113228_T28QFG,0.0,0.0,0.0,0.0,0.0,0.0
ROI_0010__20190907T112119_20190907T112853_T28QFG,0.003749847412109375,0.011249542236328125,0.011249542236328125,,0.0,0.0
ROI_0010__20190922T112111_20190922T113547_T28QFG,0.0034304346931638176,0.012722015380859375,0.0,0.01372173877265527,0.0,0.0
ROI_0011__20190130T103251_20190130T104108_T31REP,0.08775138854980469,0.35100555419921875,0.0,0.0,0.35100555419921875,0.0
ROI_0011__20190306T103019_20190306T103540_T31REP,0.0001983642578125,0.000396728515625,0.000396728515625,,0.0,
ROI_0011__20190318T102021_20190318T102646_T31REP,0.18980367727579003,0.3848228454589844,0.0,0.5038140090209605,0.2554007000821996,0.0
ROI_0011__20190517T102031_20190517T102508_T31REP,0.03235149383544922,0.12940597534179688,0.0,0.0,0.12940597534179688,0.0
ROI_0011__20190830T102029_20190830T102552_T31REP,0.14600003508164375,0.3610038757324219,0.0,0.23550121871010174,0.3484989216164733,0.0
ROI_0032__20190315T032531_20190315T033351_T49TFH,0.18149979857335052,0.5423545837402344,0.5418424982146335,,0.002656897505418076,0.0
ROI_0032__20190330T032539_20190330T033305_T49TFH,0.4135046390640881,0.7271194458007812,0.8130952087998622,0.2210962769251944,0.0,0.6198270705312959
ROI_0032__20190713T032541_20190713T033534_T49TFH,0.2917422323475148,0.4248085021972656,0.4411832313306324,0.12726349409988105,0.0,0.5985222039595457
ROI_0032__20190817T032539_20190817T033403_T49TFH,0.1992020470589767,0.19099044799804688,0.09438766097191986,0.1050192777050688,0.0,0.5974012495589182
ROI_0032__20191110T032951_20191110T033139_T49TFH,0.4999961853027344,0.9999923706054688,0.9999923706054688,,0.0,
ROI_0044__20190327T100029_20190327T101005_T32QMM,0.00212454010880161,0.004123687744140625,0.0,0.0,0.0,0.00849816043520644
ROI_0044__20190526T100039_20190526T100712_T32QMM,0.12192140470384849,0.14419937133789062,0.0,0.0,0.0,0.48768561881539396
ROI_0044__20190908T100031_20190908T100836_T32QMM,0.0009826620719362482,0.000835418701171875,0.0,0.0,0.0,0.003930648287744993
ROI_0044__20200106T100401_20200106T100404_T32QMM,0.0,0.0,0.0,0.0,0.0,
ROI_0044__20200321T100029_20200321T100458_T32QMM,0.18047418528775733,0.10481643676757812,0.0,0.16303393797542423,0.0,0.5588628031756051
ROI_0064__20181217T015619_20181217T020219_T51JVH,0.07819372112482764,0.11094284057617188,0.0,0.2302933343197455,0.0,0.0824815501795651
ROI_0064__20190317T015619_20190317T020354_T51JVH,0.2288337027809678,0.6863937377929688,0.0,,0.6865011083429033,0.0
ROI_0064__20190615T015629_20190615T020446_T51JVH,0.05555388152235168,0.1027984619140625,0.0,0.07047654804365899,0.15008167995420338,0.0016572980915443626
ROI_0064__20190622T014709_20190622T015123_T51JVH,0.0,0.0,0.0,0.0,0.0,0.0
ROI_0064__20191102T015619_20191102T020403_T51JVH,0.18973517528462921,0.18784713745117188,0.0,0.1702099837635803,0.0,0.5887307173749365
ROI_0065__20190101T142749_20190101T143756_T19HCA,0.013288497924804688,0.026576995849609375,0.026576995849609375,,0.0,
ROI_0065__20190116T142751_20190116T143701_T19HCA,0.09961783620668183,0.11920547485351562,0.009603589078546143,0.25910103050075084,0.07061668681983072,0.059150038427599555
ROI_0065__20190404T143759_20190404T144906_T19HCA,0.1781620518742378,0.0997772216796875,0.060002539326728166,0.38696273211271265,0.0,0.2656829360575104
ROI_0065__20200129T143659_20200129T144449_T19HCA,0.11828022202865128,0.103607177734375,0.11201062942248864,0.0,0.0,0.3611102586921165
ROI_0065__20200410T142731_20200410T143742_T19HCA,0.03078423861026756,0.029529571533203125,0.0,0.003220189645044894,0.0,0.11991676479602535
ROI_0069__20190516T151709_20190516T152114_T18LTM,0.1684281647924926,0.30886077880859375,0.0,0.233292916512907,0.2719915778645708,
ROI_0069__20190913T151709_20190913T152341_T18LTM,0.2961134925941511,0.4987525939941406,0.7722139287336924,0.412240041642912,0.0,0.0
ROI_0069__20200225T151701_20200225T152133_T18LTM,0.35403266370614406,0.8567619323730469,0.8888866208338096,0.39550029603315573,0.0,0.1317437379576108
ROI_0069__20200510T151659_20200510T152614_T18LTM,0.0,0.0,0.0,,0.0,
ROI_0069__20200624T151711_20200624T151850_T18LTM,0.049594502583272436,0.0739898681640625,0.07675549468226903,0.07202801306754827,0.0,
ROI_0079__20190120T203751_20190120T203749_T08VMM,0.0075069199003697405,0.02809906005859375,0.0,0.030027679601478962,0.0,0.0
ROI_0079__20190624T202849_20190624T203750_T08VMM,0.12158918898330037,0.22431182861328125,0.027863188258788474,0.20729919874926714,0.009696997883868567,0.24149737104127728
ROI_0079__20190706T201851_20190706T202346_T08VMM,0.10659118357713139,0.06982803344726562,9.024608980614012e-05,0.16704037632301058,0.0,0.25923411189570883
ROI_0079__20200630T201851_20200630T202618_T08VMM,0.15002585679975347,0.29665374755859375,0.11440049678735727,0.43033311303907645,0.04206244963483271,0.013307367737747485
ROI_0079__20200725T201849_20200725T202524_T08VMM,6.205071768094224e-05,0.000202178955078125,0.0,0.00024820287072376896,0.0,0.0
ROI_0085__20190623T182921_20190623T183717_T11TPJ,0.08152251542246566,0.18178939819335938,0.02900345434400052,0.29631829366193047,0.0,0.0007683136839316466
ROI_0085__20190822T182921_20190822T183216_T11TPJ,0.21918535861412872,0.24619293212890625,0.18784191135424808,0.12441483821492749,0.0,0.5644846848873393
ROI_0085__20190911T182921_20190911T183249_T11TPJ,0.021359091489905443,0.020404815673828125,0.08543636595962177,0.0,0.0,0.0
ROI_0085__20200602T182919_20200602T183556_T11TPJ,0.0108184814453125,0.04327392578125,0.04327392578125,0.0,0.0,0.0
ROI_0085__20200707T182921_20200707T183250_T11TPJ,0.29860181391064844,0.5974693298339844,0.6021089368066808,0.34960101463827087,0.0,0.2426973041976421
ROI_0106__20190509T152649_20190509T152958_T18LTN,0.28613026936848956,0.8583908081054688,0.8583908081054688,,0.0,0.0
ROI_0106__20191220T152631_20191220T153056_T18LTN,0.2676186557638912,0.3161430358886719,0.7305413984263234,0.0,0.0,0.3399332246292414
ROI_0106__20200304T152639_20200304T153356_T18LTN,0.27999958774487377,0.8023872375488281,0.8205731456143175,0.24922951955467426,0.0,0.05019568581050332
ROI_0106__20200612T152639_20200612T153318_T18LTN,0.23630260036146497,0.6198997497558594,0.8798950207608197,0.062124152471309806,0.0,0.003191228213730464
ROI_0106__20200617T152651_20200617T152645_T18LTN,0.26042475589354147,0.18537521362304688,0.776212704837762,0.005061562842862367,0.0,
ROI_0120__20190302T045721_20190302T050545_T45TXE,0.0,0.0,0.0,,0.0,
ROI_0120__20190829T045701_20190829T045729_T45TXE,0.24881772874848032,0.2635307312011719,0.0,0.0008210467472573545,0.2431933219038289,0.751256546342835
ROI_0120__20191008T045701_20191008T050028_T45TXE,0.02517216158981081,0.0843048095703125,0.0,0.0,0.08333397070633676,0.017354675652906486
ROI_0120__20191020T044819_20191020T044922_T45TXE,0.2934800821108867,0.5219001770019531,0.0,0.0,0.5045287347229364,0.6693915937206105
ROI_0120__20191219T045209_20191219T045214_T45TXE,0.0,0.0,0.0,0.0,0.0,0.0
ROI_0141__20181226T141039_20181226T142041_T19FDE,0.12198829650878906,0.48795318603515625,0.48795318603515625,0.0,0.0,0.0
