id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0120__20190829T045701_20190829T045729_T45TXE,0,51939,117210,4377,0,0,15419,0,0,246,49267,755,0,1846,452,20633
ROI_0120__20191008T045701_20191008T050028_T45TXE,0,0,17128,0,0,0,205760,5,0,0,21791,0,0,0,17460,0
ROI_0120__20191020T044819_20191020T044922_T45TXE,0,132,105904,0,0,0,14786,0,0,0,127684,0,0,0,7440,6198
ROI_0120__20191219T045209_20191219T045214_T45TXE,0,238651,4,23489,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0141__20181226T141039_20181226T142041_T19FDE,260232,1687,168,57,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0141__20190316T141049_20190316T142437_T19FDE,158670,0,37078,2819,0,0,0,0,22850,0,11522,22659,5775,0,771,0
ROI_0141__20190420T141051_20190420T142048_T19FDE,35901,0,14104,5626,53776,0,85563,27301,0,0,0,0,5622,0,9402,24849
ROI_0141__20191126T141051_20191126T142045_T19FDE,11469,0,5148,0,1344,2547,7024,0,80250,42,115585,0,33940,0,4795,0
ROI_0141__20200419T141039_20200419T142040_T19FDE,170,3169,158774,0,0,0,0,0,0,0,100031,0,0,0,0,0
ROI_0153__20190405T141049_20190405T142048_T20JPM,142221,0,14505,0,0,0,21199,0,16801,0,67400,18,0,0,0,0
ROI_0153__20190709T141051_20190709T141051_T20JPM,119021,0,47,914,2719,0,0,8681,130762,0,0,0,0,0,0,0
ROI_0153__20191201T141039_20191201T142051_T20JPM,207862,0,17116,743,6579,0,28065,1779,0,0,0,0,0,0,0,0
ROI_0153__20200411T140051_20200411T140833_T20JPM,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0153__20200628T141049_20200628T141048_T20JPM,21229,0,15862,96,10929,0,97092,1040,39025,0,75870,1001,0,0,0,0
ROI_0154__20190326T141049_20190326T141445_T20HNJ,115842,6400,30044,7902,3131,35526,11684,446,0,0,0,0,18335,3256,7651,21927
ROI_0154__20191113T140051_20191113T140054_T20HNJ,9092,0,3259,0,2887,0,103356,6,50123,0,53181,0,13048,0,27144,48
ROI_0154__20191231T141039_20191231T142033_T20HNJ,230157,68,1004,146,8680,8341,2549,187,0,0,0,0,7858,367,701,2086
ROI_0154__20200120T140639_20200120T141746_T20HNJ,88026,199,2471,49,23594,3222,15535,22,75851,0,288,95,50915,262,1615,0
ROI_0154__20200201T135641_20200201T140849_T20HNJ,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20190718T143751_20190718T144610_T19HBV,157941,2352,23182,2273,27549,222,24387,2417,0,0,0,0,14153,36,5971,1661
ROI_0159__20191016T143731_20191016T144649_T18HYE,11970,0,14279,481,8197,0,208079,81,0,0,0,0,6520,0,12531,6
ROI_0159__20200129T143659_20200129T144449_T18HYE,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0159__20200403T143721_20200403T144642_T19HBV,158840,3533,0,39,0,0,0,0,99060,233,252,187,0,0,0,0
ROI_0159__20200607T143729_20200607T144648_T19HBV,6500,4,6274,30041,5543,1615,64448,81038,0,0,0,0,2372,47,17798,46464
ROI_0165__20190224T145721_20190224T150622_T19LBD,104912,50,2748,1686,19502,25474,27268,14577,0,0,0,0,14810,55,4484,46578
ROI_0165__20190331T145729_20190331T150118_T19LBD,388,0,65565,0,0,2187,142971,0,0,0,0,0,0,0,51033,0
ROI_0165__20190917T145729_20190917T150535_T19LBD,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0165__20191022T145731_20191022T150543_T19LBD,179393,2770,1617,759,5240,11125,29299,1535,0,0,0,0,13803,3935,763,11905
ROI_0165__20191221T145721_20191221T145719_T19LBD,46712,32,10571,1425,6812,15151,62833,10569,9243,0,57254,9128,4115,77,8820,19402
ROI_0197__20190609T175919_20190609T180009_T14VPM,0,0,9438,0,0,0,231559,0,0,0,0,0,0,0,21147,0
ROI_0197__20190621T174911_20190621T175233_T14VPM,120301,0,2389,3011,5631,3,67989,4010,11275,0,0,117,34682,0,3707,9029
ROI_0197__20190714T175921_20190714T180011_T14VPM,61198,0,39040,2839,2210,0,124460,634,0,0,0,0,11148,0,19378,1237
ROI_0197__20200712T173911_20200712T174044_T14VPM,261765,0,35,344,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0197__20200720T174909_20200720T174909_T14VPM,223089,93,108,1175,13145,12159,962,0,0,0,0,0,5614,0,0,5799
ROI_0201__20190902T161901_20190902T162451_T16TGL,79193,217,9739,0,21612,40542,68582,164,0,0,0,0,24090,1520,12936,3549
ROI_0201__20190922T162001_20190922T162717_T16TGL,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0201__20191101T162431_20191101T162426_T17TKF,194522,2113,4646,7739,10035,11074,2898,427,0,0,0,0,15132,0,202,13356
ROI_0201__20200320T161951_20200320T162706_T16TGL,0,0,0,3063,72,610,7476,94045,11705,134,2219,114694,0,133,341,27652
ROI_0201__20200402T162851_20200402T164102_T17TKF,93564,25,17368,14867,6109,9,69881,2727,0,0,0,0,14575,6,17762,25251
ROI_0212__20190523T053651_20190523T053645_T48XVG,0,97424,0,0,0,53230,0,0,0,87791,0,0,0,23699,0,0
ROI_0212__20190812T055639_20190812T055642_T48XVG,0,0,261925,219,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0212__20190824T054641_20190824T054640_T48XVG,0,1029,56033,136034,0,4219,17240,16008,0,0,0,0,0,4,8789,22788
ROI_0212__20190917T052651_20190917T052645_T48XVG,0,0,6462,0,0,0,222008,0,0,0,0,0,0,0,33674,0
ROI_0212__20190920T053641_20190920T053750_T48XVG,0,89,39159,3778,0,6172,103106,482,0,0,0,0,0,337,105878,3143
ROI_0235__20190607T053649_20190607T053649_T44UNV,32539,0,23517,1355,4639,2,149050,1909,0,0,0,0,2199,0,20401,26533
ROI_0235__20200402T053639_20200402T053638_T44UNV,0,1061,45709,0,0,0,943,0,0,0,210004,0,0,0,4427,0
ROI_0235__20200512T053639_20200512T054139_T44UNV,4206,0,257938,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0235__20200601T053649_20200601T053643_T44UNV,2162,0,3497,2,1616,77700,125710,5573,8184,37,14853,488,301,0,4788,17233
ROI_0235__20200711T053649_20200711T053643_T44UNV,142540,242,61354,2179,4516,6445,25792,448,600,0,11412,0,4379,0,481,1756
ROI_0243__20180516T090549_20180516T091106_T35TLJ,210878,2051,8110,4093,3263,11068,6894,1436,0,0,0,0,3093,1311,2495,7452
ROI_0243__20180802T092031_20180802T092224_T35TLJ,48656,62,6166,1324,23627,731,90550,10694,15391,0,22946,904,21991,0,14635,4467
ROI_0243__20190524T092039_20190524T092605_T35TLJ,62539,0,17171,492,10484,192,118293,1082,3343,0,450,0,20989,0,23545,3564
ROI_0243__20190728T092031_20190728T092427_T35TLJ,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0243__20191001T092029_20191001T092623_T35TLJ,136386,0,36600,1717,0,0,14983,0,25194,0,41284,4928,0,0,1052,0
ROI_0245__20180213T110141_20180213T110143_T31UDR,40474,0,3358,16,0,0,20332,0,85021,236,111730,977,0,0,0,0
ROI_0245__20180526T105029_20180526T105635_T31UDR,243922,1915,16307,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0245__20180625T105029_20180625T105253_T31UDR,193887,11,19746,205,8594,0,20000,182,0,0,0,0,12665,0,6853,1
ROI_0245__20190708T105621_20190708T110438_T31UDR,147924,0,12790,3125,6094,15037,45017,861,0,0,0,0,25088,0,5227,981
ROI_0245__20200614T104629_20200614T104648_T31UDR,54698,0,21828,90,1142,0,135793,188,0,0,0,0,11319,0,36284,802
ROI_0264__20190120T080239_20190120T082812_T35HLD,262131,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0264__20190321T075619_20190321T081839_T35HKD,0,0,30404,0,0,3017,165103,0,0,0,0,0,0,8,62485,1127
ROI_0264__20190410T075619_20190410T082613_T35HKD,59140,2,34,86,6501,391,13871,3561,166070,0,226,140,9793,0,928,1401
ROI_0264__20190719T075619_20190719T082310_T35HKD,115,0,21636,0,0,0,206829,0,0,0,0,0,0,0,33564,0
ROI_0264__20200628T075611_20200628T082104_T35HKD,84990,21855,5431,14347,2257,7146,32487,18,0,0,0,0,1708,6629,595,84681
ROI_0268__20190129T071209_20190129T071208_T38KNV,232855,0,0,0,49,0,0,0,29240,0,0,0,0,0,0,0
ROI_0268__20190213T071201_20190213T071519_T38KNV,60039,0,3455,0,37275,0,82781,0,0,0,0,0,73090,0,5504,0
ROI_0268__20190218T071209_20190218T071207_T38KNV,0,44,255,2764,12181,144,38287,62252,121072,0,149,16748,6225,0,0,2023
ROI_0268__20190603T071211_20190603T071210_T38KNV,134751,0,13743,0,4652,0,25860,0,25099,0,38850,0,10186,0,9003,0
ROI_0268__20190613T071211_20190613T071210_T38KNV,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20181226T053229_20181226T053653_T43QFG,211832,0,50312,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0271__20190214T052929_20190214T054115_T43QFG,279,0,2784,0,9805,1853,100574,0,70928,0,54506,106,16304,0,5005,0
ROI_0271__20190724T052659_20190724T053718_T43QFG,25617,0,5167,140,29431,0,58077,11866,73283,0,12701,8655,34529,0,2678,0
ROI_0271__20190922T052649_20190922T054154_T43QFG,130062,0,30037,1007,9894,5,56282,2477,0,0,0,0,12479,0,18871,1030
ROI_0271__20200224T052811_20200224T053954_T43QFG,219581,131,15986,0,8494,4944,3939,0,0,0,0,0,8886,0,183,0
ROI_0285__20190220T001631_20190220T001625_T55HBB,114513,0,147631,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0285__20190312T002051_20190312T002050_T55HBB,5770,72,240626,0,0,4739,6021,0,0,0,0,0,0,0,4916,0
ROI_0285__20190715T002109_20190715T002258_T55HBB,177471,144,21656,2159,14485,672,18567,608,0,0,0,0,17434,0,5223,3725
ROI_0285__20200210T002049_20200210T002418_T55HBB,0,0,27766,7942,0,356,157003,13144,0,0,120,0,0,55,29520,26238
ROI_0285__20200410T002049_20200410T002250_T55HBB,0,0,3063,0,0,0,241408,0,0,0,0,0,0,0,17673,0
ROI_0309__20181220T130241_20181220T130239_T24LTJ,176149,0,6749,0,22690,0,26507,0,224,0,0,0,27369,0,2449,7
ROI_0309__20190109T130241_20190109T130243_T24LTJ,47361,0,15168,2,14156,20706,127771,7362,0,0,0,0,7374,0,17430,4814
ROI_0309__20190218T130241_20190218T130244_T24LTJ,36977,46,8668,18130,8383,5402,47549,16380,55083,0,5609,29619,9978,0,7916,12404
ROI_0309__20191120T130249_20191120T130245_T24LTJ,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0309__20200503T130251_20200503T130251_T24LTJ,48510,0,90339,0,504,3600,79412,0,0,0,0,0,4437,0,35292,50
ROI_0331__20181222T073319_20181222T074542_T37NHJ,261347,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0331__20190416T072621_20190416T074442_T37PHK,138393,6080,3167,13329,2047,58572,5834,9265,0,0,0,0,1428,6108,1629,16292
ROI_0331__20190421T072619_20190421T073927_T37PHK,15679,4366,25962,30462,98,18104,118027,4886,0,0,0,0,924,1465,23308,18863
ROI_0331__20191008T072759_20191008T074520_T38NKP,38158,0,4587,0,12362,2922,139289,28,19384,0,20620,536,14137,0,9406,715
ROI_0331__20191117T073109_20191117T073737_T37PHK,242783,661,799,1162,1598,6559,2179,0,0,0,0,0,1116,0,0,5287
ROI_0342__20181228T084351_20181228T090053_T33KZT,0,0,4849,39,0,5,230861,0,0,0,0,0,0,1,26389,0
ROI_0342__20190201T084159_20190201T090346_T33KZT,0,0,40934,3230,0,0,131998,2399,0,0,0,0,0,0,39968,43615
ROI_0342__20190402T083559_20190402T085915_T34KBC,0,0,47465,0,0,15441,61620,0,0,353,81953,0,0,0,55312,0
ROI_0342__20190427T083601_20190427T090252_T33KZT,260072,74,1956,42,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0342__20191103T084121_20191103T090537_T34KBC,185189,287,1,73439,0,844,0,323,0,0,0,0,0,0,0,2061
ROI_0343__20181221T023241_20181221T023241_T49KHR,6,0,44950,0,0,0,69665,0,0,0,49647,0,0,0,97876,0
ROI_0343__20181221T023241_20181221T023241_T50KKA,0,0,43760,0,0,0,67486,0,0,0,48036,0,0,0,102862,0
ROI_0343__20190130T023251_20190130T023246_T50KKA,204668,0,0,57476,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0343__20200414T023251_20200414T023307_T50KKA,146830,0,4239,32235,240,0,2213,753,0,0,0,0,7870,0,1271,66493
ROI_0343__20200429T023249_20200429T023245_T49KHR,0,0,3063,0,271,0,209021,0,0,0,0,0,8910,0,40879,0
ROI_0362__20190706T201851_20190706T202346_T08VNL,0,185912,69525,0,0,628,4515,0,0,0,0,0,0,544,1020,0
ROI_0362__20190904T201931_20190904T202032_T08VNL,0,2749,17135,0,0,1046,192915,0,0,0,0,0,0,1264,46692,343
ROI_0362__20190929T202229_20190929T202710_T08VNL,0,2156,907,0,0,8932,0,0,2229,184311,61950,1659,0,0,0,0
ROI_0362__20200521T201901_20200521T202253_T08VNL,0,259236,2491,417,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0362__20200630T201851_20200630T202618_T08VNL,0,170338,113,3211,0,48533,23677,189,0,0,0,0,0,10842,5220,21
ROI_0374__20190505T043701_20190505T043704_T46RBU,30433,8031,123191,4334,9717,9895,19703,2312,0,0,0,0,16107,5679,10960,21782
ROI_0374__20191017T043759_20191017T044357_T46RBU,0,31,2946,112448,0,12,117086,29621,0,0,0,0,0,0,0,0
ROI_0374__20191226T044209_20191226T044950_T46RBV,0,0,86306,0,0,0,119432,0,0,0,0,0,0,0,56406,0
ROI_0374__20200209T043931_20200209T044913_T46RBU,0,251065,11079,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0374__20200723T043659_20200723T043734_T46RBU,0,13,5454,1269,0,3614,197528,6620,0,0,0,0,0,0,22558,25088
ROI_0391__20190331T120701_20190331T120655_T33XWF,0,230369,0,31775,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0391__20190618T123701_20190618T123701_T33XWF,0,185453,0,235,0,2068,0,0,0,71594,0,37,0,2757,0,0
ROI_0391__20190723T123709_20190723T123706_T33XWF,0,119868,0,2361,0,62767,0,85,0,0,0,0,0,75730,0,1333
ROI_0391__20200503T123701_20200503T123712_T33XWF,0,8383,0,0,0,208997,0,0,0,0,0,0,0,44764,0,0
ROI_0391__20200620T115651_20200620T115648_T33XWF,0,19584,0,0,0,187824,0,0,0,0,0,0,0,54736,0,0
ROI_0400__20190328T051651_20190328T052823_T44SME,0,103539,158605,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0400__20190407T051651_20190407T051652_T44SME,0,168128,0,0,0,68416,0,0,0,0,0,0,0,25600,0,0
ROI_0400__20190502T051659_20190502T052248_T44SME,0,42800,932,0,0,164011,96,0,0,0,0,0,0,54305,0,0
ROI_0400__20190701T051659_20190701T052112_T44SME,0,92400,61055,0,0,38167,31327,3,0,0,0,0,0,21775,17078,339
ROI_0400__20200725T051649_20200725T052448_T44SME,0,121938,68,0,0,53880,0,0,0,3909,0,0,0,82349,0,0
ROI_0405__20180705T122649_20180705T122651_T33XWG,0,86851,0,4317,0,107161,3620,0,0,0,0,0,0,56250,3945,0
ROI_0405__20180728T123659_20180728T123654_T33XWG,0,59920,9782,1896,0,78754,38097,0,0,0,0,0,0,41313,32069,313
ROI_0405__20190807T123701_20190807T123701_T33XWG,0,187686,6079,8433,0,25549,21571,0,0,0,0,0,0,10377,2449,0
ROI_0405__20200617T114651_20200617T114651_T33XWG,0,224912,0,37232,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0405__20200724T122659_20200724T122654_T33XWG,0,705,21849,394,0,20578,208374,56,0,0,10172,0,0,0,16,0
ROI_0413__20190112T144731_20190112T144727_T19LEC,0,29635,130,58,0,200515,15119,0,0,9096,3020,9,0,1634,1776,1152
ROI_0413__20190402T144731_20190402T144934_T19LEC,0,45526,0,373,0,198743,0,0,0,14090,0,0,0,3412,0,0
ROI_0413__20190731T144741_20190731T145634_T19LEC,0,241541,0,20603,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0413__20200327T144721_20200327T145522_T19LEC,0,25864,18961,0,0,28460,52252,0,0,62226,69282,3,0,3121,1975,0
ROI_0413__20200730T144729_20200730T145622_T19LEC,433,251258,0,10453,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20190127T144729_20190127T144731_T19LDD,0,1434,13403,0,0,80199,148241,0,0,0,0,0,0,18,18849,0
ROI_0428__20190303T144731_20190303T145229_T19LDD,17245,6048,21807,48094,0,479,115563,3406,0,0,0,0,537,2857,30128,15980
ROI_0428__20190407T144739_20190407T145613_T19LDD,34675,34833,84033,12660,886,46193,9878,4321,0,0,0,0,252,17047,6332,11034
ROI_0428__20190502T144741_20190502T145234_T19LDD,134978,109675,17491,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20200127T144701_20200127T145626_T19LDD,62519,24461,14505,46714,782,11246,68402,6433,0,0,0,0,0,1497,18110,7475
ROI_0489__20190427T015701_20190427T015656_T53TPN,258606,0,0,3538,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0489__20190623T014701_20190623T014656_T53TPN,0,673,2390,0,0,7641,228481,0,0,0,0,0,0,0,22959,0
ROI_0489__20190906T014659_20190906T015218_T53TPN,211540,260,0,8,15250,16396,81,786,0,0,0,0,14630,396,47,2750
ROI_0489__20191014T015701_20191014T015655_T53TPN,220161,1078,106,1445,6728,14752,1955,3950,0,0,0,0,5153,689,89,6038
ROI_0489__20200528T014701_20200528T014658_T53TPN,157402,0,11983,3,14215,0,44416,78,8530,0,2181,0,11802,0,11534,0
ROI_0502__20180207T104211_20180207T104212_T33VWJ,0,121823,27,279,0,19771,0,0,0,120110,134,0,0,0,0,0
ROI_0502__20180316T103021_20180316T103018_T33VWJ,14624,227503,0,20017,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0502__20180520T103019_20180520T103020_T33VWJ,242222,0,0,7355,0,0,0,0,7846,0,0,4721,0,0,0,0
ROI_0502__20180707T104021_20180707T104023_T33VWJ,83112,0,11023,0,26393,0,79488,0,0,0,0,0,41498,0,20630,0
ROI_0502__20200427T104031_20200427T104025_T33VVJ,0,0,3063,0,0,0,229421,0,0,0,0,0,0,0,29660,0
ROI_0503__20190319T190109_20190319T191114_T10TDK,0,0,2674,389,0,0,44505,0,0,4416,180541,13637,0,0,9411,6571
ROI_0503__20190324T190031_20190324T191219_T10TDK,167909,52784,41451,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20190428T185929_20190428T190154_T10TDK,210551,51512,69,12,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20200318T190111_20200318T191148_T10TDK,51724,14189,2337,11460,2527,25036,123228,2443,497,4467,4156,1593,2602,5511,3758,6616
ROI_0503__20200323T185939_20200323T191124_T10TDK,0,12,3051,0,0,74235,178221,16,0,0,0,0,0,0,5459,1150
ROI_0535__20190429T182929_20190429T183604_T11TPN,186751,66525,0,8868,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0535__20190512T183929_20190512T184617_T11TPN,0,25968,21032,110213,0,0,0,0,0,4321,28519,72091,0,0,0,0
ROI_0535__20190628T182929_20190628T183312_T11TPN,91328,0,0,0,14183,3263,51,238,149929,133,49,40,1428,60,0,1442
ROI_0535__20200307T184219_20200307T184220_T11TPN,0,19264,16752,0,0,1353,0,0,0,101158,123617,0,0,0,0,0
ROI_0535__20200610T183921_20200610T184818_T11TPM,154896,853,6634,3215,15058,0,50651,2608,0,0,0,0,12613,0,9083,6533
ROI_0539__20190322T163951_20190322T164744_T16SBB,139054,0,0,814,1510,49,44853,1704,27078,5,25902,21175,0,0,0,0
