id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0001__20190212T142031_20190212T143214_T19FDF,103769,51980,24243,0,0,0,0,0,36965,23692,21495,0,0,0,0,0
ROI_0001__20190304T142031_20190304T142654_T19FDF,10475,624,1737,0,6987,3381,29311,22,0,0,1,0,205710,191,1452,2253
ROI_0001__20190316T141049_20190316T142437_T19FDF,70684,0,1652,5454,57982,54837,19949,6155,0,0,0,0,42395,0,1122,1914
ROI_0001__20190525T141059_20190525T142053_T19FDF,102550,373,8928,0,557,55102,9321,0,11895,19071,27631,0,25054,837,825,0
ROI_0001__20200308T141731_20200308T143551_T19FDF,222148,9464,30532,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0010__20190125T112341_20190125T112624_T28QFG,0,175285,66633,0,0,0,0,0,0,3910,16316,0,0,0,0,0
ROI_0010__20190724T112121_20190724T113118_T28QFG,0,1071,71287,0,0,823,73115,0,0,502,65526,0,0,47,49773,0
ROI_0010__20190813T112121_20190813T113228_T28QFG,0,15,50341,0,0,1562,146607,0,0,0,0,0,0,0,63619,0
ROI_0010__20190907T112119_20190907T112853_T28QFG,0,232318,29826,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0010__20190922T112111_20190922T113547_T28QFG,0,989,2074,0,2,110913,132130,0,0,0,0,0,188,4,15844,0
ROI_0011__20190130T103251_20190130T104108_T31REP,0,27474,81992,0,0,6174,2400,0,0,20660,71354,0,0,0,52090,0
ROI_0011__20190306T103019_20190306T103540_T31REP,0,71913,190231,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0011__20190318T102021_20190318T102646_T31REP,0,6803,65650,0,0,58975,25295,0,0,31300,30167,0,0,0,43954,0
ROI_0011__20190517T102031_20190517T102508_T31REP,0,46784,168472,0,0,2283,4545,0,0,14097,19826,0,0,2677,3460,0
ROI_0011__20190830T102029_20190830T102552_T31REP,0,58146,39031,0,0,9664,0,0,0,102601,157,0,0,33128,19417,0
ROI_0032__20190315T032531_20190315T033351_T49TFH,62027,79131,1037,0,0,0,0,0,704,83066,26196,0,7889,2092,2,0
ROI_0032__20190330T032539_20190330T033305_T49TFH,130050,195,4302,2343,5314,17939,29415,5448,0,0,0,0,15784,76,3279,47999
ROI_0032__20190713T032541_20190713T033534_T49TFH,99077,9004,17820,12390,1515,53732,14314,4371,0,0,0,0,5002,1233,2779,40907
ROI_0032__20190817T032539_20190817T033403_T49TFH,125682,971,29352,6601,6108,21775,28412,247,0,0,0,0,3412,442,11113,28029
ROI_0032__20191110T032951_20191110T033139_T49TFH,123304,0,138840,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0044__20190327T100029_20190327T101005_T32QMM,0,28540,9007,0,0,14320,83073,0,0,0,0,0,0,8251,118953,0
ROI_0044__20190526T100039_20190526T100712_T32QMM,0,1,12436,570,0,24950,145652,1898,0,0,0,0,0,0,34165,42472
ROI_0044__20190908T100031_20190908T100836_T32QMM,0,428,2635,0,0,7167,196200,0,0,0,0,0,0,155,55243,316
ROI_0044__20200106T100401_20200106T100404_T32QMM,0,261101,1043,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0044__20200321T100029_20200321T100458_T32QMM,0,4532,189417,19,0,7288,20020,0,0,0,0,0,0,14,28266,12588
ROI_0064__20181217T015619_20181217T020219_T51JVH,0,53177,47817,3085,0,57943,49027,623,0,0,0,0,32,7031,36034,7375
ROI_0064__20190317T015619_20190317T020354_T51JVH,0,5963,76247,0,0,0,0,0,0,3930,176004,0,0,0,0,0
ROI_0064__20190615T015629_20190615T020446_T51JVH,0,1430,61540,99492,0,45992,28488,98,0,1203,20419,2347,0,5,915,215
ROI_0064__20190622T014709_20190622T015123_T51JVH,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0064__20191102T015619_20191102T020403_T51JVH,0,284,118904,1493,0,26853,62476,2440,0,0,0,0,0,52,24731,24911
ROI_0065__20190101T142749_20190101T143756_T19HCA,89070,88943,84131,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0065__20190116T142751_20190116T143701_T19HCA,78289,747,89609,2541,980,15418,21610,583,0,0,17520,0,3475,315,28256,2801
ROI_0065__20190404T143759_20190404T144906_T19HCA,86434,8903,132185,885,301,12370,8591,15,0,0,0,0,1328,3834,6246,1052
ROI_0065__20200129T143659_20200129T144449_T19HCA,16354,0,16009,0,4475,6297,162691,76,0,0,0,0,28688,0,26090,1464
ROI_0065__20200410T142731_20200410T143742_T19HCA,0,1812,103176,0,0,31716,63620,0,0,0,0,0,0,2679,59050,91
ROI_0069__20190516T151709_20190516T152114_T18LTM,134379,8,3160,0,6686,28012,22097,0,29926,2068,35808,0,0,0,0,0
ROI_0069__20190913T151709_20190913T152341_T18LTM,52202,763,7464,0,1495,140304,59916,0,0,0,0,0,0,0,0,0
ROI_0069__20200225T151701_20200225T152133_T18LTM,240752,18,2759,147,1299,6095,2981,630,0,0,0,0,2117,1116,2871,1359
ROI_0069__20200510T151659_20200510T152614_T18LTM,22865,182534,56745,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0069__20200624T151711_20200624T151850_T18LTM,102181,85,6521,0,26426,76749,50182,0,0,0,0,0,0,0,0,0
ROI_0079__20190120T203751_20190120T203749_T08VMM,0,252526,2252,0,0,7366,0,0,0,0,0,0,0,0,0,0
ROI_0079__20190624T202849_20190624T203750_T08VMM,959,12397,2489,0,4318,163200,18459,671,0,4457,0,0,23813,15611,13959,1811
