id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0001__20190212T142031_20190212T143214_T19FDF,0,17227,162765,0,0,0,0,0,0,12923,69229,0,0,0,0,0
ROI_0001__20190304T142031_20190304T142654_T19FDF,0,4289,1677,6870,0,4623,31070,4008,0,1,0,0,0,7903,3483,198220
ROI_0001__20190316T141049_20190316T142437_T19FDF,0,36,30467,47287,0,65959,71072,1892,0,0,0,0,0,383,14150,30898
ROI_0001__20190525T141059_20190525T142053_T19FDF,0,1591,110260,0,0,62157,2823,0,0,30862,27735,0,0,1617,25099,0
ROI_0001__20200308T141731_20200308T143551_T19FDF,0,8832,253312,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0010__20190125T112341_20190125T112624_T28QFG,0,144977,96941,0,0,0,0,0,0,3922,16304,0,0,0,0,0
ROI_0010__20190724T112121_20190724T113118_T28QFG,0,659,71699,0,0,998,72940,0,0,175,65853,0,0,3,49817,0
ROI_0010__20190813T112121_20190813T113228_T28QFG,0,0,50356,0,0,0,148169,0,0,0,0,0,0,0,63619,0
ROI_0010__20190907T112119_20190907T112853_T28QFG,0,40359,221785,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0010__20190922T112111_20190922T113547_T28QFG,0,1070,1993,0,0,152949,90096,0,0,0,0,0,0,99,15937,0
ROI_0011__20190130T103251_20190130T104108_T31REP,0,47645,61821,0,0,7470,1104,0,0,37961,54053,0,0,1576,50514,0
ROI_0011__20190306T103019_20190306T103540_T31REP,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0011__20190318T102021_20190318T102646_T31REP,0,8484,63969,0,0,60237,24033,0,0,33530,27937,0,0,0,43954,0
ROI_0011__20190517T102031_20190517T102508_T31REP,0,14348,200908,0,0,4374,2454,0,0,15886,18037,0,0,2555,3582,0
ROI_0011__20190830T102029_20190830T102552_T31REP,0,23994,73183,0,0,9664,0,0,0,70399,32359,0,0,24688,27857,0
ROI_0032__20190315T032531_20190315T033351_T49TFH,0,56301,85867,27,0,0,0,0,0,82025,27941,0,0,2207,7665,111
ROI_0032__20190330T032539_20190330T033305_T49TFH,0,336,114374,22180,0,20818,37216,82,0,0,0,0,0,2,34538,32598
ROI_0032__20190713T032541_20190713T033534_T49TFH,0,3380,134093,818,0,56352,17510,70,0,0,0,0,0,524,28421,20976
ROI_0032__20190817T032539_20190817T033403_T49TFH,0,0,162606,0,0,2516,54026,0,0,0,0,0,0,0,42996,0
ROI_0032__20191110T032951_20191110T033139_T49TFH,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0044__20190327T100029_20190327T101005_T32QMM,0,15164,22383,0,0,20102,77291,0,0,0,0,0,0,2197,125007,0
