id,miou,pixel_acc,iou_clear,iou_thick_cloud,iou_thin_cloud,iou_cloud_shadow
ROI_0001__20190212T142031_20190212T143214_T19FDF,0.1566925048828125,0.313385009765625,0.0,,0.313385009765625,
ROI_0001__20190304T142031_20190304T142654_T19FDF,0.19394528145317294,0.6434440612792969,0.0,0.0,1.167569587147394e-05,0.7757694501168203
ROI_0001__20190316T141049_20190316T142437_T19FDF,0.1868014083835372,0.31517791748046875,0.0,0.4039257385906426,0.0,0.34327989494350614
ROI_0001__20190525T141059_20190525T142053_T19FDF,0.05588245391845703,0.22352981567382812,0.0,0.0,0.22352981567382812,0.0
ROI_0001__20200308T141731_20200308T143551_T19FDF,0.0,0.0,0.0,,0.0,
ROI_0010__20190125T112341_20190125T112624_T28QFG,0.03844451904296875,0.0768890380859375,0.0,,0.0768890380859375,
ROI_0010__20190724T112121_20190724T113118_T28QFG,0.06296920776367188,0.2518768310546875,0.0,0.0,0.2518768310546875,0.0
ROI_0010__20190813T112121_20190813T113228_T28QFG,0.0,0.0,0.0,0.0,0.0,0.0
ROI_0010__20190907T112119_20190907T112853_T28QFG,0.00133514404296875,0.0026702880859375,0.0026702880859375,,0.0,
ROI_0010__20190922T112111_20190922T113547_T28QFG,0.0,0.0,0.0,0.0,0.0,0.0
ROI_0011__20190130T103251_20190130T104108_T31REP,0.08775138854980469,0.35100555419921875,0.0,0.0,0.35100555419921875,0.0
ROI_0011__20190306T103019_20190306T103540_T31REP,0.00102996826171875,0.0020599365234375,0.0020599365234375,,0.0,
ROI_0011__20190318T102021_20190318T102646_T31REP,0.05861949920654297,0.23447799682617188,0.0,0.0,0.23447799682617188,0.0
ROI_0011__20190517T102031_20190517T102508_T31REP,0.03235149383544922,0.12940597534179688,0.0,0.0,0.12940597534179688,0.0
ROI_0011__20190830T102029_20190830T102552_T31REP,0.09799766540527344,0.39199066162109375,0.0,0.0,0.39199066162109375,0.0
ROI_0032__20190315T032531_20190315T033351_T49TFH,0.10486262163709216,0.4193000793457031,0.0,0.0,0.41945048654836864,0.0
ROI_0032__20190330T032539_20190330T033305_T49TFH,0.11621956439959008,0.13670730590820312,0.0,0.0,0.0,0.4648782575983603
ROI_0032__20190713T032541_20190713T033534_T49TFH,0.1052915660758798,0.08185577392578125,0.0,0.0,0.0,0.4211662643035192
ROI_0032__20190817T032539_20190817T033403_T49TFH,0.0006013229104028864,0.000518798828125,0.0,0.0024052916416115455,0.0,0.0
ROI_0032__20191110T032951_20191110T033139_T49TFH,0.0,0.0,0.0,,0.0,
ROI_0044__20190327T100029_20190327T101005_T32QMM,0.0,0.0,0.0,0.0,0.0,0.0
ROI_0044__20190526T100039_20190526T100712_T32QMM,0.0,0.0,0.0,0.0,0.0,0.0
ROI_0044__20190908T100031_20190908T100836_T32QMM,0.0,0.0,0.0,0.0,0.0,0.0
ROI_0044__20200106T100401_20200106T100404_T32QMM,0.000125885009765625,0.00025177001953125,0.00025177001953125,,0.0,
ROI_0044__20200321T100029_20200321T100458_T32QMM,0.016418713908192228,0.0102386474609375,0.0,0.0,0.0,0.06567485563276891
ROI_0064__20181217T015619_20181217T020219_T51JVH,0.0,0.0,0.0,0.0,0.0,0.0
ROI_0064__20190317T015619_20190317T020354_T51JVH,0.2287996582005173,0.6863937377929688,0.0,0.0,0.6863989746015519,
ROI_0064__20190615T015629_20190615T020446_T51JVH,0.022994225405899574,0.0909576416015625,0.0,0.0,0.0919769016235983,0.0
